"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update","decay"
"200002",47,2,2,NA,FALSE,21,1,100,0.354627183376437,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",48,2,3,NA,FALSE,21,0,0,0.108116436143913,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",49,2,4,NA,FALSE,21,1,50,0.67494866239432,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",50,2,1,NA,FALSE,21,0,0,0.425385954764295,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",51,2,2,NA,FALSE,21,1,100,0.229523368576099,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",52,2,3,NA,FALSE,21,0,0,0.533604666532409,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",53,2,4,NA,FALSE,21,0,0,0.490753859823016,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",54,2,2,NA,FALSE,21,1,100,0.322507959963178,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",55,2,2,NA,FALSE,21,0,0,0.310036432486483,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",56,2,4,NA,FALSE,21,1,50,0.30425789472097,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",57,2,2,NA,FALSE,21,0,0,0.620218752897475,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",58,2,1,NA,FALSE,21,1,100,0.132591073537472,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",59,2,4,NA,FALSE,21,1,50,0.491515793592706,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",60,2,4,NA,FALSE,21,1,50,0.249587740759568,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",61,3,2,NA,FALSE,21,0,0,0.490066694252193,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",62,3,2,NA,FALSE,21,1,100,0.857783472948322,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",63,3,2,NA,FALSE,21,1,100,0.16325511527704,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",64,3,3,NA,FALSE,21,1,-25,0.692246852860829,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",65,3,3,NA,FALSE,21,0,0,0.518788373158657,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",66,3,3,NA,FALSE,21,0,0,0.458304093102898,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",67,3,1,NA,FALSE,21,1,-250,0.170421886621369,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",68,3,1,NA,FALSE,21,0,0,0.458717010123379,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",69,3,1,NA,FALSE,21,1,100,0.297062717318783,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",70,3,1,NA,FALSE,21,1,100,0.476633244051378,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",71,3,2,NA,FALSE,21,1,100,2.13900078246477,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",72,3,3,NA,FALSE,21,1,-25,2.402078270224,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",73,3,3,NA,FALSE,21,0,0,1.02514079261201,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",74,3,1,NA,FALSE,21,1,100,0.175922025323254,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
