"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update"
"202193",75,3,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",76,3,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",77,3,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",78,3,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",79,3,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",80,3,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",81,4,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",82,4,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",83,4,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",84,4,1,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",85,4,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",86,4,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",87,4,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",88,4,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",89,4,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",90,4,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",91,4,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",92,4,3,NA,FALSE,10,1,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",93,4,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",94,4,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",95,4,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",96,4,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",97,4,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",98,4,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",99,4,1,NA,FALSE,10,0,0,0.6249425,0.4488285,-0.4162115,0.170664
"202193",100,4,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",101,5,3,NA,FALSE,10,1,-25,0.6249425,0.4488285,-0.4162115,0.170664
"202193",102,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",103,5,1,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",104,5,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",105,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",106,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",107,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",108,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",109,5,1,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",110,5,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",111,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",112,5,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",113,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",114,5,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",115,5,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",116,5,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",117,5,2,NA,FALSE,10,1,100,0.6249425,0.4488285,-0.4162115,0.170664
"202193",118,5,1,NA,FALSE,10,1,-250,0.6249425,0.4488285,-0.4162115,0.170664
"202193",119,5,3,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202193",120,5,4,NA,FALSE,10,1,50,0.6249425,0.4488285,-0.4162115,0.170664
"202197",1,0,4,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",2,0,3,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",3,0,2,1,TRUE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",4,0,3,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",5,0,3,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",6,0,2,1,TRUE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",7,0,2,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",8,0,4,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",9,0,2,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",10,0,1,1,TRUE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",11,0,4,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",12,0,1,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",13,0,4,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",14,0,3,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",15,0,2,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",16,0,4,1,TRUE,51,1,-200,0.1976645,4.322285,-2.16466,0.131463
"202197",17,0,3,1,TRUE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",18,0,1,1,TRUE,51,1,-250,0.1976645,4.322285,-2.16466,0.131463
"202197",19,0,1,1,TRUE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",20,0,1,0,TRUE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",21,1,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",22,1,3,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",23,1,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",24,1,2,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",25,1,3,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",26,1,1,NA,FALSE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",27,1,4,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",28,1,3,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",29,1,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
