"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update","decay"
"202193",79,3,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",80,3,1,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",81,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",82,4,3,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",83,4,1,NA,FALSE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",84,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",85,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",86,4,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",87,4,1,NA,FALSE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",88,4,3,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",89,4,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",90,4,1,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",91,4,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",92,4,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",93,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",94,4,4,NA,FALSE,85,1,-200,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",95,4,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",96,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",97,4,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",98,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",99,4,1,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",100,4,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",101,5,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",102,5,1,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",103,5,2,NA,FALSE,85,1,-1150,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",104,5,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",105,5,1,NA,FALSE,85,1,-250,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",106,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",107,5,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",108,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",109,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",110,5,2,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",111,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",112,5,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",113,5,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",114,5,3,NA,FALSE,85,1,-25,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",115,5,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",116,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",117,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",118,5,3,NA,FALSE,85,0,0,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",119,5,4,NA,FALSE,85,1,50,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202193",120,5,2,NA,FALSE,85,1,100,0.4993965,0.428783,-0.133819,0.2991535,0.06661925
"202197",1,0,4,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",2,0,3,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",3,0,2,1,TRUE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",4,0,3,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",5,0,3,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",6,0,2,1,TRUE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",7,0,2,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",8,0,4,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",9,0,2,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",10,0,1,1,TRUE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",11,0,4,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",12,0,1,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",13,0,4,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",14,0,3,1,TRUE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",15,0,2,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",16,0,4,1,TRUE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",17,0,3,1,TRUE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",18,0,1,1,TRUE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",19,0,1,1,TRUE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",20,0,1,0,TRUE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",21,1,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",22,1,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",23,1,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",24,1,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",25,1,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",26,1,2,NA,FALSE,66,1,-1150,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",27,1,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",28,1,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",29,1,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",30,1,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",31,1,3,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",32,1,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",33,1,1,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",34,1,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",35,1,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",36,1,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",37,1,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",38,1,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",39,1,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",40,1,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",41,2,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",42,2,3,NA,FALSE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",43,2,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",44,2,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",45,2,1,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",46,2,2,NA,FALSE,66,1,-1150,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",47,2,1,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",48,2,3,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",49,2,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",50,2,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",51,2,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",52,2,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",53,2,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",54,2,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",55,2,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",56,2,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",57,2,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",58,2,3,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",59,2,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",60,2,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",61,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",62,3,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",63,3,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",64,3,3,NA,FALSE,66,1,-25,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",65,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",66,3,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",67,3,3,NA,FALSE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",68,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",69,3,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",70,3,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",71,3,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",72,3,3,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",73,3,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",74,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",75,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",76,3,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",77,3,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",78,3,3,NA,FALSE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",79,3,1,NA,FALSE,66,1,-250,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",80,3,2,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",81,4,3,NA,FALSE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",82,4,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",83,4,1,NA,FALSE,66,1,100,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",84,4,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",85,4,3,NA,FALSE,66,1,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",86,4,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",87,4,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",88,4,4,NA,FALSE,66,1,50,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",89,4,3,NA,FALSE,66,1,-25,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",90,4,3,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",91,4,2,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",92,4,1,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",93,4,2,NA,FALSE,66,1,-1150,0.226459,4.171665,-0.855445,0.1699925,0.6407595
"202197",94,4,4,NA,FALSE,66,0,0,0.226459,4.171665,-0.855445,0.1699925,0.6407595
