"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","mag","con","retend"
"202035",102,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",103,5,1,NA,FALSE,97,1,100,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",104,5,1,NA,FALSE,97,1,-250,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",105,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",106,5,3,NA,FALSE,97,1,-25,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",107,5,2,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",108,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",109,5,2,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",110,5,2,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",111,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",112,5,3,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",113,5,3,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",114,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",115,5,2,NA,FALSE,97,1,-1150,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",116,5,1,NA,FALSE,97,1,100,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",117,5,2,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",118,5,1,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",119,5,4,NA,FALSE,97,1,-200,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202035",120,5,4,NA,FALSE,97,0,0,1.747925,1.710515,0.1370215,-0.5402125,0.851625
"202038",1,0,4,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",2,0,3,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",3,0,2,1,TRUE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",4,0,3,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",5,0,3,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",6,0,2,1,TRUE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",7,0,2,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",8,0,4,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",9,0,2,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",10,0,1,1,TRUE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",11,0,4,1,TRUE,193,1,-200,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",12,0,1,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",13,0,4,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",14,0,3,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",15,0,2,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",16,0,4,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",17,0,3,1,TRUE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",18,0,1,1,TRUE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",19,0,1,1,TRUE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",20,0,1,0,TRUE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",21,1,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",22,1,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",23,1,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",24,1,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",25,1,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",26,1,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",27,1,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",28,1,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",29,1,3,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",30,1,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",31,1,3,NA,FALSE,193,1,-25,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",32,1,4,NA,FALSE,193,1,-200,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",33,1,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",34,1,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",35,1,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",36,1,3,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",37,1,3,NA,FALSE,193,1,-25,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",38,1,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",39,1,3,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",40,1,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",41,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",42,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",43,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",44,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",45,2,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",46,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",47,2,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",48,2,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",49,2,3,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",50,2,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",51,2,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",52,2,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",53,2,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",54,2,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",55,2,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",56,2,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",57,2,3,NA,FALSE,193,1,-25,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",58,2,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",59,2,3,NA,FALSE,193,1,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",60,2,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",61,3,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",62,3,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",63,3,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",64,3,3,NA,FALSE,193,1,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",65,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",66,3,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",67,3,3,NA,FALSE,193,1,-25,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",68,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",69,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",70,3,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",71,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",72,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",73,3,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",74,3,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",75,3,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",76,3,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",77,3,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",78,3,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",79,3,2,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",80,3,3,NA,FALSE,193,1,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",81,4,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",82,4,3,NA,FALSE,193,1,-25,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",83,4,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",84,4,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",85,4,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",86,4,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",87,4,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",88,4,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",89,4,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",90,4,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",91,4,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",92,4,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",93,4,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",94,4,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",95,4,3,NA,FALSE,193,1,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",96,4,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",97,4,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",98,4,2,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",99,4,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",100,4,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",101,5,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",102,5,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",103,5,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",104,5,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",105,5,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",106,5,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",107,5,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",108,5,2,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",109,5,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",110,5,3,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",111,5,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",112,5,1,NA,FALSE,193,1,-250,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",113,5,1,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",114,5,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",115,5,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",116,5,3,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",117,5,4,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",118,5,4,NA,FALSE,193,1,50,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",119,5,2,NA,FALSE,193,0,0,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202038",120,5,1,NA,FALSE,193,1,100,0.9325685,0.3604835,0.09644315,-0.393779,0.9158855
"202045",1,0,4,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",2,0,3,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",3,0,2,1,TRUE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",4,0,3,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",5,0,3,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",6,0,2,1,TRUE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",7,0,2,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",8,0,4,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",9,0,2,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",10,0,1,1,TRUE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",11,0,4,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",12,0,1,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",13,0,4,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",14,0,3,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",15,0,2,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",16,0,4,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",17,0,3,1,TRUE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",18,0,1,1,TRUE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",19,0,1,1,TRUE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",20,0,1,0,TRUE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",21,1,2,NA,FALSE,93,1,-1150,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",22,1,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",23,1,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",24,1,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",25,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",26,1,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",27,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",28,1,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",29,1,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",30,1,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",31,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",32,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",33,1,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",34,1,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",35,1,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",36,1,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",37,1,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",38,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",39,1,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",40,1,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",41,2,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",42,2,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",43,2,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",44,2,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",45,2,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",46,2,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",47,2,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",48,2,2,NA,FALSE,93,1,-1150,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",49,2,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",50,2,3,NA,FALSE,93,1,-25,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",51,2,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",52,2,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",53,2,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",54,2,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",55,2,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",56,2,4,NA,FALSE,93,1,-200,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",57,2,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",58,2,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",59,2,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",60,2,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",61,3,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",62,3,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",63,3,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",64,3,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",65,3,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",66,3,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",67,3,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",68,3,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",69,3,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",70,3,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",71,3,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",72,3,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",73,3,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",74,3,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",75,3,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",76,3,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",77,3,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",78,3,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",79,3,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",80,3,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",81,4,2,NA,FALSE,93,1,-1150,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",82,4,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",83,4,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",84,4,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",85,4,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",86,4,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",87,4,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",88,4,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",89,4,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",90,4,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",91,4,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",92,4,1,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",93,4,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",94,4,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",95,4,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",96,4,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",97,4,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",98,4,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",99,4,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",100,4,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",101,5,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",102,5,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",103,5,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",104,5,2,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",105,5,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",106,5,3,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",107,5,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",108,5,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",109,5,3,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",110,5,3,NA,FALSE,93,1,-25,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",111,5,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",112,5,4,NA,FALSE,93,1,50,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",113,5,4,NA,FALSE,93,1,-200,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",114,5,1,NA,FALSE,93,1,-250,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",115,5,4,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",116,5,3,NA,FALSE,93,1,-25,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",117,5,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",118,5,3,NA,FALSE,93,1,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",119,5,2,NA,FALSE,93,1,100,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202045",120,5,1,NA,FALSE,93,0,0,2.28524,4.37021,0.2312985,-2.84333,0.2173285
"202047",1,0,4,1,TRUE,125,1,50,0.9932915,4.852555,0.188518,-1.951315,0.2846945
"202047",2,0,3,0,TRUE,125,0,0,0.9932915,4.852555,0.188518,-1.951315,0.2846945
"202047",3,0,2,1,TRUE,125,1,100,0.9932915,4.852555,0.188518,-1.951315,0.2846945
"202047",4,0,3,1,TRUE,125,1,50,0.9932915,4.852555,0.188518,-1.951315,0.2846945
