"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","decay"
"202178",36,1,2,NA,FALSE,14,1,100,0.78975785168257,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",37,1,4,NA,FALSE,14,1,50,0.495927781866443,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",38,1,3,NA,FALSE,14,1,50,0.287780866658791,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",39,1,1,NA,FALSE,14,1,100,0.457144966519987,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",40,1,3,NA,FALSE,14,1,50,0.529687544439126,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",41,2,3,NA,FALSE,14,0,0,0.648493785395703,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",42,2,1,NA,FALSE,14,0,0,0.410072360018097,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",43,2,1,NA,FALSE,14,0,0,1.06033657066208,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",44,2,3,NA,FALSE,14,0,0,0.327344642368103,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",45,2,2,NA,FALSE,14,1,100,0.35786903115873,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",46,2,4,NA,FALSE,14,0,0,2.08407950688469,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",47,2,1,NA,FALSE,14,1,-250,0.361511449818084,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",48,2,1,NA,FALSE,14,0,0,0.801273182402136,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",49,2,4,NA,FALSE,14,1,50,0.682717379611652,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",50,2,4,NA,FALSE,14,0,0,1.37789387593586,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",51,2,2,NA,FALSE,14,1,-1150,0.487330371149759,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",52,2,3,NA,FALSE,14,1,50,0.664971228189981,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",53,2,3,NA,FALSE,14,1,50,0.509126695731978,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",54,2,4,NA,FALSE,14,1,50,0.330727147125085,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",55,2,4,NA,FALSE,14,1,50,0.349590524591666,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",56,2,3,NA,FALSE,14,1,0,0.379603996474404,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",57,2,1,NA,FALSE,14,0,0,0.412538288903198,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",58,2,4,NA,FALSE,14,1,50,0.257468878766013,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",59,2,2,NA,FALSE,14,1,100,0.477103066451788,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",60,2,3,NA,FALSE,14,1,50,0.813557071528299,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",61,3,2,NA,FALSE,14,1,-1150,0.735023961902888,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",62,3,3,NA,FALSE,14,1,50,0.32616821237071,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",63,3,4,NA,FALSE,14,1,50,0.465024663387311,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",64,3,3,NA,FALSE,14,0,0,2.67967276440314,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",65,3,2,NA,FALSE,14,0,0,0.81627395291221,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",66,3,3,NA,FALSE,14,0,0,0.805581416639039,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",67,3,4,NA,FALSE,14,1,50,0.333684601373385,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",68,3,3,NA,FALSE,14,0,0,0.608419161917684,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",69,3,3,NA,FALSE,14,1,-25,0.384133838300796,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",70,3,3,NA,FALSE,14,1,50,0.436633300949592,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",71,3,1,NA,FALSE,14,0,0,0.792708717663036,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",72,3,1,NA,FALSE,14,1,100,0.496359230534674,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",73,3,2,NA,FALSE,14,1,100,0.411605904475133,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",74,3,3,NA,FALSE,14,0,0,1.84807898702024,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",75,3,4,NA,FALSE,14,1,50,1.12251495815578,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",76,3,4,NA,FALSE,14,0,0,0.344022462523763,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",77,3,4,NA,FALSE,14,1,50,1.17187644562392,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",78,3,1,NA,FALSE,14,1,100,0.482095387647025,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",79,3,2,NA,FALSE,14,1,100,0.372531273273308,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",80,3,1,NA,FALSE,14,1,100,0.358178007973507,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",81,4,2,NA,FALSE,14,1,100,0.362384644901071,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",82,4,4,NA,FALSE,14,1,50,0.330743441952278,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",83,4,4,NA,FALSE,14,1,50,0.381214901139016,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",84,4,3,NA,FALSE,14,1,0,1.17917588226895,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",85,4,3,NA,FALSE,14,0,0,0.702869869756783,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",86,4,1,NA,FALSE,14,1,100,0.340348593325089,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",87,4,2,NA,FALSE,14,1,100,0.28827617240487,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",88,4,4,NA,FALSE,14,0,0,0.406031841785242,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",89,4,4,NA,FALSE,14,0,0,0.538160384868997,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",90,4,1,NA,FALSE,14,0,0,0.783274101719787,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",91,4,2,NA,FALSE,14,0,0,1.18021183977869,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",92,4,1,NA,FALSE,14,0,0,1.05419985256305,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",93,4,4,NA,FALSE,14,1,50,0.280410292411494,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",94,4,1,NA,FALSE,14,1,100,0.277273837763619,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",95,4,3,NA,FALSE,14,1,50,0.691788759350262,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",96,4,2,NA,FALSE,14,0,0,0.712318622119192,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",97,4,1,NA,FALSE,14,0,0,0.487769563461668,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",98,4,1,NA,FALSE,14,1,-250,0.281585484048628,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",99,4,2,NA,FALSE,14,1,100,0.280652530026658,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",100,4,1,NA,FALSE,14,1,-250,0.477711749931719,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",101,5,1,NA,FALSE,14,0,0,0.611555274978755,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",102,5,1,NA,FALSE,14,0,0,0.940185912674355,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",103,5,3,NA,FALSE,14,0,0,0.447031299725705,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",104,5,2,NA,FALSE,14,1,100,0.81943418745324,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",105,5,4,NA,FALSE,14,0,0,1.03993151782369,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",106,5,1,NA,FALSE,14,0,0,1.18728210551903,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",107,5,3,NA,FALSE,14,0,0,1.06308951576509,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",108,5,2,NA,FALSE,14,1,100,0.379561192943162,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",109,5,3,NA,FALSE,14,1,50,0.287212786820435,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",110,5,4,NA,FALSE,14,1,50,0.508806468443758,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",111,5,3,NA,FALSE,14,0,0,1.93156530966693,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",112,5,4,NA,FALSE,14,1,50,0.35824857864909,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",113,5,2,NA,FALSE,14,0,0,0.48658502484162,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",114,5,1,NA,FALSE,14,1,-250,0.463620418525955,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",115,5,2,NA,FALSE,14,1,-1150,0.39573583387267,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",116,5,3,NA,FALSE,14,1,0,0.549160690832051,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",117,5,2,NA,FALSE,14,1,100,0.2774933103394,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",118,5,2,NA,FALSE,14,0,0,0.593298041527459,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",119,5,3,NA,FALSE,14,0,0,1.49435428809343,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202178",120,5,3,NA,FALSE,14,1,0,0.383818640005536,1.407705,0.2214165,0.6308905,-1.266715,0.5487735,1.034425,0.581784
"202184",1,0,4,1,TRUE,128,1,50,1.62089079161754,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",2,0,3,0,TRUE,128,0,0,0.616972494581468,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",3,0,2,1,TRUE,128,1,100,1.66659409631397,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",4,0,3,1,TRUE,128,1,50,0.682441620088121,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",5,0,3,0,TRUE,128,0,0,0.315584886394057,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",6,0,2,1,TRUE,128,1,100,1.70959352930405,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",7,0,2,0,TRUE,128,0,0,0.347190330825406,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",8,0,4,1,TRUE,128,1,50,0.421509393477891,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",9,0,2,0,TRUE,128,0,0,0.593270595079588,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",10,0,1,1,TRUE,128,1,-250,1.55373976157571,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",11,0,4,1,TRUE,128,1,-200,0.496440209951291,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",12,0,1,0,TRUE,128,0,0,0.724189349320286,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",13,0,4,1,TRUE,128,1,-200,1.21981872633618,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",14,0,3,1,TRUE,128,1,50,0.503288192484293,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",15,0,2,0,TRUE,128,0,0,0.313022646601843,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",16,0,4,1,TRUE,128,1,50,0.417462298381291,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",17,0,3,1,TRUE,128,1,-25,0.315674154776241,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",18,0,1,1,TRUE,128,1,-250,0.378129231929335,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",19,0,1,1,TRUE,128,1,100,1.59727057600967,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",20,0,1,0,TRUE,128,0,0,0.727805319168528,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",21,1,2,NA,FALSE,128,1,100,0.977359360196172,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",22,1,1,NA,FALSE,128,1,-250,0.428217808637918,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",23,1,2,NA,FALSE,128,0,0,0.674394793610796,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",24,1,3,NA,FALSE,128,0,0,0.803341923501951,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",25,1,3,NA,FALSE,128,0,0,0.385737496104615,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",26,1,1,NA,FALSE,128,1,-250,2.13835494215745,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",27,1,2,NA,FALSE,128,0,0,0.333385301230828,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",28,1,3,NA,FALSE,128,0,0,1.22850545022763,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",29,1,1,NA,FALSE,128,0,0,0.502971260526838,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",30,1,4,NA,FALSE,128,0,0,0.787872797389993,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",31,1,1,NA,FALSE,128,1,-250,0.41466253913685,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",32,1,4,NA,FALSE,128,1,50,0.381347317504452,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",33,1,1,NA,FALSE,128,0,0,0.946592638755078,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",34,1,2,NA,FALSE,128,1,100,0.284902864199521,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",35,1,4,NA,FALSE,128,0,0,0.855641022897174,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",36,1,1,NA,FALSE,128,0,0,1.06976409845095,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",37,1,1,NA,FALSE,128,1,100,0.625298740520237,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",38,1,2,NA,FALSE,128,1,100,0.268839697655643,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",39,1,4,NA,FALSE,128,1,50,0.313818136989089,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",40,1,1,NA,FALSE,128,0,0,0.823430888133505,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",41,2,3,NA,FALSE,128,0,0,0.552247212957665,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",42,2,2,NA,FALSE,128,0,0,1.34144254387931,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",43,2,2,NA,FALSE,128,1,100,0.768700937945551,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",44,2,1,NA,FALSE,128,1,100,0.531226521918252,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",45,2,2,NA,FALSE,128,0,0,0.523337594196434,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",46,2,3,NA,FALSE,128,0,0,1.2269950733044,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",47,2,3,NA,FALSE,128,0,0,1.35429954537888,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",48,2,3,NA,FALSE,128,0,0,0.919013365371776,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",49,2,4,NA,FALSE,128,1,50,0.306698285687757,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",50,2,3,NA,FALSE,128,1,-25,0.717106640429756,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",51,2,4,NA,FALSE,128,1,50,1.37011259922179,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",52,2,1,NA,FALSE,128,1,100,1.41271882479522,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",53,2,2,NA,FALSE,128,0,0,2.19393065644902,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",54,2,4,NA,FALSE,128,0,0,0.323196152855126,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",55,2,2,NA,FALSE,128,0,0,0.881328345077627,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",56,2,1,NA,FALSE,128,0,0,0.626590734281365,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",57,2,4,NA,FALSE,128,1,50,0.745976801099523,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",58,2,3,NA,FALSE,128,0,0,0.68617723362305,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",59,2,2,NA,FALSE,128,1,100,0.460244166891861,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",60,2,2,NA,FALSE,128,1,100,0.648069197874165,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",61,3,3,NA,FALSE,128,0,0,0.489655067780961,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",62,3,3,NA,FALSE,128,0,0,0.575540588933448,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",63,3,3,NA,FALSE,128,0,0,0.534962178324783,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",64,3,3,NA,FALSE,128,1,-25,0.605581154643786,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",65,3,2,NA,FALSE,128,0,0,0.872699228996201,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",66,3,4,NA,FALSE,128,1,50,0.449772890032351,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",67,3,4,NA,FALSE,128,1,50,0.971315942403133,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",68,3,1,NA,FALSE,128,0,0,0.425993276312464,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",69,3,4,NA,FALSE,128,1,50,0.438170741527751,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",70,3,4,NA,FALSE,128,0,0,1.30151894617616,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",71,3,4,NA,FALSE,128,1,50,0.256931193331714,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",72,3,2,NA,FALSE,128,0,0,1.08297938521624,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",73,3,3,NA,FALSE,128,1,0,0.284603811608006,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",74,3,1,NA,FALSE,128,1,100,0.737292750354945,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",75,3,1,NA,FALSE,128,0,0,0.600472578155414,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",76,3,3,NA,FALSE,128,0,0,0.525667299013066,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",77,3,4,NA,FALSE,128,0,0,0.653055291520963,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",78,3,2,NA,FALSE,128,1,100,0.598611310192168,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",79,3,1,NA,FALSE,128,1,-250,0.471251439261697,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",80,3,3,NA,FALSE,128,0,0,1.47637874028701,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",81,4,1,NA,FALSE,128,1,100,0.408659751083613,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",82,4,3,NA,FALSE,128,0,0,0.394374212613187,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",83,4,2,NA,FALSE,128,1,100,0.767795689078924,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",84,4,2,NA,FALSE,128,0,0,0.583559813710535,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",85,4,3,NA,FALSE,128,1,50,1.1166546669198,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",86,4,4,NA,FALSE,128,0,0,1.13425972264431,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",87,4,2,NA,FALSE,128,1,100,0.434717529436287,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",88,4,4,NA,FALSE,128,0,0,1.23751905969875,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",89,4,1,NA,FALSE,128,0,0,0.342252270564443,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",90,4,4,NA,FALSE,128,1,50,0.440875785860339,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",91,4,4,NA,FALSE,128,0,0,0.586383667647567,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",92,4,4,NA,FALSE,128,1,50,0.35061163545298,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",93,4,1,NA,FALSE,128,1,-250,0.493723384792748,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",94,4,3,NA,FALSE,128,0,0,0.424403819923732,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",95,4,4,NA,FALSE,128,1,50,1.46002123885908,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",96,4,1,NA,FALSE,128,1,-250,1.089374839229,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",97,4,3,NA,FALSE,128,0,0,1.05503284228085,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",98,4,1,NA,FALSE,128,0,0,1.09333451699503,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",99,4,4,NA,FALSE,128,0,0,1.89404442962054,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",100,4,1,NA,FALSE,128,0,0,2.18021532383843,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",101,5,4,NA,FALSE,128,1,50,0.27008569638824,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",102,5,4,NA,FALSE,128,0,0,0.932265930017306,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",103,5,3,NA,FALSE,128,1,-25,0.570129564822891,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",104,5,3,NA,FALSE,128,1,50,0.781053005269974,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",105,5,3,NA,FALSE,128,1,-25,0.347394692900023,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",106,5,2,NA,FALSE,128,0,0,2.5707207647165,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",107,5,2,NA,FALSE,128,1,100,0.360603353870992,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",108,5,1,NA,FALSE,128,0,0,0.900874264381786,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",109,5,4,NA,FALSE,128,1,50,0.324276593573492,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",110,5,1,NA,FALSE,128,0,0,1.62197856340321,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",111,5,4,NA,FALSE,128,0,0,0.811984977730582,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
"202184",112,5,2,NA,FALSE,128,1,100,0.25463228424418,1.52208,0.205281,0.602255,-1.57802,0.6245985,1.060765,0.5970205
