"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","mag","con","update"
"200006",77,3,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",78,3,4,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",79,3,3,NA,FALSE,29,1,-25,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",80,3,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",81,4,1,NA,FALSE,29,1,-250,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",82,4,3,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",83,4,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",84,4,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",85,4,3,NA,FALSE,29,1,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",86,4,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",87,4,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",88,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",89,4,3,NA,FALSE,29,1,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",90,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",91,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",92,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",93,4,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",94,4,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",95,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",96,4,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",97,4,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",98,4,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",99,4,1,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",100,4,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",101,5,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",102,5,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",103,5,2,NA,FALSE,29,1,-1150,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",104,5,4,NA,FALSE,29,1,-200,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",105,5,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",106,5,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",107,5,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",108,5,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",109,5,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",110,5,3,NA,FALSE,29,1,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",111,5,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",112,5,1,NA,FALSE,29,1,-250,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",113,5,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",114,5,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",115,5,1,NA,FALSE,29,0,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",116,5,2,NA,FALSE,29,1,100,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",117,5,2,NA,FALSE,29,1,-1150,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",118,5,3,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",119,5,3,NA,FALSE,29,1,0,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200006",120,5,4,NA,FALSE,29,1,50,6.274655,4.21743,0.369292,-0.4984375,0.112632
"200007",1,0,4,1,TRUE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",2,0,3,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",3,0,2,1,TRUE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",4,0,3,1,TRUE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",5,0,3,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",6,0,2,1,TRUE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",7,0,2,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",8,0,4,1,TRUE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",9,0,2,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",10,0,1,1,TRUE,49,1,-250,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",11,0,4,1,TRUE,49,1,-200,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",12,0,1,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",13,0,4,1,TRUE,49,1,-200,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",14,0,3,1,TRUE,49,1,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",15,0,2,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",16,0,4,1,TRUE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",17,0,3,1,TRUE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",18,0,1,1,TRUE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",19,0,1,1,TRUE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",20,0,1,0,TRUE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",21,1,1,NA,FALSE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",22,1,4,NA,FALSE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",23,1,3,NA,FALSE,49,1,-25,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",24,1,4,NA,FALSE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",25,1,3,NA,FALSE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",26,1,1,NA,FALSE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",27,1,3,NA,FALSE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",28,1,1,NA,FALSE,49,1,-250,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",29,1,3,NA,FALSE,49,1,50,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",30,1,1,NA,FALSE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",31,1,1,NA,FALSE,49,1,100,4.376925,1.71806,0.189175,-0.790831,0.0913249
"200007",32,1,3,NA,FALSE,49,0,0,4.376925,1.71806,0.189175,-0.790831,0.0913249
