"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","consistency","update_rate_mf","decay_factor","pos_val","neg_val","var_pe_update"
"202035",51,2,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",52,2,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",53,2,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",54,2,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",55,2,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",56,2,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",57,2,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",58,2,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",59,2,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",60,2,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",61,3,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",62,3,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",63,3,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",64,3,3,NA,FALSE,16,1,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",65,3,2,NA,FALSE,16,1,-1150,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",66,3,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",67,3,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",68,3,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",69,3,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",70,3,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",71,3,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",72,3,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",73,3,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",74,3,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",75,3,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",76,3,1,NA,FALSE,16,1,-250,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",77,3,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",78,3,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",79,3,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",80,3,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",81,4,4,NA,FALSE,16,1,-200,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",82,4,1,NA,FALSE,16,1,-250,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",83,4,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",84,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",85,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",86,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",87,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",88,4,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",89,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",90,4,4,NA,FALSE,16,1,-200,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",91,4,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",92,4,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",93,4,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",94,4,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",95,4,3,NA,FALSE,16,1,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",96,4,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",97,4,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",98,4,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",99,4,3,NA,FALSE,16,1,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",100,4,3,NA,FALSE,16,1,-25,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",101,5,4,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",102,5,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",103,5,1,NA,FALSE,16,1,-250,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",104,5,3,NA,FALSE,16,1,50,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",105,5,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",106,5,1,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",107,5,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",108,5,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",109,5,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",110,5,1,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",111,5,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",112,5,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",113,5,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",114,5,3,NA,FALSE,16,1,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",115,5,2,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",116,5,3,NA,FALSE,16,1,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",117,5,3,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",118,5,2,NA,FALSE,16,1,100,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",119,5,1,NA,FALSE,16,1,-250,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202035",120,5,4,NA,FALSE,16,0,0,0.8778135,0.72574,0.5001615,1.94711,5.100745,0.2393055
"202037",1,0,4,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",2,0,3,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",3,0,2,1,TRUE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",4,0,3,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",5,0,3,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",6,0,2,1,TRUE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",7,0,2,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",8,0,4,1,TRUE,44,1,-200,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",9,0,2,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",10,0,1,1,TRUE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",11,0,4,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",12,0,1,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",13,0,4,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",14,0,3,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",15,0,2,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",16,0,4,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",17,0,3,1,TRUE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",18,0,1,1,TRUE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",19,0,1,1,TRUE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",20,0,1,0,TRUE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",21,1,2,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",22,1,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",23,1,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",24,1,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",25,1,3,NA,FALSE,44,1,-25,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",26,1,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",27,1,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",28,1,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",29,1,2,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",30,1,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",31,1,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",32,1,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",33,1,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",34,1,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",35,1,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",36,1,4,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",37,1,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",38,1,4,NA,FALSE,44,1,-200,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",39,1,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",40,1,2,NA,FALSE,44,1,-1150,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",41,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",42,2,2,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",43,2,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",44,2,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",45,2,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",46,2,3,NA,FALSE,44,1,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",47,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",48,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",49,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",50,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",51,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",52,2,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",53,2,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",54,2,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",55,2,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",56,2,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",57,2,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",58,2,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",59,2,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",60,2,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",61,3,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",62,3,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",63,3,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",64,3,3,NA,FALSE,44,1,-25,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",65,3,4,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",66,3,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",67,3,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",68,3,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",69,3,3,NA,FALSE,44,1,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",70,3,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",71,3,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",72,3,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",73,3,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",74,3,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",75,3,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",76,3,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",77,3,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",78,3,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",79,3,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",80,3,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",81,4,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",82,4,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",83,4,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",84,4,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",85,4,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",86,4,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",87,4,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",88,4,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",89,4,2,NA,FALSE,44,1,-1150,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",90,4,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",91,4,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",92,4,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",93,4,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",94,4,2,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",95,4,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",96,4,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",97,4,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",98,4,3,NA,FALSE,44,1,-25,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",99,4,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",100,4,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",101,5,3,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",102,5,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",103,5,1,NA,FALSE,44,1,-250,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",104,5,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",105,5,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",106,5,1,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",107,5,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",108,5,2,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",109,5,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",110,5,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",111,5,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",112,5,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",113,5,4,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",114,5,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",115,5,2,NA,FALSE,44,1,100,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",116,5,3,NA,FALSE,44,1,-25,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",117,5,3,NA,FALSE,44,1,50,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",118,5,3,NA,FALSE,44,1,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",119,5,3,NA,FALSE,44,1,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202037",120,5,1,NA,FALSE,44,0,0,1.521105,0.3465545,0.5015515,6.872215,3.66303,0.0924375
"202038",1,0,4,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",2,0,3,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",3,0,2,1,TRUE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",4,0,3,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",5,0,3,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",6,0,2,1,TRUE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",7,0,2,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",8,0,4,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",9,0,2,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",10,0,1,1,TRUE,4,1,-250,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",11,0,4,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",12,0,1,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",13,0,4,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",14,0,3,1,TRUE,4,1,-25,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",15,0,2,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",16,0,4,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",17,0,3,1,TRUE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",18,0,1,1,TRUE,4,1,-250,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",19,0,1,1,TRUE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",20,0,1,0,TRUE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",21,1,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",22,1,4,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",23,1,2,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",24,1,1,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",25,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",26,1,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",27,1,1,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",28,1,1,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",29,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",30,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",31,1,3,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",32,1,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",33,1,3,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",34,1,3,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",35,1,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",36,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",37,1,3,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",38,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",39,1,1,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",40,1,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",41,2,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",42,2,3,NA,FALSE,4,1,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",43,2,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",44,2,1,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",45,2,1,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",46,2,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",47,2,3,NA,FALSE,4,1,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",48,2,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",49,2,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",50,2,3,NA,FALSE,4,0,0,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",51,2,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",52,2,4,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",53,2,4,NA,FALSE,4,1,-200,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",54,2,3,NA,FALSE,4,1,50,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
"202038",55,2,2,NA,FALSE,4,1,100,0.7077,0.516613,0.5046995,4.695655,4.278365,0.1148355
