"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","mag","con","update","decay"
"200857",41,2,1,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",42,2,1,NA,FALSE,17,1,-250,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",43,2,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",44,2,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",45,2,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",46,2,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",47,2,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",48,2,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",49,2,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",50,2,1,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",51,2,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",52,2,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",53,2,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",54,2,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",55,2,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",56,2,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",57,2,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",58,2,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",59,2,1,NA,FALSE,17,1,-250,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",60,2,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",61,3,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",62,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",63,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",64,3,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",65,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",66,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",67,3,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",68,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",69,3,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",70,3,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",71,3,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",72,3,3,NA,FALSE,17,1,-25,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",73,3,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",74,3,3,NA,FALSE,17,1,-25,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",75,3,1,NA,FALSE,17,1,-250,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",76,3,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",77,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",78,3,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",79,3,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",80,3,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",81,4,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",82,4,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",83,4,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",84,4,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",85,4,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",86,4,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",87,4,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",88,4,4,NA,FALSE,17,1,-200,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",89,4,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",90,4,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",91,4,1,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",92,4,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",93,4,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",94,4,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",95,4,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",96,4,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",97,4,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",98,4,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",99,4,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",100,4,3,NA,FALSE,17,1,-25,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",101,5,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",102,5,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",103,5,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",104,5,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",105,5,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",106,5,1,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",107,5,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",108,5,3,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",109,5,2,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",110,5,1,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",111,5,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",112,5,3,NA,FALSE,17,1,-25,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",113,5,3,NA,FALSE,17,1,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",114,5,3,NA,FALSE,17,1,-25,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",115,5,4,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",116,5,3,NA,FALSE,17,1,50,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",117,5,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",118,5,4,NA,FALSE,17,0,0,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",119,5,2,NA,FALSE,17,1,100,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200857",120,5,1,NA,FALSE,17,1,-250,3.691075,2.932265,0.2022975,-0.002317755,0.1042845,0.155425
"200858",1,0,4,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",2,0,3,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",3,0,2,1,TRUE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",4,0,3,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",5,0,3,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",6,0,2,1,TRUE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",7,0,2,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",8,0,4,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",9,0,2,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",10,0,1,1,TRUE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",11,0,4,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",12,0,1,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",13,0,4,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",14,0,3,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",15,0,2,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",16,0,4,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",17,0,3,1,TRUE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",18,0,1,1,TRUE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",19,0,1,1,TRUE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",20,0,1,0,TRUE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",21,1,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",22,1,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",23,1,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",24,1,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",25,1,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",26,1,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",27,1,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",28,1,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",29,1,1,NA,FALSE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",30,1,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",31,1,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",32,1,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",33,1,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",34,1,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",35,1,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",36,1,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",37,1,1,NA,FALSE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",38,1,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",39,1,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",40,1,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",41,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",42,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",43,2,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",44,2,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",45,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",46,2,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",47,2,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",48,2,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",49,2,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",50,2,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",51,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",52,2,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",53,2,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",54,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",55,2,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",56,2,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",57,2,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",58,2,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",59,2,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",60,2,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",61,3,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",62,3,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",63,3,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",64,3,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",65,3,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",66,3,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",67,3,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",68,3,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",69,3,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",70,3,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",71,3,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",72,3,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",73,3,3,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",74,3,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",75,3,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",76,3,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",77,3,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",78,3,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",79,3,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",80,3,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",81,4,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",82,4,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",83,4,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",84,4,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",85,4,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",86,4,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",87,4,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",88,4,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",89,4,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",90,4,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",91,4,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",92,4,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",93,4,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",94,4,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",95,4,1,NA,FALSE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",96,4,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",97,4,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",98,4,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",99,4,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",100,4,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",101,5,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",102,5,3,NA,FALSE,21,1,-25,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",103,5,2,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",104,5,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",105,5,4,NA,FALSE,21,1,-200,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",106,5,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",107,5,4,NA,FALSE,21,1,-200,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",108,5,4,NA,FALSE,21,1,50,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",109,5,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",110,5,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",111,5,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",112,5,1,NA,FALSE,21,1,100,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",113,5,2,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",114,5,3,NA,FALSE,21,1,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",115,5,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",116,5,4,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",117,5,1,NA,FALSE,21,1,-250,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",118,5,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",119,5,3,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200858",120,5,1,NA,FALSE,21,0,0,5.76972,2.2013,0.306038,-0.4530085,0.318867,0.2695465
"200859",1,0,4,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",2,0,3,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",3,0,2,1,TRUE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",4,0,3,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",5,0,3,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",6,0,2,1,TRUE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",7,0,2,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",8,0,4,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",9,0,2,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",10,0,1,1,TRUE,52,1,-250,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",11,0,4,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",12,0,1,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",13,0,4,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",14,0,3,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",15,0,2,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",16,0,4,1,TRUE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",17,0,3,1,TRUE,52,1,-25,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",18,0,1,1,TRUE,52,1,-250,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",19,0,1,1,TRUE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",20,0,1,0,TRUE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",21,1,4,NA,FALSE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",22,1,4,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",23,1,2,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",24,1,3,NA,FALSE,52,1,-25,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",25,1,4,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",26,1,3,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",27,1,4,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",28,1,2,NA,FALSE,52,1,-1150,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",29,1,4,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",30,1,1,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",31,1,2,NA,FALSE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",32,1,1,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",33,1,3,NA,FALSE,52,1,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",34,1,2,NA,FALSE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",35,1,4,NA,FALSE,52,1,50,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",36,1,2,NA,FALSE,52,1,-1150,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",37,1,3,NA,FALSE,52,1,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",38,1,1,NA,FALSE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",39,1,2,NA,FALSE,52,1,100,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",40,1,3,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",41,2,2,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",42,2,1,NA,FALSE,52,1,-250,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",43,2,1,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
"200859",44,2,2,NA,FALSE,52,0,0,1.31438,5.33131,0.2389415,-0.715961,0.175179,0.615759
