"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","mag","retend"
"200939",20,0,1,0,TRUE,128,0,0,0.742748766470361,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",21,1,3,NA,FALSE,128,1,0,0.51117521706864,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",22,1,3,NA,FALSE,128,1,0,0.670693560672743,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",23,1,4,NA,FALSE,128,1,50,1.05698512334398,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",24,1,2,NA,FALSE,128,0,0,0.44958159573721,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",25,1,4,NA,FALSE,128,1,50,0.6,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",26,1,1,NA,FALSE,128,1,100,1.03893173156749,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",27,1,3,NA,FALSE,128,1,50,0.50197345716021,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",28,1,3,NA,FALSE,128,0,0,0.435463261618832,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",29,1,2,NA,FALSE,128,1,100,0.716385810885928,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",30,1,2,NA,FALSE,128,1,100,0.60713436690502,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",31,1,3,NA,FALSE,128,0,0,0.446324410394892,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",32,1,4,NA,FALSE,128,1,50,0.685736045626035,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",33,1,4,NA,FALSE,128,1,50,0.377815961216458,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",34,1,4,NA,FALSE,128,1,50,0.546878517421166,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",35,1,1,NA,FALSE,128,1,-250,0.959108880040542,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",36,1,1,NA,FALSE,128,0,0,1.83755795390451,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",37,1,2,NA,FALSE,128,0,0,0.578131502389078,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",38,1,3,NA,FALSE,128,1,-25,0.661687892979078,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",39,1,4,NA,FALSE,128,1,50,0.37302676354148,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",40,1,2,NA,FALSE,128,1,-1150,0.514450537799331,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",41,2,1,NA,FALSE,128,0,0,0.720615501725116,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",42,2,3,NA,FALSE,128,0,0,0.35407407033771,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",43,2,2,NA,FALSE,128,1,100,0.554626822623285,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",44,2,1,NA,FALSE,128,0,0,0.359066689400213,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",45,2,2,NA,FALSE,128,1,100,0.457816849782488,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",46,2,4,NA,FALSE,128,1,50,0.633734783990454,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",47,2,1,NA,FALSE,128,1,100,0.698974100825081,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",48,2,3,NA,FALSE,128,0,0,0.497069147714378,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",49,2,1,NA,FALSE,128,0,0,0.358011853665086,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",50,2,2,NA,FALSE,128,1,100,0.535522103780296,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",51,2,1,NA,FALSE,128,0,0,0.405536387253218,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",52,2,1,NA,FALSE,128,1,-250,0.769260899875551,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",53,2,1,NA,FALSE,128,0,0,0.623802368475863,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",54,2,3,NA,FALSE,128,0,0,1.57528703914694,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",55,2,3,NA,FALSE,128,1,0,1.06215150284527,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",56,2,2,NA,FALSE,128,1,-1150,0.557259570494,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",57,2,1,NA,FALSE,128,1,100,0.892145465658917,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",58,2,3,NA,FALSE,128,0,0,0.412952315590634,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",59,2,2,NA,FALSE,128,1,100,0.517223272612789,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",60,2,2,NA,FALSE,128,1,100,0.419933671086179,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",61,3,1,NA,FALSE,128,0,0,0.516458217789489,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",62,3,2,NA,FALSE,128,1,100,0.495511795482993,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",63,3,4,NA,FALSE,128,1,50,0.705242383272533,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",64,3,4,NA,FALSE,128,1,50,0.547142476226851,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",65,3,3,NA,FALSE,128,0,0,0.333259423075133,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",66,3,2,NA,FALSE,128,1,100,0.741359461310421,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",67,3,4,NA,FALSE,128,1,50,0.72650605794831,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",68,3,3,NA,FALSE,128,0,0,0.498807295251871,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",69,3,2,NA,FALSE,128,1,100,0.481752533278968,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",70,3,1,NA,FALSE,128,0,0,1.20461261861313,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",71,3,2,NA,FALSE,128,1,100,0.472096595065625,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",72,3,3,NA,FALSE,128,0,0,0.561377121428043,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",73,3,1,NA,FALSE,128,1,-250,0.605214486533275,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",74,3,4,NA,FALSE,128,1,50,0.597035885984427,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",75,3,4,NA,FALSE,128,1,-200,0.416397598113295,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",76,3,4,NA,FALSE,128,1,50,0.55996227890434,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",77,3,3,NA,FALSE,128,1,50,0.73149432419148,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",78,3,4,NA,FALSE,128,1,50,0.599627322820496,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",79,3,1,NA,FALSE,128,1,-250,1.17012871668373,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",80,3,4,NA,FALSE,128,1,50,0.40951106048083,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",81,4,2,NA,FALSE,128,1,100,0.582233078777243,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",82,4,1,NA,FALSE,128,1,-250,0.58994348194744,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",83,4,3,NA,FALSE,128,1,0,1.32084459677088,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",84,4,4,NA,FALSE,128,1,50,0.611858892510881,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",85,4,4,NA,FALSE,128,1,50,0.429791491793153,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",86,4,2,NA,FALSE,128,1,100,0.677496143021377,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",87,4,4,NA,FALSE,128,1,50,0.629222152071235,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",88,4,1,NA,FALSE,128,1,100,1.17493217318625,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",89,4,4,NA,FALSE,128,1,-200,0.49892851446404,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",90,4,4,NA,FALSE,128,1,50,0.538669947272072,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",91,4,2,NA,FALSE,128,1,-1150,0.492763472113262,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",92,4,3,NA,FALSE,128,0,0,0.357179629925737,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",93,4,2,NA,FALSE,128,1,-1150,0.741609447222625,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",94,4,3,NA,FALSE,128,0,0,0.781285682387052,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",95,4,3,NA,FALSE,128,0,0,1.06181640091406,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",96,4,4,NA,FALSE,128,1,50,0.721079008780963,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",97,4,1,NA,FALSE,128,0,0,0.446093232704063,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",98,4,4,NA,FALSE,128,1,50,0.455999848159265,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",99,4,1,NA,FALSE,128,1,100,0.570874971064441,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",100,4,1,NA,FALSE,128,1,100,1.0382853595954,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",101,5,1,NA,FALSE,128,1,100,0.629884426241461,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",102,5,4,NA,FALSE,128,1,50,0.425371757608206,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",103,5,1,NA,FALSE,128,1,100,0.62414208475658,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",104,5,3,NA,FALSE,128,0,0,0.339341928124358,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",105,5,2,NA,FALSE,128,1,100,0.493226632681473,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",106,5,3,NA,FALSE,128,0,0,0.806479304337172,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",107,5,2,NA,FALSE,128,1,-1150,0.53809053208887,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",108,5,3,NA,FALSE,128,1,50,1.11396098943859,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",109,5,1,NA,FALSE,128,1,100,0.386426580024407,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",110,5,4,NA,FALSE,128,1,50,0.437371416048461,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",111,5,3,NA,FALSE,128,1,50,0.872429172607165,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",112,5,2,NA,FALSE,128,1,100,0.71822303211597,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",113,5,2,NA,FALSE,128,1,100,0.566095150419598,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",114,5,4,NA,FALSE,128,1,50,0.427779587394334,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",115,5,2,NA,FALSE,128,1,100,0.648590275663736,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",116,5,1,NA,FALSE,128,1,100,0.5431202156433,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",117,5,2,NA,FALSE,128,1,100,0.490069199113641,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",118,5,3,NA,FALSE,128,0,0,0.420821669302041,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",119,5,1,NA,FALSE,128,1,100,0.461236425232416,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200939",120,5,3,NA,FALSE,128,1,50,0.984036778710436,1.51875,0.2799175,0.320903,-0.0682097,1.28782,0.498337,0.1039555,0.8862975
"200959",1,0,4,1,TRUE,138,1,50,0.0609600419926459,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",2,0,3,0,TRUE,138,0,0,0.253510681278248,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",3,0,2,1,TRUE,138,1,100,0.0766875516950101,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",4,0,3,1,TRUE,138,1,50,0.386827539091348,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",5,0,3,0,TRUE,138,0,0,0.0911157473895476,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",6,0,2,1,TRUE,138,1,100,0.104207276251208,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",7,0,2,0,TRUE,138,0,0,0.148795721944024,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",8,0,4,1,TRUE,138,1,50,0.13968817097003,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",9,0,2,0,TRUE,138,0,0,0.252357160553007,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",10,0,1,1,TRUE,138,1,-250,0.290879571312703,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",11,0,4,1,TRUE,138,1,50,0.185103273952023,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",12,0,1,0,TRUE,138,0,0,0.653615877328163,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",13,0,4,1,TRUE,138,1,-200,0.2494890949332,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",14,0,3,1,TRUE,138,1,50,0.147758406093139,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",15,0,2,0,TRUE,138,0,0,0.447062568704125,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",16,0,4,1,TRUE,138,1,50,0.5,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",17,0,3,1,TRUE,138,1,50,1.09541285456065,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",18,0,1,1,TRUE,138,1,100,0.126677854977799,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",19,0,1,1,TRUE,138,1,100,0.325612476385754,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",20,0,1,0,TRUE,138,0,0,1.03570565018034,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",21,1,4,NA,FALSE,138,1,50,0.169321810222567,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",22,1,2,NA,FALSE,138,1,100,0.339005876876228,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",23,1,4,NA,FALSE,138,1,50,0.158309221619259,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",24,1,2,NA,FALSE,138,0,0,0.981687429669651,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",25,1,4,NA,FALSE,138,1,50,0.119257835647097,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",26,1,1,NA,FALSE,138,0,0,0.548660240211039,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",27,1,1,NA,FALSE,138,1,-250,0.232217149242621,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",28,1,2,NA,FALSE,138,0,0,0.182296466773096,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",29,1,1,NA,FALSE,138,0,0,0.400732955492886,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",30,1,2,NA,FALSE,138,1,100,1.45953267959467,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",31,1,2,NA,FALSE,138,1,100,0.456236884831745,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",32,1,2,NA,FALSE,138,0,0,0.348207965526831,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",33,1,3,NA,FALSE,138,1,50,0.125851909927951,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",34,1,4,NA,FALSE,138,1,50,0.970804839799335,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",35,1,1,NA,FALSE,138,1,100,1.40622823387635,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",36,1,2,NA,FALSE,138,0,0,0.276105491037639,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",37,1,2,NA,FALSE,138,1,100,0.171978861244787,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",38,1,3,NA,FALSE,138,1,50,0.474742296826194,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",39,1,1,NA,FALSE,138,1,100,0.266985265797288,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",40,1,1,NA,FALSE,138,1,-250,0.182353195482979,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",41,2,1,NA,FALSE,138,1,100,0.918965543309603,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",42,2,4,NA,FALSE,138,0,0,0.823107319446165,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",43,2,3,NA,FALSE,138,0,0,0.222786258581308,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",44,2,1,NA,FALSE,138,1,-250,1.73138996240382,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",45,2,2,NA,FALSE,138,1,100,0.435425113483585,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",46,2,1,NA,FALSE,138,0,0,0.126680436850937,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",47,2,3,NA,FALSE,138,1,0,0.212551289282532,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",48,2,3,NA,FALSE,138,0,0,0.915690755759936,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",49,2,2,NA,FALSE,138,1,100,0.572807357724528,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",50,2,1,NA,FALSE,138,0,0,0.617814106497659,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",51,2,3,NA,FALSE,138,0,0,0.286250114105855,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",52,2,4,NA,FALSE,138,0,0,0.568685285118446,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",53,2,4,NA,FALSE,138,1,-200,0.26708871374899,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",54,2,3,NA,FALSE,138,0,0,0.682605505664689,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",55,2,1,NA,FALSE,138,1,-250,0.318473146386787,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",56,2,3,NA,FALSE,138,0,0,0.542331705784358,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",57,2,1,NA,FALSE,138,0,0,0.959837108712226,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",58,2,3,NA,FALSE,138,1,50,0.148823348405308,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",59,2,1,NA,FALSE,138,1,100,0.157298456835781,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",60,2,3,NA,FALSE,138,1,50,0.618402239643864,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",61,3,2,NA,FALSE,138,1,100,0.188546682365038,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",62,3,1,NA,FALSE,138,1,-250,0.292226691965212,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",63,3,3,NA,FALSE,138,0,0,0.651828147646766,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",64,3,4,NA,FALSE,138,1,50,0.849990293041798,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",65,3,3,NA,FALSE,138,0,0,0.547160609420193,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",66,3,1,NA,FALSE,138,0,0,1.66251220866262,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",67,3,4,NA,FALSE,138,0,0,0.29281162950764,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",68,3,4,NA,FALSE,138,1,50,1.17611492706972,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",69,3,2,NA,FALSE,138,1,100,0.208841164279992,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",70,3,4,NA,FALSE,138,0,0,0.176278389772652,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",71,3,3,NA,FALSE,138,0,0,2.71164569485634,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",72,3,4,NA,FALSE,138,0,0,1.5622362453192,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",73,3,4,NA,FALSE,138,0,0,0.227576977732694,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",74,3,4,NA,FALSE,138,0,0,0.221152046935357,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",75,3,2,NA,FALSE,138,0,0,0.400401904615236,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",76,3,4,NA,FALSE,138,1,50,0.880557445937261,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",77,3,1,NA,FALSE,138,0,0,0.340392126682691,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",78,3,1,NA,FALSE,138,1,100,0.277072326176028,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",79,3,2,NA,FALSE,138,1,100,0.206773444363995,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
"200959",80,3,3,NA,FALSE,138,0,0,0.195933552304224,1.326745,0.0599463,0.594458,-2.95299,1.1707,4.24158,0.1987275,0.5198555
