"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"beta",186,0.5351715,0.579093,"group",0.0439215000000002,0.0820699532766602
"drift_con",186,-0.5493365,-0.1951705,"group",0.354166,0.644715943688431
"gain",186,3.91637,3.44467,"group",-0.4717,-0.120443165482322
"loss",186,2.41324,2.090665,"group",-0.322575,-0.133668843546436
"mag",186,0.1847895,0.1717465,"group",-0.013043,-0.0705830147275682
"update",186,0.1092645,0.0928908,"group",-0.0163737,-0.14985379514847
"decay",186,0.0816449,0.1509815,"group",0.0693366,0.84924594187757
"boundary",187,1.888135,1.89506,"group",0.00692499999999985,0.00366764029055118
"tau",187,0.184561,0.176934,"group",-0.00762699999999999,-0.0413250903495321
"beta",187,0.5115365,0.5227765,"group",0.0112399999999999,0.0219730165882589
"drift_con",187,-0.218666,-0.419808,"group",-0.201142,-0.919859511766804
"gain",187,1.887375,1.76085,"group",-0.126525,-0.0670375521557719
"loss",187,3.265295,3.11567,"group",-0.149625,-0.0458228123339546
"mag",187,0.172617,0.173412,"group",0.000795000000000018,0.0046055718729906
"update",187,0.0880546,0.0845402,"group",-0.00351440000000001,-0.0399116003025397
"decay",187,0.4907715,0.4977225,"group",0.00695099999999993,0.0141634141346837
"boundary",188,1.307305,1.30263,"group",-0.00467499999999998,-0.00357605914457604
"tau",188,0.305085,0.3109655,"group",0.00588049999999996,0.0192749561597586
"beta",188,0.5270625,0.5263555,"group",-0.000707000000000013,-0.00134139689315786
"drift_con",188,0.003874825,0.3266465,"group",0.322771675,83.2996780499764
"gain",188,4.117225,3.537605,"group",-0.579619999999999,-0.140779287019777
"loss",188,1.690945,2.20852,"group",0.517575,0.30608624171691
"mag",188,0.2223855,0.1558015,"group",-0.066584,-0.299408009964678
"update",188,0.10418,0.0937248,"group",-0.0104552,-0.10035707429449
"decay",188,0.3018595,0.2819345,"group",-0.019925,-0.0660075299932585
"boundary",189,1.72074,1.700145,"group",-0.0205950000000001,-0.0119686878900939
"tau",189,0.220679,0.196209,"group",-0.02447,-0.110885041168394
"beta",189,0.562151,0.556227,"group",-0.00592399999999993,-0.0105380938573443
"drift_con",189,-0.266315,-0.4221145,"group",-0.1557995,-0.585019619623379
"gain",189,1.65764,1.308525,"group",-0.349115,-0.210609661929008
"loss",189,3.7234,4.403595,"group",0.680195,0.182681151635602
"mag",189,0.1873285,0.191259,"group",0.0039305,0.0209818580728507
"update",189,0.09084105,0.09763985,"group",0.00679879999999999,0.0748428161057142
"decay",189,0.339166,0.276381,"group",-0.062785,-0.185115842979544
"boundary",190,1.35986,1.381425,"group",0.0215650000000001,0.0158582501139824
