"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"update",194,0.6066525,0.366283,"group",-0.2403695,-0.396222713991948
"decay",194,0.208155,0.329887,"group",0.121732,0.584814200956019
"boundary",195,1.59059,1.725955,"group",0.135365,0.0851036407873808
"tau",195,0.242077,0.2098305,"group",-0.0322465,-0.133207615758622
"beta",195,0.597807,0.547567,"group",-0.05024,-0.0840405013658253
"drift_con",195,0.904219,0.84104,"group",-0.063179,-0.0698713475385941
"gain",195,1.13827,1.107,"group",-0.0312699999999999,-0.0274715137884684
"loss",195,0.285437,0.4387695,"group",0.1533325,0.537185088128028
"update",195,0.1923865,0.27676,"group",0.0843735,0.438562477096886
"decay",195,0.1459105,0.2153305,"group",0.06942,0.475771106260344
"boundary",196,1.70773,1.69001,"group",-0.01772,-0.0103763475490856
"tau",196,0.180604,0.172326,"group",-0.00827799999999998,-0.0458350867090429
"beta",196,0.6984425,0.6819165,"group",-0.016526,-0.0236612176378156
"drift_con",196,0.9923815,1.03474,"group",0.0423585,0.0426836856591945
"gain",196,1.16949,1.115835,"group",-0.053655,-0.0458789728856168
"loss",196,0.273339,0.5147215,"group",0.2413825,0.883088399386842
"update",196,0.2437355,0.3264795,"group",0.082744,0.33948275897438
"decay",196,0.2314655,0.3583675,"group",0.126902,0.548254491490093
"boundary",197,1.566765,1.60365,"group",0.0368850000000001,0.0235421393763583
"tau",197,0.119141,0.116632,"group",-0.002509,-0.0210590812566623
"beta",197,0.482551,0.538758,"group",0.056207,0.116478879952585
"drift_con",197,0.3504425,0.4484175,"group",0.097975,0.279575108612683
"gain",197,1.25289,1.20518,"group",-0.0477099999999999,-0.038079959134481
"loss",197,0.409794,0.583239,"group",0.173445,0.42324924230223
"update",197,0.4170145,0.4314465,"group",0.0144319999999999,0.0346079093173018
"decay",197,0.171553,0.394471,"group",0.222918,1.29941184357021
"boundary",198,1.51884,1.43995,"group",-0.0788899999999999,-0.0519409549392957
"tau",198,0.336243,0.3263575,"group",-0.00988550000000005,-0.0293998685474495
"beta",198,0.571367,0.581888,"group",0.010521,0.0184137340798471
"drift_con",198,0.232207,0.3964595,"group",0.1642525,0.707353783477673
"gain",198,1.13136,1.12424,"group",-0.00712000000000002,-0.00629331070569935
"loss",198,0.675181,0.82183,"group",0.146649,0.217199536124387
"update",198,0.402739,0.4634035,"group",0.0606645,0.150629812359866
"decay",198,0.102455,0.30487,"group",0.202415,1.97564784539554
"boundary",199,1.437755,1.574225,"group",0.13647,0.0949188144016191
"tau",199,0.185791,0.154414,"group",-0.031377,-0.168883315122907
"beta",199,0.499237,0.4753245,"group",-0.0239124999999999,-0.0478980924891383
"drift_con",199,0.572575,0.2510925,"group",-0.3214825,-0.561467929965507
"gain",199,0.9520895,0.5580925,"group",-0.393997,-0.413823490333629
"loss",199,0.651793,1.253415,"group",0.601622,0.92302617548823
"update",199,0.2512585,0.488673,"group",0.2374145,0.944901366520934
"decay",199,0.154503,0.2525795,"group",0.0980765,0.634787026789124
"boundary",200,1.70966,1.590845,"group",-0.118815,-0.0694962741129815
"tau",200,0.240539,0.234049,"group",-0.00649,-0.0269810716765264
"beta",200,0.526392,0.5312535,"group",0.00486150000000007,0.00923551269776151
"drift_con",200,-0.56818,-0.6658585,"group",-0.0976785000000001,-0.171914710127073
"gain",200,0.758878,0.666069,"group",-0.0928089999999999,-0.122297655222579
"loss",200,0.994114,1.060035,"group",0.0659210000000001,0.066311308361013
"update",200,0.3718215,0.362322,"group",-0.00949949999999999,-0.0255485495056095
"decay",200,0.281258,0.4764515,"group",0.1951935,0.694001592843581
