"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",155,-0.1356105,-0.183946,"group",-0.0483355,-0.356428890093319
"gain",155,0.579961,0.657182,"group",0.077221,0.133148608268487
"loss",155,4.585245,2.816085,"group",-1.76916,-0.385837616092488
"mag",155,0.1295715,0.139504,"group",0.00993249999999998,0.0766565178299239
"retend",155,0.136164,0.6471125,"group",0.5109485,3.75244925237214
"boundary",156,1.790165,1.718395,"group",-0.0717699999999999,-0.0400912765024452
"tau",156,0.0882997,0.0852575,"group",-0.00304220000000001,-0.0344531181872646
"beta",156,0.621892,0.6353,"group",0.013408,0.0215600136358081
"drift_con",156,0.0944261,-0.000571074,"group",-0.094997174,-1.00604784058645
"gain",156,0.6530845,0.652454,"group",-0.000630499999999978,-0.000965418716873511
"loss",156,0.5593775,0.6527495,"group",0.093372,0.166921265156357
"mag",156,0.113114,0.117546,"group",0.00443200000000001,0.0391817104867656
"retend",156,0.7955695,0.796316,"group",0.000746499999999983,0.000938321541989711
"boundary",157,1.30726,1.226925,"group",-0.0803349999999998,-0.0614529626853111
"tau",157,0.164447,0.168925,"group",0.00447799999999998,0.0272306579019379
"beta",157,0.5738015,0.614957,"group",0.0411555,0.0717242809577877
"drift_con",157,-0.05086905,-0.1795185,"group",-0.12864945,-2.52903189660511
"gain",157,0.7824905,0.6268165,"group",-0.155674,-0.198946824274544
"loss",157,0.792053,1.062975,"group",0.270922,0.34205034259071
"mag",157,0.1346755,0.138592,"group",0.00391649999999999,0.0290810132503684
"retend",157,0.858052,0.9077135,"group",0.0496615,0.0578770284318433
"boundary",158,1.3747,1.26191,"group",-0.11279,-0.0820469920709974
"tau",158,0.0801808,0.07900955,"group",-0.00117125,-0.014607611797338
"beta",158,0.6921695,0.6115015,"group",-0.0806680000000001,-0.116543707863464
"drift_con",158,-0.167171,0.0481311,"group",0.2153021,1.28791536809614
"gain",158,0.7588485,0.874534,"group",0.1156855,0.15244874306268
"loss",158,0.555837,0.603473,"group",0.0476359999999999,0.085701383679028
"mag",158,0.1142075,0.114534,"group",0.000326499999999993,0.00285883151281653
"retend",158,0.908602,0.899892,"group",-0.00871000000000011,-0.00958615543439273
"boundary",159,1.85123,1.92785,"group",0.0766200000000001,0.0413886983248976
"tau",159,0.417352,0.3821795,"group",-0.0351725,-0.0842753838486457
"beta",159,0.640872,0.5986855,"group",-0.0421865,-0.0658267173476139
"drift_con",159,-1.193965,-0.717229,"group",0.476736,0.399288086334189
"gain",159,0.5347025,0.583271,"group",0.0485684999999999,0.0908327527924405
"loss",159,2.611955,2.48223,"group",-0.129725,-0.0496658633092837
"mag",159,0.1163965,0.122896,"group",0.00649950000000001,0.055839307882969
"retend",159,0.36869,0.2610665,"group",-0.1076235,-0.291907835851257
"boundary",160,1.4691,1.467115,"group",-0.0019849999999999,-0.0013511673813899
"tau",160,0.1937305,0.1862845,"group",-0.00744599999999998,-0.038434836022206
"beta",160,0.3989225,0.4198265,"group",0.020904,0.0524011556129323
"drift_con",160,-2.410435,-0.941826,"group",1.468609,0.609271355585195
"gain",160,0.887147,0.6339055,"group",-0.2532415,-0.285456074359717
"loss",160,5.11098,3.925015,"group",-1.185965,-0.232042582831473
"mag",160,0.19546,0.1361785,"group",-0.0592815,-0.303292233705106
"retend",160,0.224684,0.5592775,"group",0.3345935,1.48917368392943
"boundary",161,1.58203,1.623,"group",0.04097,0.0258971068816647
"tau",161,0.116329,0.11373,"group",-0.002599,-0.0223418064283197
"beta",161,0.667609,0.6818345,"group",0.0142255,0.0213081309568924
"drift_con",161,-0.573777,-0.9345255,"group",-0.3607485,-0.628725968451158
"gain",161,0.5457815,0.5574465,"group",0.0116649999999999,0.0213730219877367
"loss",161,1.672315,4.06584,"group",2.393525,1.43126444479658
"mag",161,0.1150565,0.125546,"group",0.0104895,0.0911682521196107
"retend",161,0.234679,0.52173,"group",0.287051,1.22316440755244
"boundary",162,1.42743,1.563215,"group",0.135785,0.0951255052787177
"tau",162,0.232314,0.2153685,"group",-0.0169455,-0.0729422247475399
"beta",162,0.552772,0.536845,"group",-0.015927,-0.0288129644772167
"drift_con",162,-0.0575233,0.1006495,"group",0.1581728,2.74971707116942
"gain",162,0.6859885,0.5999925,"group",-0.0859960000000001,-0.125360702110896
"loss",162,0.723445,1.195825,"group",0.47238,0.652959105391564
"mag",162,0.1255615,0.127207,"group",0.00164550000000002,0.0131051317481873
"retend",162,0.640603,0.606445,"group",-0.034158,-0.0533216360210614
"boundary",163,1.32757,1.30625,"group",-0.02132,-0.0160594168292444
"tau",163,0.166516,0.1782855,"group",0.0117695,0.0706808955295587
"beta",163,0.5522975,0.528839,"group",-0.0234584999999999,-0.0424743910664088
"drift_con",163,0.0126449,0.253735,"group",0.2410901,19.0661926942878
