"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",34,1.96979,0.4481185,"group",-1.5216715,-0.77250442940618
"loss",34,4.877285,2.34313,"group",-2.534155,-0.519583128728381
"mag",34,0.21785,0.116789,"group",-0.101061,-0.463901767271058
"retend",34,0.3857425,0.522079,"group",0.1363365,0.353439146580944
"con",35,-1.55042,-0.1076855,"group",1.4427345,0.930544304124044
"gain",35,4.88759,0.996017,"group",-3.891573,-0.796215108059391
"loss",35,4.83351,2.80644,"group",-2.02707,-0.419378464097519
"mag",35,0.651242,0.1253935,"group",-0.5258485,-0.807454832458594
"retend",35,0.682339,0.751889,"group",0.06955,0.101928806648894
"con",36,-0.941911,-0.706011,"group",0.2359,0.250448290762078
"gain",36,0.321901,0.4441335,"group",0.1222325,0.379720783719218
"loss",36,4.987375,4.476085,"group",-0.51129,-0.102516855059024
"mag",36,0.16347,0.1524315,"group",-0.0110385,-0.0675261515874473
"retend",36,0.418318,0.322861,"group",-0.095457,-0.228192427770261
"con",37,-0.301285,0.3222395,"group",0.6235245,2.06955042567669
"gain",37,1.628575,1.05766,"group",-0.570915,-0.35056107333098
"loss",37,0.492749,0.561106,"group",0.068357,0.138725801574432
"mag",37,0.1302265,0.0959079,"group",-0.0343186,-0.263530080283199
"retend",37,0.8598185,0.695199,"group",-0.1646195,-0.191458429889564
"con",38,-0.699504,0.05177445,"group",0.75127845,1.0740159455843
"gain",38,4.7513,1.01017,"group",-3.74113,-0.787390819354703
"loss",38,1.69843,0.423509,"group",-1.274921,-0.750646773785202
"mag",38,0.1410305,0.092842,"group",-0.0481885,-0.341688500005318
"retend",38,0.8402675,0.8629445,"group",0.0226770000000001,0.0269878342313609
"con",39,-1.146585,-0.3417605,"group",0.8048245,0.701931823632788
"gain",39,4.170945,0.787595,"group",-3.38335,-0.811171089525275
"loss",39,1.322555,0.9257855,"group",-0.3967695,-0.300002268336667
"mag",39,0.140477,0.1007035,"group",-0.0397735,-0.283131758223766
"retend",39,0.902156,0.9089485,"group",0.00679249999999998,0.00752918563973412
"con",40,-0.8559235,0.4372665,"group",1.29319,1.51087100657944
"gain",40,5.42928,0.8555955,"group",-4.5736845,-0.842410872159844
"loss",40,1.275315,0.4544625,"group",-0.8208525,-0.643646863716023
"mag",40,0.1869045,0.09509035,"group",-0.09181415,-0.491235631030821
"retend",40,0.943255,0.9468305,"group",0.00357550000000006,0.0037905974524387
"con",41,-1.84957,-0.4869705,"group",1.3625995,0.736711505917592
"gain",41,1.825165,0.5326915,"group",-1.2924735,-0.7081406338605
"loss",41,4.994555,1.795405,"group",-3.19915,-0.640527534485054
"mag",41,0.250225,0.1213045,"group",-0.1289205,-0.515218303526826
"retend",41,0.1569605,0.5103055,"group",0.353345,2.25117147307762
"con",42,-0.9690965,0.1399255,"group",1.109022,1.14438758162887
"gain",42,3.051315,0.68138,"group",-2.369935,-0.776692999575593
"loss",42,2.948145,1.448615,"group",-1.49953,-0.50863509087918
"mag",42,0.1595355,0.122826,"group",-0.0367095,-0.230102391003883
"retend",42,0.8799925,0.82148,"group",-0.0585125,-0.0664920439662838
"con",43,-3.02466,-1.208945,"group",1.815715,0.600303835803032
"gain",43,2.77891,0.498466,"group",-2.280444,-0.820625353106074
"loss",43,4.3416,2.97166,"group",-1.36994,-0.315538050488299
"mag",43,0.243895,0.1159735,"group",-0.1279215,-0.524494147071486
"retend",43,0.703609,0.393432,"group",-0.310177,-0.440837169507496
"con",44,-1.04786,0.2757755,"group",1.3236355,1.26317971866471
