"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"decay",183,0.120164,0.0763495,"group",-0.0438145,-0.364622515894944
"boundary",184,1.73951,1.5877,"group",-0.15181,-0.0872717029508311
"tau",184,0.1378715,0.1254015,"group",-0.01247,-0.0904465389873903
"beta",184,0.684189,0.6412525,"group",-0.0429364999999999,-0.0627553205327767
"drift_con",184,-0.1081085,0.135359,"group",0.2434675,2.25206621125998
"gain",184,0.218447,0.267263,"group",0.048816,0.223468392790929
"loss",184,0.808367,0.9928475,"group",0.1844805,0.228213793982189
"update",184,0.3146415,0.2070805,"group",-0.107561,-0.341852552825994
"decay",184,0.0712277,0.0866905,"group",0.0154628,0.217089699653365
"boundary",185,1.71225,1.817025,"group",0.104775,0.0611914148050811
"tau",185,0.2328775,0.191534,"group",-0.0413435,-0.177533252461058
"beta",185,0.5688745,0.527865,"group",-0.0410094999999999,-0.0720888350594023
"drift_con",185,0.0678521,0.5524145,"group",0.4845624,7.14145030146451
"gain",185,0.2403385,0.234141,"group",-0.00619750000000002,-0.0257865468911557
"loss",185,3.872155,3.394465,"group",-0.47769,-0.123365412799849
"update",185,0.179571,0.07402035,"group",-0.10555065,-0.587793407621498
"decay",185,0.257716,0.1455605,"group",-0.1121555,-0.43519028698257
"boundary",186,1.423385,1.42777,"group",0.00438499999999986,0.00308068442480415
"tau",186,0.2227025,0.211023,"group",-0.0116795,-0.0524444045307082
"beta",186,0.5713105,0.537538,"group",-0.0337725,-0.0591140894487323
"drift_con",186,-0.4639345,-0.676137,"group",-0.2122025,-0.457397542109931
"gain",186,0.1870555,0.1968445,"group",0.00978899999999999,0.0523320618746842
"loss",186,3.39296,3.635125,"group",0.242165,0.071372783646138
"update",186,0.08586675,0.114104,"group",0.02823725,0.328849642032568
"decay",186,0.5603625,0.5039605,"group",-0.056402,-0.100652702491691
"boundary",187,1.48933,1.40015,"group",-0.08918,-0.0598792745731302
"tau",187,0.0778876,0.07159775,"group",-0.00628985000000001,-0.0807554732717405
"beta",187,0.354438,0.422282,"group",0.067844,0.19141288462298
"drift_con",187,-0.198099,-0.055973,"group",0.142126,0.717449356130016
"gain",187,0.381168,0.4184165,"group",0.0372485,0.0977220018469545
"loss",187,1.371625,2.421335,"group",1.04971,0.765303927822838
"update",187,0.2596315,0.167796,"group",-0.0918355,-0.353714784223024
"decay",187,0.1428145,0.120454,"group",-0.0223605,-0.15657023621551
"boundary",188,1.21382,1.2072,"group",-0.00662000000000007,-0.00545385642022711
"tau",188,0.2561995,0.26754,"group",0.0113405,0.0442643330685656
"beta",188,0.5458855,0.5628025,"group",0.016917,0.0309900153054074
"drift_con",188,-0.569313,-0.1510655,"group",0.4182475,0.734652994047211
"gain",188,0.2256295,0.215132,"group",-0.0104975,-0.0465253878593003
"loss",188,0.970274,1.42431,"group",0.454036,0.467946167783533
"update",188,0.3219985,0.215339,"group",-0.1066595,-0.331242226283663
"decay",188,0.07724075,0.0991061,"group",0.02186535,0.283080498312096
"boundary",189,1.37369,1.351925,"group",-0.021765,-0.0158441860973
"tau",189,0.122054,0.118904,"group",-0.00315,-0.0258082488079047
