"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","wgt_rew","wgt_pun","update"
"26",39,2,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",40,2,NA,FALSE,3,3,0.116488901118282,0,1.33102,0.770211,0.00721699,0.00242705
"26",41,3,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",42,3,NA,FALSE,3,4,0.123519021377433,0,1.33102,0.770211,0.00721699,0.00242705
"26",43,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",44,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",45,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",46,3,NA,FALSE,3,3,0.147631256561726,0.173105870222207,1.33102,0.770211,0.00721699,0.00242705
"26",47,3,NA,FALSE,3,1,0.25,0.775178912829142,1.33102,0.770211,0.00721699,0.00242705
"26",48,3,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",49,3,NA,FALSE,3,3,0.127384665980935,0,1.33102,0.770211,0.00721699,0.00242705
"26",50,3,NA,FALSE,3,4,0.118805139476899,0,1.33102,0.770211,0.00721699,0.00242705
"26",51,3,NA,FALSE,3,4,0.103325999306981,0.628360305796377,1.33102,0.770211,0.00721699,0.00242705
"26",52,3,NA,FALSE,3,1,0.25,0.778781781403813,1.33102,0.770211,0.00721699,0.00242705
"26",53,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",54,3,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",55,3,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",56,3,NA,FALSE,3,4,0.134129310562275,0,1.33102,0.770211,0.00721699,0.00242705
"26",57,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",58,3,NA,FALSE,3,3,0.1164025450591,0,1.33102,0.770211,0.00721699,0.00242705
"26",59,3,NA,FALSE,3,4,0.132591791648883,0,1.33102,0.770211,0.00721699,0.00242705
"26",60,3,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",61,4,NA,FALSE,3,3,0.107251543633174,0,1.33102,0.770211,0.00721699,0.00242705
"26",62,4,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",63,4,NA,FALSE,3,3,0.131827205012087,0.0792290409910493,1.33102,0.770211,0.00721699,0.00242705
"26",64,4,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",65,4,NA,FALSE,3,4,0.132160362543073,0.646782190247905,1.33102,0.770211,0.00721699,0.00242705
"26",66,4,NA,FALSE,3,3,0.146970281773247,0.0962869114940986,1.33102,0.770211,0.00721699,0.00242705
"26",67,4,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",68,4,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",69,4,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",70,4,NA,FALSE,3,3,0.141477277013473,0,1.33102,0.770211,0.00721699,0.00242705
"26",71,4,NA,FALSE,3,4,0.144228714506608,0,1.33102,0.770211,0.00721699,0.00242705
"26",72,4,NA,FALSE,3,4,0.122175748308655,0,1.33102,0.770211,0.00721699,0.00242705
"26",73,4,NA,FALSE,3,2,0.25,3.07319181849016,1.33102,0.770211,0.00721699,0.00242705
"26",74,4,NA,FALSE,3,3,0.100245676632039,0,1.33102,0.770211,0.00721699,0.00242705
"26",75,4,NA,FALSE,3,3,0.124688459059689,0,1.33102,0.770211,0.00721699,0.00242705
"26",76,4,NA,FALSE,3,1,0.25,0.735581450443715,1.33102,0.770211,0.00721699,0.00242705
"26",77,4,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",78,4,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",79,4,NA,FALSE,3,3,0.11722215693444,0.0592185690999031,1.33102,0.770211,0.00721699,0.00242705
"26",80,4,NA,FALSE,3,3,0.116929597966373,0,1.33102,0.770211,0.00721699,0.00242705
"26",81,5,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",82,5,NA,FALSE,3,4,0.108950366138015,0,1.33102,0.770211,0.00721699,0.00242705
"26",83,5,NA,FALSE,3,1,0.25,0.880789194791578,1.33102,0.770211,0.00721699,0.00242705
"26",84,5,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",85,5,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",86,5,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",87,5,NA,FALSE,3,3,0.137114641268272,0,1.33102,0.770211,0.00721699,0.00242705
"26",88,5,NA,FALSE,3,3,0.142936132533941,0,1.33102,0.770211,0.00721699,0.00242705
"26",89,5,NA,FALSE,3,3,0.137470186164137,0.141396320483182,1.33102,0.770211,0.00721699,0.00242705
"26",90,5,NA,FALSE,3,4,0.122097514092457,0.602221548405942,1.33102,0.770211,0.00721699,0.00242705
"26",91,5,NA,FALSE,3,4,0.134065370401368,0.61401921773795,1.33102,0.770211,0.00721699,0.00242705
"26",92,5,NA,FALSE,3,1,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",93,5,NA,FALSE,3,4,0.110900932806544,0,1.33102,0.770211,0.00721699,0.00242705
"26",94,5,NA,FALSE,3,4,0.122765774896834,0.636553283187095,1.33102,0.770211,0.00721699,0.00242705
"26",95,5,NA,FALSE,3,3,0.135681330913212,0,1.33102,0.770211,0.00721699,0.00242705
"26",96,5,NA,FALSE,3,2,0.25,0,1.33102,0.770211,0.00721699,0.00242705
"26",97,5,NA,FALSE,3,1,0.25,0.606436043127906,1.33102,0.770211,0.00721699,0.00242705
"26",98,5,NA,FALSE,3,3,0.146130321500823,0.0781660771230236,1.33102,0.770211,0.00721699,0.00242705
"26",99,5,NA,FALSE,3,3,0.109546290291473,0.0710315872216597,1.33102,0.770211,0.00721699,0.00242705
"26",100,5,NA,FALSE,3,4,0.115628028730862,0,1.33102,0.770211,0.00721699,0.00242705
"27",1,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",2,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",3,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",4,1,NA,FALSE,42,3,0.110098035645206,0,2.756215,0.806953,0.007314485,0.006596805
"27",5,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",6,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",7,1,NA,FALSE,42,2,0.25,3.16855877544731,2.756215,0.806953,0.007314485,0.006596805
"27",8,1,NA,FALSE,42,4,0.143050766654778,0,2.756215,0.806953,0.007314485,0.006596805
"27",9,1,NA,FALSE,42,3,0.135141728259623,0.106613167712931,2.756215,0.806953,0.007314485,0.006596805
"27",10,1,NA,FALSE,42,3,0.139098266337533,0.136367063887883,2.756215,0.806953,0.007314485,0.006596805
"27",11,1,NA,FALSE,42,3,0.135760779958218,0.09635862223804,2.756215,0.806953,0.007314485,0.006596805
"27",12,1,NA,FALSE,42,3,0.143607215106022,0,2.756215,0.806953,0.007314485,0.006596805
"27",13,1,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",14,1,NA,FALSE,42,4,0.14820398039883,0.612595855956897,2.756215,0.806953,0.007314485,0.006596805
"27",15,1,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",16,1,NA,FALSE,42,3,0.122330801899079,0,2.756215,0.806953,0.007314485,0.006596805
"27",17,1,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",18,1,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",19,1,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",20,1,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",21,2,NA,FALSE,42,4,0.123627705674153,0.618911559088156,2.756215,0.806953,0.007314485,0.006596805
"27",22,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",23,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",24,2,NA,FALSE,42,4,0.139380324247759,0,2.756215,0.806953,0.007314485,0.006596805
"27",25,2,NA,FALSE,42,1,0.25,0.383235372370109,2.756215,0.806953,0.007314485,0.006596805
"27",26,2,NA,FALSE,42,4,0.102769522368908,0,2.756215,0.806953,0.007314485,0.006596805
"27",27,2,NA,FALSE,42,3,0.109795356390532,0,2.756215,0.806953,0.007314485,0.006596805
"27",28,2,NA,FALSE,42,3,0.136264834867325,0.141718052327633,2.756215,0.806953,0.007314485,0.006596805
"27",29,2,NA,FALSE,42,1,0.25,0.537725773791317,2.756215,0.806953,0.007314485,0.006596805
"27",30,2,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",31,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",32,2,NA,FALSE,42,1,0.25,0.770139808009844,2.756215,0.806953,0.007314485,0.006596805
"27",33,2,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",34,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",35,2,NA,FALSE,42,1,0.25,0.892487340024672,2.756215,0.806953,0.007314485,0.006596805
"27",36,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",37,2,NA,FALSE,42,3,0.147668883262668,0.187630958796944,2.756215,0.806953,0.007314485,0.006596805
"27",38,2,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",39,2,NA,FALSE,42,2,0.25,3.06846540776314,2.756215,0.806953,0.007314485,0.006596805
"27",40,2,NA,FALSE,42,3,0.14803683666978,0.165470784215722,2.756215,0.806953,0.007314485,0.006596805
"27",41,3,NA,FALSE,42,3,0.10482037756592,0.191997621196788,2.756215,0.806953,0.007314485,0.006596805
"27",42,3,NA,FALSE,42,3,0.107097156520467,0.0694904883042909,2.756215,0.806953,0.007314485,0.006596805
"27",43,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",44,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",45,3,NA,FALSE,42,1,0.25,0.860992721305229,2.756215,0.806953,0.007314485,0.006596805
"27",46,3,NA,FALSE,42,2,0.25,3.02265730174258,2.756215,0.806953,0.007314485,0.006596805
"27",47,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",48,3,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",49,3,NA,FALSE,42,3,0.147412839659955,0.176602178497706,2.756215,0.806953,0.007314485,0.006596805
"27",50,3,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",51,3,NA,FALSE,42,4,0.116268388950266,0,2.756215,0.806953,0.007314485,0.006596805
"27",52,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",53,3,NA,FALSE,42,3,0.108109066344332,0,2.756215,0.806953,0.007314485,0.006596805
"27",54,3,NA,FALSE,42,1,0.25,0.513685319700744,2.756215,0.806953,0.007314485,0.006596805
"27",55,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",56,3,NA,FALSE,42,4,0.109842479485087,0.636648889875505,2.756215,0.806953,0.007314485,0.006596805
"27",57,3,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",58,3,NA,FALSE,42,2,0.25,3.05876293923939,2.756215,0.806953,0.007314485,0.006596805
"27",59,3,NA,FALSE,42,4,0.119182988652028,0,2.756215,0.806953,0.007314485,0.006596805
"27",60,3,NA,FALSE,42,1,0.25,0.425629526912235,2.756215,0.806953,0.007314485,0.006596805
"27",61,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",62,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",63,4,NA,FALSE,42,4,0.138123749173246,0,2.756215,0.806953,0.007314485,0.006596805
"27",64,4,NA,FALSE,42,4,0.107309050660115,0,2.756215,0.806953,0.007314485,0.006596805
"27",65,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",66,4,NA,FALSE,42,4,0.105453999352176,0,2.756215,0.806953,0.007314485,0.006596805
"27",67,4,NA,FALSE,42,1,0.25,0.485444534465205,2.756215,0.806953,0.007314485,0.006596805
"27",68,4,NA,FALSE,42,3,0.110251339443494,0,2.756215,0.806953,0.007314485,0.006596805
"27",69,4,NA,FALSE,42,1,0.25,0.756288241303992,2.756215,0.806953,0.007314485,0.006596805
"27",70,4,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",71,4,NA,FALSE,42,3,0.121635389258154,0,2.756215,0.806953,0.007314485,0.006596805
"27",72,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",73,4,NA,FALSE,42,4,0.128991363709793,0.606359437049832,2.756215,0.806953,0.007314485,0.006596805
"27",74,4,NA,FALSE,42,3,0.108997303585056,0,2.756215,0.806953,0.007314485,0.006596805
"27",75,4,NA,FALSE,42,3,0.113789183134213,0,2.756215,0.806953,0.007314485,0.006596805
"27",76,4,NA,FALSE,42,3,0.112620643421542,0.0900181380449794,2.756215,0.806953,0.007314485,0.006596805
"27",77,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",78,4,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",79,4,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",80,4,NA,FALSE,42,3,0.13637541460339,0.128310007730033,2.756215,0.806953,0.007314485,0.006596805
"27",81,5,NA,FALSE,42,3,0.142224847013131,0.117797510162927,2.756215,0.806953,0.007314485,0.006596805
"27",82,5,NA,FALSE,42,4,0.1051093819784,0,2.756215,0.806953,0.007314485,0.006596805
"27",83,5,NA,FALSE,42,2,0.25,3.23412695090519,2.756215,0.806953,0.007314485,0.006596805
"27",84,5,NA,FALSE,42,2,0.25,3.06861804996151,2.756215,0.806953,0.007314485,0.006596805
"27",85,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",86,5,NA,FALSE,42,4,0.122616760677192,0,2.756215,0.806953,0.007314485,0.006596805
"27",87,5,NA,FALSE,42,4,0.116388745617587,0,2.756215,0.806953,0.007314485,0.006596805
"27",88,5,NA,FALSE,42,4,0.139754701394122,0,2.756215,0.806953,0.007314485,0.006596805
"27",89,5,NA,FALSE,42,4,0.118541621463373,0,2.756215,0.806953,0.007314485,0.006596805
"27",90,5,NA,FALSE,42,4,0.11820051263785,0,2.756215,0.806953,0.007314485,0.006596805
"27",91,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",92,5,NA,FALSE,42,3,0.13135610751342,0,2.756215,0.806953,0.007314485,0.006596805
"27",93,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",94,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",95,5,NA,FALSE,42,3,0.129252575850114,0.141618202452082,2.756215,0.806953,0.007314485,0.006596805
"27",96,5,NA,FALSE,42,1,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",97,5,NA,FALSE,42,4,0.134694923192728,0,2.756215,0.806953,0.007314485,0.006596805
"27",98,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",99,5,NA,FALSE,42,2,0.25,0,2.756215,0.806953,0.007314485,0.006596805
"27",100,5,NA,FALSE,42,2,0.25,3.20935601100791,2.756215,0.806953,0.007314485,0.006596805
"28",1,1,NA,FALSE,97,3,0.112398286536336,0,1.88326,0.786291,0.00722535,0.00418265
"28",2,1,NA,FALSE,97,4,0.104030970775057,0,1.88326,0.786291,0.00722535,0.00418265
"28",3,1,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",4,1,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",5,1,NA,FALSE,97,4,0.106714481441304,0,1.88326,0.786291,0.00722535,0.00418265
"28",6,1,NA,FALSE,97,4,0.102421238610987,0,1.88326,0.786291,0.00722535,0.00418265
"28",7,1,NA,FALSE,97,3,0.143939014081843,0,1.88326,0.786291,0.00722535,0.00418265
"28",8,1,NA,FALSE,97,1,0.25,0.720120096905157,1.88326,0.786291,0.00722535,0.00418265
"28",9,1,NA,FALSE,97,4,0.112137362209614,0,1.88326,0.786291,0.00722535,0.00418265
"28",10,1,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",11,1,NA,FALSE,97,4,0.131144670536742,0,1.88326,0.786291,0.00722535,0.00418265
"28",12,1,NA,FALSE,97,3,0.12618827765109,0,1.88326,0.786291,0.00722535,0.00418265
"28",13,1,NA,FALSE,97,4,0.127799929177854,0,1.88326,0.786291,0.00722535,0.00418265
"28",14,1,NA,FALSE,97,1,0.25,0.515433818357997,1.88326,0.786291,0.00722535,0.00418265
"28",15,1,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",16,1,NA,FALSE,97,3,0.123034224880394,0,1.88326,0.786291,0.00722535,0.00418265
"28",17,1,NA,FALSE,97,4,0.104643906129058,0,1.88326,0.786291,0.00722535,0.00418265
"28",18,1,NA,FALSE,97,2,0.25,3.21112598036416,1.88326,0.786291,0.00722535,0.00418265
"28",19,1,NA,FALSE,97,1,0.25,0.854169236170128,1.88326,0.786291,0.00722535,0.00418265
"28",20,1,NA,FALSE,97,4,0.130414786492474,0,1.88326,0.786291,0.00722535,0.00418265
"28",21,2,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",22,2,NA,FALSE,97,1,0.25,0.406319329608232,1.88326,0.786291,0.00722535,0.00418265
"28",23,2,NA,FALSE,97,1,0.25,0.77869986112928,1.88326,0.786291,0.00722535,0.00418265
"28",24,2,NA,FALSE,97,2,0.25,3.13842833263334,1.88326,0.786291,0.00722535,0.00418265
"28",25,2,NA,FALSE,97,1,0.25,0.352243643160909,1.88326,0.786291,0.00722535,0.00418265
"28",26,2,NA,FALSE,97,1,0.25,0.690294761385303,1.88326,0.786291,0.00722535,0.00418265
"28",27,2,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",28,2,NA,FALSE,97,4,0.104971422581002,0,1.88326,0.786291,0.00722535,0.00418265
"28",29,2,NA,FALSE,97,4,0.146618685731664,0,1.88326,0.786291,0.00722535,0.00418265
"28",30,2,NA,FALSE,97,3,0.111160675925203,0,1.88326,0.786291,0.00722535,0.00418265
"28",31,2,NA,FALSE,97,1,0.25,0.614976671815384,1.88326,0.786291,0.00722535,0.00418265
"28",32,2,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",33,2,NA,FALSE,97,3,0.107353097212035,0,1.88326,0.786291,0.00722535,0.00418265
"28",34,2,NA,FALSE,97,2,0.25,3.23623215331463,1.88326,0.786291,0.00722535,0.00418265
"28",35,2,NA,FALSE,97,4,0.128178220160771,0,1.88326,0.786291,0.00722535,0.00418265
"28",36,2,NA,FALSE,97,4,0.103935878002085,0,1.88326,0.786291,0.00722535,0.00418265
"28",37,2,NA,FALSE,97,1,0.25,0.459985650947783,1.88326,0.786291,0.00722535,0.00418265
"28",38,2,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",39,2,NA,FALSE,97,4,0.114754272450227,0,1.88326,0.786291,0.00722535,0.00418265
"28",40,2,NA,FALSE,97,3,0.119528278929647,0.176054232951719,1.88326,0.786291,0.00722535,0.00418265
"28",41,3,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",42,3,NA,FALSE,97,4,0.14806375510525,0,1.88326,0.786291,0.00722535,0.00418265
"28",43,3,NA,FALSE,97,4,0.146419696346857,0,1.88326,0.786291,0.00722535,0.00418265
"28",44,3,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",45,3,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",46,3,NA,FALSE,97,1,0.25,0.740589609043673,1.88326,0.786291,0.00722535,0.00418265
"28",47,3,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",48,3,NA,FALSE,97,3,0.127773034910206,0.177891979645938,1.88326,0.786291,0.00722535,0.00418265
"28",49,3,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",50,3,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",51,3,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",52,3,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",53,3,NA,FALSE,97,1,0.25,0.835691262432374,1.88326,0.786291,0.00722535,0.00418265
"28",54,3,NA,FALSE,97,4,0.137985825375654,0,1.88326,0.786291,0.00722535,0.00418265
"28",55,3,NA,FALSE,97,1,0.25,0.477756229788065,1.88326,0.786291,0.00722535,0.00418265
"28",56,3,NA,FALSE,97,4,0.148704819194973,0,1.88326,0.786291,0.00722535,0.00418265
"28",57,3,NA,FALSE,97,4,0.14236291263951,0,1.88326,0.786291,0.00722535,0.00418265
"28",58,3,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",59,3,NA,FALSE,97,1,0.25,0.601867883524392,1.88326,0.786291,0.00722535,0.00418265
"28",60,3,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",61,4,NA,FALSE,97,2,0.25,3.08249482460087,1.88326,0.786291,0.00722535,0.00418265
"28",62,4,NA,FALSE,97,3,0.120977014349774,0.111548933887389,1.88326,0.786291,0.00722535,0.00418265
"28",63,4,NA,FALSE,97,1,0.25,0.498993175639771,1.88326,0.786291,0.00722535,0.00418265
"28",64,4,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",65,4,NA,FALSE,97,4,0.128890159504954,0.61272016230505,1.88326,0.786291,0.00722535,0.00418265
"28",66,4,NA,FALSE,97,3,0.139746588829439,0,1.88326,0.786291,0.00722535,0.00418265
"28",67,4,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",68,4,NA,FALSE,97,3,0.125367132481188,0,1.88326,0.786291,0.00722535,0.00418265
"28",69,4,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",70,4,NA,FALSE,97,4,0.145793896098621,0,1.88326,0.786291,0.00722535,0.00418265
"28",71,4,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",72,4,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",73,4,NA,FALSE,97,3,0.125650862278417,0,1.88326,0.786291,0.00722535,0.00418265
"28",74,4,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",75,4,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",76,4,NA,FALSE,97,4,0.123328540474176,0.632117653649766,1.88326,0.786291,0.00722535,0.00418265
"28",77,4,NA,FALSE,97,4,0.126371918292716,0,1.88326,0.786291,0.00722535,0.00418265
"28",78,4,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",79,4,NA,FALSE,97,4,0.118524723709561,0.626678717101459,1.88326,0.786291,0.00722535,0.00418265
"28",80,4,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",81,5,NA,FALSE,97,1,0.25,0.449937349883839,1.88326,0.786291,0.00722535,0.00418265
"28",82,5,NA,FALSE,97,3,0.100793051638175,0.112515201431233,1.88326,0.786291,0.00722535,0.00418265
"28",83,5,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",84,5,NA,FALSE,97,4,0.120050102623645,0,1.88326,0.786291,0.00722535,0.00418265
"28",85,5,NA,FALSE,97,4,0.104359318583738,0,1.88326,0.786291,0.00722535,0.00418265
"28",86,5,NA,FALSE,97,1,0.25,0.449024390953127,1.88326,0.786291,0.00722535,0.00418265
"28",87,5,NA,FALSE,97,3,0.109988924162462,0,1.88326,0.786291,0.00722535,0.00418265
"28",88,5,NA,FALSE,97,2,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"28",89,5,NA,FALSE,97,1,0.25,0.740444632677827,1.88326,0.786291,0.00722535,0.00418265
"28",90,5,NA,FALSE,97,3,0.133241587516386,0.0840548785054125,1.88326,0.786291,0.00722535,0.00418265
"28",91,5,NA,FALSE,97,3,0.142782466241624,0.105043663119432,1.88326,0.786291,0.00722535,0.00418265
"28",92,5,NA,FALSE,97,3,0.130046494607814,0.142390494805295,1.88326,0.786291,0.00722535,0.00418265
"28",93,5,NA,FALSE,97,4,0.133413237542845,0,1.88326,0.786291,0.00722535,0.00418265
"28",94,5,NA,FALSE,97,3,0.126363817614038,0,1.88326,0.786291,0.00722535,0.00418265
"28",95,5,NA,FALSE,97,3,0.122220896196086,0,1.88326,0.786291,0.00722535,0.00418265
"28",96,5,NA,FALSE,97,3,0.120370246050879,0,1.88326,0.786291,0.00722535,0.00418265
"28",97,5,NA,FALSE,97,4,0.143288119998761,0,1.88326,0.786291,0.00722535,0.00418265
"28",98,5,NA,FALSE,97,1,0.25,0.477743020211346,1.88326,0.786291,0.00722535,0.00418265
"28",99,5,NA,FALSE,97,3,0.120009990758263,0.166379394498654,1.88326,0.786291,0.00722535,0.00418265
"28",100,5,NA,FALSE,97,1,0.25,0,1.88326,0.786291,0.00722535,0.00418265
"29",1,1,NA,FALSE,81,2,0.25,0,1.568305,0.777133,0.007211405,0.002445915
"29",2,1,NA,FALSE,81,2,0.25,0,1.568305,0.777133,0.007211405,0.002445915
"29",3,1,NA,FALSE,81,1,0.25,0.675680838164408,1.568305,0.777133,0.007211405,0.002445915
"29",4,1,NA,FALSE,81,1,0.25,0,1.568305,0.777133,0.007211405,0.002445915
"29",5,1,NA,FALSE,81,2,0.25,0,1.568305,0.777133,0.007211405,0.002445915
"29",6,1,NA,FALSE,81,1,0.25,0.468778229830787,1.568305,0.777133,0.007211405,0.002445915
"29",7,1,NA,FALSE,81,2,0.25,0,1.568305,0.777133,0.007211405,0.002445915
"29",8,1,NA,FALSE,81,1,0.25,0.54007246545516,1.568305,0.777133,0.007211405,0.002445915
"29",9,1,NA,FALSE,81,3,0.121425695251673,0.134171549417078,1.568305,0.777133,0.007211405,0.002445915
"29",10,1,NA,FALSE,81,4,0.131062135915272,0,1.568305,0.777133,0.007211405,0.002445915
"29",11,1,NA,FALSE,81,1,0.25,0.833983665006235,1.568305,0.777133,0.007211405,0.002445915
"29",12,1,NA,FALSE,81,3,0.133575422223657,0,1.568305,0.777133,0.007211405,0.002445915
