"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"0001",15,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",16,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",17,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",18,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",19,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",20,1,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",21,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",22,2,NA,FALSE,33,2,0.25,3.19873837608611,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",23,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",24,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",25,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",26,2,NA,FALSE,33,4,0.106487132038455,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",27,2,NA,FALSE,33,4,0.103587633138523,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",28,2,NA,FALSE,33,3,0.108690663718153,0.0968763770069927,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",29,2,NA,FALSE,33,1,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",30,2,NA,FALSE,33,1,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",31,2,NA,FALSE,33,1,0.25,0.84843301352812,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",32,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",33,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",34,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",35,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",36,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",37,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",38,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",39,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",40,2,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",41,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",42,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",43,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",44,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",45,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",46,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",47,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",48,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
