"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"0007",46,3,NA,FALSE,14,4,0.113582321617287,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",47,3,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",48,3,NA,FALSE,14,2,0.25,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",49,3,NA,FALSE,14,3,0.128605689667165,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",50,3,NA,FALSE,14,4,0.125731020478997,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",51,3,NA,FALSE,14,1,0.25,0.842395212384872,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",52,3,NA,FALSE,14,3,0.105782039428595,0.189874450897332,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",53,3,NA,FALSE,14,4,0.138102275470737,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",54,3,NA,FALSE,14,4,0.106630833214149,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",55,3,NA,FALSE,14,4,0.116678969445638,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",56,3,NA,FALSE,14,4,0.112400975951459,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",57,3,NA,FALSE,14,4,0.123252921167295,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",58,3,NA,FALSE,14,4,0.143935717653949,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",59,3,NA,FALSE,14,4,0.138748670427594,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",60,3,NA,FALSE,14,4,0.101757821720093,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",61,4,NA,FALSE,14,4,0.12955101437401,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",62,4,NA,FALSE,14,1,0.25,0.793786155479029,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",63,4,NA,FALSE,14,4,0.138637777080294,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",64,4,NA,FALSE,14,4,0.121968566835858,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",65,4,NA,FALSE,14,4,0.12982586005237,0.643898138217628,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",66,4,NA,FALSE,14,4,0.124476526828948,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",67,4,NA,FALSE,14,4,0.145380267314613,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",68,4,NA,FALSE,14,4,0.134622508019675,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",69,4,NA,FALSE,14,4,0.138607155985665,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",70,4,NA,FALSE,14,4,0.133476077590603,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",71,4,NA,FALSE,14,4,0.10745645146817,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",72,4,NA,FALSE,14,4,0.141000277304556,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",73,4,NA,FALSE,14,4,0.108316449890845,0.602035865082871,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",74,4,NA,FALSE,14,4,0.111399551911745,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",75,4,NA,FALSE,14,4,0.140941750258207,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",76,4,NA,FALSE,14,4,0.136360061808955,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",77,4,NA,FALSE,14,4,0.138655150844716,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",78,4,NA,FALSE,14,4,0.135689343442209,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",79,4,NA,FALSE,14,4,0.143319589609746,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",80,4,NA,FALSE,14,4,0.140262310043909,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",81,5,NA,FALSE,14,4,0.143570148968138,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",82,5,NA,FALSE,14,4,0.13689215030754,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
"0007",83,5,NA,FALSE,14,4,0.104454834898934,0,0.9254355,0.27927,4.30279,0.198107,0.7799495,0.786636,0.6854075,0.3330805
