"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"10",55,3,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",56,3,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",57,3,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",58,3,NA,FALSE,129,4,0.10549122095108,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",59,3,NA,FALSE,129,4,0.116604447516147,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",60,3,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",61,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",62,4,NA,FALSE,129,4,0.123939749749843,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",63,4,NA,FALSE,129,4,0.118417637690436,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",64,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",65,4,NA,FALSE,129,3,0.137874599674251,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",66,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",67,4,NA,FALSE,129,4,0.101792387932073,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",68,4,NA,FALSE,129,1,0.25,0.818255438038614,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",69,4,NA,FALSE,129,1,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",70,4,NA,FALSE,129,4,0.142442716762889,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",71,4,NA,FALSE,129,3,0.149744397355244,0.17593469650019,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",72,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",73,4,NA,FALSE,129,3,0.100323143380228,0.179048194421921,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",74,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",75,4,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
