"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"0003",2,1,NA,FALSE,38,4,0.120105004892685,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",3,1,NA,FALSE,38,3,0.123726295609958,0.139286201295909,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",4,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",5,1,NA,FALSE,38,2,0.25,3.23113650229061,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",6,1,NA,FALSE,38,3,0.125884436373599,0.170366912928876,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",7,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",8,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",9,1,NA,FALSE,38,4,0.116652193304617,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",10,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",11,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",12,1,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",13,1,NA,FALSE,38,2,0.25,3.0326736002462,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",14,1,NA,FALSE,38,3,0.101009680563584,0.174552277522162,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",15,1,NA,FALSE,38,3,0.140905967133585,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",16,1,NA,FALSE,38,3,0.14548982080305,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",17,1,NA,FALSE,38,3,0.118625494861044,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",18,1,NA,FALSE,38,3,0.133788572158664,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",19,1,NA,FALSE,38,3,0.137909750035033,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",20,1,NA,FALSE,38,1,0.25,0.621530001296196,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",21,2,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",22,2,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",23,2,NA,FALSE,38,1,0.25,0.493442438868806,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",24,2,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",25,2,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",26,2,NA,FALSE,38,1,0.25,0.4563306131633,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",27,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",28,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",29,2,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",30,2,NA,FALSE,38,1,0.25,0.449193544709124,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",31,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",32,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",33,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",34,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",35,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",36,2,NA,FALSE,38,1,0.25,0.460034977807663,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",37,2,NA,FALSE,38,3,0.134072700585239,0.156457259587478,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",38,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",39,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",40,2,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",41,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",42,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",43,3,NA,FALSE,38,4,0.108555503073148,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",44,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",45,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",46,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",47,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",48,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",49,3,NA,FALSE,38,4,0.112167680321727,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",50,3,NA,FALSE,38,3,0.11644466627622,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",51,3,NA,FALSE,38,3,0.143933339975774,0.105800121743232,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",52,3,NA,FALSE,38,4,0.110703113663476,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",53,3,NA,FALSE,38,3,0.115317341627087,0.0783979253144935,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",54,3,NA,FALSE,38,4,0.111551775422413,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",55,3,NA,FALSE,38,3,0.104556764906738,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",56,3,NA,FALSE,38,3,0.120076775690541,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",57,3,NA,FALSE,38,3,0.126411297847517,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",58,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",59,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
