"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","drift_A","drift_B","drift_C","drift_D"
"0036",80,4,NA,FALSE,23,2,0.25,0,0.416934993397365,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",81,5,NA,FALSE,23,2,0.25,3.00176250480581,0.728154290828748,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",82,5,NA,FALSE,23,3,0.141522598231677,0.127130891848356,1.05300666886968,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",83,5,NA,FALSE,23,2,0.25,0,0.645909493839308,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",84,5,NA,FALSE,23,4,0.118644966499414,0,0.929592052057744,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",85,5,NA,FALSE,23,1,0.25,0.677868118381593,0.903398615282402,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",86,5,NA,FALSE,23,2,0.25,0,0.910489130418275,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",87,5,NA,FALSE,23,2,0.25,0,0.632775898762106,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",88,5,NA,FALSE,23,2,0.25,0,0.940958000485281,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",89,5,NA,FALSE,23,2,0.25,0,0.547404398910281,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",90,5,NA,FALSE,23,3,0.116909709165338,0.181028427009005,1.69961683129749,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",91,5,NA,FALSE,23,1,0.25,0.552121732721571,1.17277795946904,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",92,5,NA,FALSE,23,3,0.144664201023988,0,0.425192594829898,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",93,5,NA,FALSE,23,2,0.25,3.18510114593664,0.799480991695168,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",94,5,NA,FALSE,23,3,0.148306839051656,0.0881110088899732,0.886313211601513,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",95,5,NA,FALSE,23,4,0.111664198350627,0,0.53438426357718,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",96,5,NA,FALSE,23,3,0.138833981193602,0,0.734208902708148,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",97,5,NA,FALSE,23,2,0.25,0,0.990954697840619,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",98,5,NA,FALSE,23,1,0.25,0,1.06880427591147,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",99,5,NA,FALSE,23,4,0.129670578415971,0,0.814084492995791,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0036",100,5,NA,FALSE,23,2,0.25,0,1.34538707635974,1.61847,1.44947,0.120725,0.07783655,0.447876,0.814565,0.793772,0.553757
"0037",1,1,NA,FALSE,20,4,0.122034966596402,0,0.467668236811605,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",2,1,NA,FALSE,20,4,0.12728911471786,0,1.85320390374336,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",3,1,NA,FALSE,20,1,0.25,0.880201349803247,0.699340206093129,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",4,1,NA,FALSE,20,2,0.25,0,0.282210513826931,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",5,1,NA,FALSE,20,1,0.25,0,0.630238363525916,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",6,1,NA,FALSE,20,2,0.25,0,1.43800047982018,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",7,1,NA,FALSE,20,3,0.149702295160387,0,0.693982202408257,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",8,1,NA,FALSE,20,1,0.25,0,0.647694807417207,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",9,1,NA,FALSE,20,1,0.25,0.483174868486822,0.62573328122007,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",10,1,NA,FALSE,20,3,0.129934719449375,0.143226127454545,0.423864638013236,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",11,1,NA,FALSE,20,3,0.13645516585093,0.103186457068659,0.320583269534788,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",12,1,NA,FALSE,20,3,0.109887211676687,0,0.33912436816684,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",13,1,NA,FALSE,20,4,0.103603746346198,0,1.35443771979599,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",14,1,NA,FALSE,20,2,0.25,0,1.7684616768553,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",15,1,NA,FALSE,20,3,0.120050102623645,0.120853905600961,0.373165892813758,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",16,1,NA,FALSE,20,1,0.25,0.418033441482112,0.71646780423563,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",17,1,NA,FALSE,20,2,0.25,0,0.334637231786708,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",18,1,NA,FALSE,20,4,0.115323470800649,0,0.722417380078167,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",19,1,NA,FALSE,20,3,0.105813383276109,0,0.466571048979004,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",20,1,NA,FALSE,20,2,0.25,0,0.29585369665768,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",21,2,NA,FALSE,20,3,0.128844686725643,0,0.746798490521878,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",22,2,NA,FALSE,20,2,0.25,3.17756669415394,0.677160326348717,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",23,2,NA,FALSE,20,2,0.25,0,0.771851300135837,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",24,2,NA,FALSE,20,1,0.25,0,2.48460001595046,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",25,2,NA,FALSE,20,3,0.132140269514639,0.0662228660075925,0.440630435628601,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",26,2,NA,FALSE,20,3,0.14120095326798,0.179470430419315,1.15106650864544,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",27,2,NA,FALSE,20,2,0.25,0,0.908004277030026,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",28,2,NA,FALSE,20,4,0.102625575906131,0,1.40846292841316,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",29,2,NA,FALSE,20,2,0.25,0,0.577538720212302,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",30,2,NA,FALSE,20,4,0.124653475382365,0,0.322006626270706,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",31,2,NA,FALSE,20,2,0.25,3.19049341004575,0.639847810906542,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",32,2,NA,FALSE,20,1,0.25,0,2.00992673574925,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",33,2,NA,FALSE,20,1,0.25,0,0.314113651794624,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",34,2,NA,FALSE,20,2,0.25,0,0.965105790099041,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",35,2,NA,FALSE,20,3,0.122875151445623,0,0.748555877753449,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",36,2,NA,FALSE,20,4,0.106927670934238,0,1.01006650009545,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",37,2,NA,FALSE,20,3,0.109989225957543,0,0.529741065415925,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",38,2,NA,FALSE,20,1,0.25,0.515848909656051,1.28003715396729,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",39,2,NA,FALSE,20,2,0.25,0,0.250804045786374,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",40,2,NA,FALSE,20,4,0.141135653294623,0.647097452892922,0.346200812553263,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",41,3,NA,FALSE,20,4,0.102394442248624,0,1.64243897709236,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",42,3,NA,FALSE,20,3,0.11657579933526,0.150153511879034,0.927273403487974,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",43,3,NA,FALSE,20,2,0.25,0,0.518390611021218,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",44,3,NA,FALSE,20,2,0.25,0,0.602823858030035,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",45,3,NA,FALSE,20,1,0.25,0.396277774451301,0.77524980444041,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",46,3,NA,FALSE,20,1,0.25,0,0.743728690391274,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",47,3,NA,FALSE,20,4,0.107081322977319,0,0.375503924809963,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",48,3,NA,FALSE,20,2,0.25,0,0.783673496556712,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",49,3,NA,FALSE,20,3,0.145048809191212,0.126530233037192,0.99216715556324,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",50,3,NA,FALSE,20,3,0.13713215169264,0,2.11921078323657,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",51,3,NA,FALSE,20,1,0.25,0.703196417842992,0.356508500720848,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",52,3,NA,FALSE,20,2,0.25,0,0.516909493684227,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",53,3,NA,FALSE,20,3,0.132596752070822,0,1.1252378294745,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",54,3,NA,FALSE,20,2,0.25,0,0.653840771763464,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",55,3,NA,FALSE,20,3,0.118497377482709,0.123955360753462,0.463192721285378,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",56,3,NA,FALSE,20,4,0.136094437318388,0,1.33688832202362,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",57,3,NA,FALSE,20,4,0.140902490715962,0,0.612222354854714,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",58,3,NA,FALSE,20,2,0.25,0,1.15771092738609,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",59,3,NA,FALSE,20,4,0.120572494179942,0,0.911901391755016,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",60,3,NA,FALSE,20,2,0.25,0,0.490786331518479,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",61,4,NA,FALSE,20,2,0.25,0,0.355351921048416,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",62,4,NA,FALSE,20,1,0.25,0.76215703045018,1.45344926827223,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",63,4,NA,FALSE,20,3,0.113066033867653,0,0.430953912066537,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",64,4,NA,FALSE,20,4,0.139764021348674,0,0.781381022594958,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",65,4,NA,FALSE,20,4,0.120522444124799,0,0.875671197508209,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",66,4,NA,FALSE,20,2,0.25,0,0.312812303044458,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",67,4,NA,FALSE,20,4,0.104977382323705,0,1.08688225506109,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",68,4,NA,FALSE,20,1,0.25,0.893249799241312,1.41738141884858,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",69,4,NA,FALSE,20,1,0.25,0,0.719517745094168,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",70,4,NA,FALSE,20,4,0.109872995084152,0,0.401259712677435,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",71,4,NA,FALSE,20,3,0.148158057697583,0,0.293203949489383,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",72,4,NA,FALSE,20,2,0.25,0,0.501124465574469,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",73,4,NA,FALSE,20,4,0.133117183495779,0,0.484191031317001,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",74,4,NA,FALSE,20,2,0.25,0,0.345456394029429,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",75,4,NA,FALSE,20,4,0.103688518935815,0,0.501827966519152,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",76,4,NA,FALSE,20,2,0.25,0,0.410696790017358,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",77,4,NA,FALSE,20,3,0.108906660671346,0.116485023463611,1.22348090843934,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",78,4,NA,FALSE,20,1,0.25,0.531183060992043,1.05822057760467,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",79,4,NA,FALSE,20,2,0.25,0,0.601773537478964,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",80,4,NA,FALSE,20,4,0.101509265112691,0,0.389413911966103,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",81,5,NA,FALSE,20,2,0.25,0,0.414128442769025,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",82,5,NA,FALSE,20,3,0.103337937465403,0,1.04683621186821,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",83,5,NA,FALSE,20,1,0.25,0,1.1833074956973,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",84,5,NA,FALSE,20,4,0.115586489776615,0,0.57815706689222,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",85,5,NA,FALSE,20,2,0.25,0,0.583465828275585,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",86,5,NA,FALSE,20,4,0.129721207846887,0,0.471030302277456,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",87,5,NA,FALSE,20,1,0.25,0,0.667095815948813,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",88,5,NA,FALSE,20,3,0.145402537321206,0,0.650826128524707,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",89,5,NA,FALSE,20,3,0.122285670647398,0,0.515146570486694,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",90,5,NA,FALSE,20,3,0.103608489281032,0,0.505936340582964,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",91,5,NA,FALSE,20,2,0.25,0,0.877405767564604,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",92,5,NA,FALSE,20,2,0.25,3.03868282295298,1.138477601092,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",93,5,NA,FALSE,20,1,0.25,0.39847843622556,0.9509005682068,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",94,5,NA,FALSE,20,3,0.130689375021029,0.127206639910582,1.04798323057973,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",95,5,NA,FALSE,20,2,0.25,3.03159189055441,0.338693648648785,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",96,5,NA,FALSE,20,2,0.25,0,0.320560330482838,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",97,5,NA,FALSE,20,1,0.25,0.510334068757948,1.0974593422609,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",98,5,NA,FALSE,20,3,0.136969264852814,0.083942436077632,0.552472297046421,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",99,5,NA,FALSE,20,2,0.25,0,0.915713073348969,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0037",100,5,NA,FALSE,20,4,0.116943580028601,0,0.307613211328414,1.22954,1.26549,0.09495425,0.0673826,0.2553755,0.452748,0.347275,0.263754
"0038",1,1,NA,FALSE,55,2,0.25,0,0.228981367216254,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",2,1,NA,FALSE,55,1,0.25,0,0.924745894461917,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",3,1,NA,FALSE,55,4,0.119277448940557,0,0.549912331171602,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",4,1,NA,FALSE,55,2,0.25,0,0.151124171625042,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",5,1,NA,FALSE,55,1,0.25,0,2.39721181051977,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",6,1,NA,FALSE,55,4,0.132898688747082,0,0.338862805373563,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",7,1,NA,FALSE,55,2,0.25,0,0.260264973576166,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",8,1,NA,FALSE,55,3,0.142191722465213,0.150005599611904,0.372632133216421,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",9,1,NA,FALSE,55,3,0.100995870504994,0,0.395655702960078,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",10,1,NA,FALSE,55,1,0.25,0,0.322532336910053,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",11,1,NA,FALSE,55,2,0.25,3.18438863742631,0.613534397243573,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",12,1,NA,FALSE,55,1,0.25,0.858166063588578,1.62805707021902,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",13,1,NA,FALSE,55,3,0.110258660186082,0,0.176874757925247,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",14,1,NA,FALSE,55,3,0.114692948153242,0.0825109886238351,0.481338165367784,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",15,1,NA,FALSE,55,3,0.143054396484513,0.100395124475472,1.54077067480543,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",16,1,NA,FALSE,55,3,0.122618692251854,0,1.66433921635419,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",17,1,NA,FALSE,55,2,0.25,0,0.346281954336374,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",18,1,NA,FALSE,55,2,0.25,3.24022858095123,0.269501460811962,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",19,1,NA,FALSE,55,2,0.25,3.13308488717303,0.260732280945945,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",20,1,NA,FALSE,55,3,0.131683839368634,0,0.541815001278065,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",21,2,NA,FALSE,55,2,0.25,0,0.169286839804335,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",22,2,NA,FALSE,55,3,0.144870148447808,0,0.111338904530905,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",23,2,NA,FALSE,55,4,0.148918557062279,0,0.156997390473051,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",24,2,NA,FALSE,55,2,0.25,0,0.100110911288211,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",25,2,NA,FALSE,55,2,0.25,0,0.132314540449204,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",26,2,NA,FALSE,55,4,0.122830728127155,0.605247095040977,0.229989628732806,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",27,2,NA,FALSE,55,4,0.140142684243619,0,0.12863811326409,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",28,2,NA,FALSE,55,2,0.25,0,0.102518125644166,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",29,2,NA,FALSE,55,3,0.14343919911189,0,0.209656368118082,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",30,2,NA,FALSE,55,2,0.25,0,0.164327239480589,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",31,2,NA,FALSE,55,4,0.115192996268161,0,0.4106397233337,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",32,2,NA,FALSE,55,3,0.107924896501936,0.0894195821834728,0.206085879878375,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",33,2,NA,FALSE,55,2,0.25,0,0.178385311006534,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",34,2,NA,FALSE,55,4,0.109850438660942,0,0.100513655646824,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",35,2,NA,FALSE,55,3,0.146711622492876,0,0.117480633680649,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",36,2,NA,FALSE,55,2,0.25,0,0.0960337182864071,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",37,2,NA,FALSE,55,2,0.25,0,0.178078582323853,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",38,2,NA,FALSE,55,2,0.25,0,0.0825313841013755,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",39,2,NA,FALSE,55,2,0.25,0,0.868020046134821,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",40,2,NA,FALSE,55,1,0.25,0,0.104058564976852,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",41,3,NA,FALSE,55,1,0.25,0.759244659799151,0.51003547304253,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",42,3,NA,FALSE,55,3,0.132586584833916,0.0756661228835583,0.15809331617838,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",43,3,NA,FALSE,55,2,0.25,3.06015297060367,0.176803168271958,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",44,3,NA,FALSE,55,4,0.127778644987848,0,0.286953033245662,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",45,3,NA,FALSE,55,4,0.102439082937781,0.628992336674128,0.107243277994212,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",46,3,NA,FALSE,55,1,0.25,0.828441293933429,0.41562328078031,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",47,3,NA,FALSE,55,1,0.25,0.842481262877118,0.179483297397918,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",48,3,NA,FALSE,55,4,0.115074915566947,0.645395382412244,0.244076215663056,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",49,3,NA,FALSE,55,1,0.25,0,0.137703083384826,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",50,3,NA,FALSE,55,2,0.25,0,0.121314440097299,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
"0038",51,3,NA,FALSE,55,1,0.25,0.856032842188142,0.202507679502031,0.8295665,0.498663,0.05949975,0.0515221,0.2454405,0.908486,0.177293,0.158329
