"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update","epP","epN","K","w"
"0021",60,3,NA,FALSE,16,3,0.123890446103178,0.185793971852399,0.48749639845383,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",61,4,NA,FALSE,16,1,0.25,0.673036174080335,0.194554529658943,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",62,4,NA,FALSE,16,1,0.25,0,0.569464585355623,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",63,4,NA,FALSE,16,1,0.25,0.41958440450253,1.135385771686,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",64,4,NA,FALSE,16,1,0.25,0,0.352294662512981,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",65,4,NA,FALSE,16,1,0.25,0.595749675354455,0.454421000726749,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",66,4,NA,FALSE,16,3,0.143671762559097,0.0588584086741321,1.11186711222028,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",67,4,NA,FALSE,16,4,0.120464243052993,0,0.527650234406012,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",68,4,NA,FALSE,16,1,0.25,0,0.296925460661836,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",69,4,NA,FALSE,16,1,0.25,0,0.48188208912108,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",70,4,NA,FALSE,16,1,0.25,0.352237107907422,0.553628966818071,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",71,4,NA,FALSE,16,4,0.107578305655625,0,0.528442949789347,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",72,4,NA,FALSE,16,4,0.136677985521965,0.632115620817058,0.479300738424984,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",73,4,NA,FALSE,16,3,0.117137098067906,0.160771233867854,0.38601961495962,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",74,4,NA,FALSE,16,1,0.25,0.63928492582636,0.806577794348664,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",75,4,NA,FALSE,16,2,0.25,0,0.214999650294401,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",76,4,NA,FALSE,16,2,0.25,0,0.349609845054187,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",77,4,NA,FALSE,16,2,0.25,0,0.533919346208304,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",78,4,NA,FALSE,16,1,0.25,0,0.244500687652023,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",79,4,NA,FALSE,16,1,0.25,0,0.335344880720026,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",80,4,NA,FALSE,16,1,0.25,0.722560688178055,0.348021736347297,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",81,5,NA,FALSE,16,1,0.25,0,0.497842555292058,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",82,5,NA,FALSE,16,4,0.13593183857156,0,0.380844603837028,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",83,5,NA,FALSE,16,2,0.25,0,0.29219488338414,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",84,5,NA,FALSE,16,1,0.25,0.884704488795251,0.553146341749909,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",85,5,NA,FALSE,16,4,0.140778281155508,0,0.412162769945863,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",86,5,NA,FALSE,16,2,0.25,0,0.378859421714789,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",87,5,NA,FALSE,16,1,0.25,0,0.468168797988047,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",88,5,NA,FALSE,16,1,0.25,0.809946788696106,0.781099915398821,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",89,5,NA,FALSE,16,4,0.111401554814074,0.624646958033554,0.533484080694871,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",90,5,NA,FALSE,16,1,0.25,0.838255590945482,0.372780017840993,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",91,5,NA,FALSE,16,1,0.25,0.822358563274611,0.465340969414742,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",92,5,NA,FALSE,16,2,0.25,0,0.625961956127855,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",93,5,NA,FALSE,16,1,0.25,0.595511817687657,0.451383765241277,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",94,5,NA,FALSE,16,3,0.109178117418196,0,0.433936319182222,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",95,5,NA,FALSE,16,3,0.117411776480731,0,0.3608247128673,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",96,5,NA,FALSE,16,1,0.25,0.443184485414531,0.313432824725579,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",97,5,NA,FALSE,16,1,0.25,0,0.61076844917945,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",98,5,NA,FALSE,16,2,0.25,0,0.352437659364675,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",99,5,NA,FALSE,16,2,0.25,0,0.84864346486214,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0021",100,5,NA,FALSE,16,3,0.129326125106309,0.120969387691002,0.304492390865769,1.60031,1.135305,0.07966395,0.08019095,0.125733,0.864299,0.241441,3.375175,0.498219,0.866119,-0.0802363,0.5159425,0.4343585
"0024",1,1,NA,FALSE,46,1,0.25,0,0.661183919709091,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",2,1,NA,FALSE,46,2,0.25,0,0.716302018185818,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",3,1,NA,FALSE,46,3,0.122167835675646,0.176778314134572,0.583017623001704,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",4,1,NA,FALSE,46,3,0.140618716808967,0,1.21198312081734,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",5,1,NA,FALSE,46,1,0.25,0,0.730142837736029,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",6,1,NA,FALSE,46,4,0.124146666214801,0,0.629062059275659,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",7,1,NA,FALSE,46,1,0.25,0,0.868531118894148,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",8,1,NA,FALSE,46,2,0.25,0,0.682933494745309,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",9,1,NA,FALSE,46,4,0.138016886205878,0,0.537778130472196,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",10,1,NA,FALSE,46,1,0.25,0.858006960246712,0.610992672993756,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",11,1,NA,FALSE,46,1,0.25,0.378900683333632,0.540979581795874,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",12,1,NA,FALSE,46,2,0.25,3.07836570031941,0.644122786328018,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",13,1,NA,FALSE,46,3,0.115905585861765,0.0699551112018525,1.04733944030009,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",14,1,NA,FALSE,46,1,0.25,0,0.494043919677176,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",15,1,NA,FALSE,46,3,0.127020281855948,0,0.739098454011745,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",16,1,NA,FALSE,46,4,0.123160011693835,0,0.576881113388016,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",17,1,NA,FALSE,46,4,0.137745403195731,0,0.640889497835583,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",18,1,NA,FALSE,46,1,0.25,0.871969373349566,0.383586313952903,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",19,1,NA,FALSE,46,4,0.106715156266,0,0.623702318529047,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",20,1,NA,FALSE,46,3,0.123132319294382,0.0766300704213791,0.534903971031946,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",21,2,NA,FALSE,46,1,0.25,0.412137343699578,0.335331876733987,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",22,2,NA,FALSE,46,1,0.25,0,0.590839270177173,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",23,2,NA,FALSE,46,2,0.25,3.04529011633713,0.577186790305794,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",24,2,NA,FALSE,46,1,0.25,0.636740137764718,1.39943143029413,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",25,2,NA,FALSE,46,1,0.25,0,0.982685475631945,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",26,2,NA,FALSE,46,1,0.25,0.44039238243131,0.531199163332049,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",27,2,NA,FALSE,46,4,0.134781562327407,0,0.783322191225598,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",28,2,NA,FALSE,46,1,0.25,0.404254913795739,0.485802001012695,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",29,2,NA,FALSE,46,1,0.25,0.378646806650795,0.524820000726573,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",30,2,NA,FALSE,46,4,0.120480882853735,0,0.89657945858213,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",31,2,NA,FALSE,46,3,0.137846375640947,0.167394892591983,1.1608764358246,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",32,2,NA,FALSE,46,1,0.25,0,0.723171620464453,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",33,2,NA,FALSE,46,2,0.25,0,0.362453228920279,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",34,2,NA,FALSE,46,2,0.25,3.08602168090874,1.06199207236682,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",35,2,NA,FALSE,46,2,0.25,0,0.981005900495046,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",36,2,NA,FALSE,46,1,0.25,0.798372928914614,0.979526202237673,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",37,2,NA,FALSE,46,1,0.25,0.577149350848049,0.622055963525655,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",38,2,NA,FALSE,46,4,0.129814437881578,0,0.672678777841264,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",39,2,NA,FALSE,46,1,0.25,0.526563004555646,1.02249230053078,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",40,2,NA,FALSE,46,1,0.25,0,0.558910839421813,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",41,3,NA,FALSE,46,4,0.125927473767661,0,0.863374101121438,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",42,3,NA,FALSE,46,1,0.25,0,1.56257210700134,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",43,3,NA,FALSE,46,3,0.13106704648817,0,0.573000371867735,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",44,3,NA,FALSE,46,3,0.120692020375282,0.155193399102427,0.782928527915432,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",45,3,NA,FALSE,46,1,0.25,0,0.44473831140129,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",46,3,NA,FALSE,46,2,0.25,0,0.590649651546565,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",47,3,NA,FALSE,46,1,0.25,0.572006740362849,1.17096640620064,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",48,3,NA,FALSE,46,1,0.25,0.650949572154786,0.463121190351878,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",49,3,NA,FALSE,46,3,0.141926593298558,0.116417514637578,1.21699605745051,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",50,3,NA,FALSE,46,1,0.25,0,0.234394004621349,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",51,3,NA,FALSE,46,2,0.25,0,0.537525670078634,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",52,3,NA,FALSE,46,2,0.25,0,1.15316535965591,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",53,3,NA,FALSE,46,1,0.25,0.824403905018698,0.821212329631294,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",54,3,NA,FALSE,46,1,0.25,0.794129778374918,0.622032345228168,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",55,3,NA,FALSE,46,2,0.25,0,1.03841786917393,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",56,3,NA,FALSE,46,2,0.25,0,0.868514327984991,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",57,3,NA,FALSE,46,2,0.25,0,0.850486652880314,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",58,3,NA,FALSE,46,1,0.25,0.482822597911581,2.06185884769229,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",59,3,NA,FALSE,46,2,0.25,0,0.427806662098533,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",60,3,NA,FALSE,46,1,0.25,0,0.734088367117263,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",61,4,NA,FALSE,46,4,0.107554584962782,0,1.09477537819607,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",62,4,NA,FALSE,46,2,0.25,0,1.44730018898854,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",63,4,NA,FALSE,46,1,0.25,0.579370539111551,1.03837743542219,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",64,4,NA,FALSE,46,2,0.25,0,1.12658454124777,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",65,4,NA,FALSE,46,4,0.113551939174067,0.606732551218011,0.797829473182532,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",66,4,NA,FALSE,46,3,0.117550864664372,0,1.38534099255362,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",67,4,NA,FALSE,46,1,0.25,0,0.850024026965327,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",68,4,NA,FALSE,46,1,0.25,0,0.862815870307462,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",69,4,NA,FALSE,46,1,0.25,0.603277732757851,0.740541536597647,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",70,4,NA,FALSE,46,2,0.25,0,0.673879673201589,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",71,4,NA,FALSE,46,1,0.25,0,0.526008285665554,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",72,4,NA,FALSE,46,4,0.124671337369364,0,0.940472459149167,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",73,4,NA,FALSE,46,1,0.25,0,0.698213542688271,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",74,4,NA,FALSE,46,2,0.25,0,0.670244115118931,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",75,4,NA,FALSE,46,3,0.129905045882333,0.15867650161963,0.656324577640019,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",76,4,NA,FALSE,46,1,0.25,0,1.46281994332085,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",77,4,NA,FALSE,46,2,0.25,0,0.875269003634003,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",78,4,NA,FALSE,46,1,0.25,0.618036092969123,0.739787039477538,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",79,4,NA,FALSE,46,1,0.25,0,0.863480126769791,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",80,4,NA,FALSE,46,1,0.25,0,0.674656646022421,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",81,5,NA,FALSE,46,2,0.25,0,0.888907144722875,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",82,5,NA,FALSE,46,1,0.25,0.721806260047015,1.47939624712946,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",83,5,NA,FALSE,46,2,0.25,0,1.24631425267178,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
"0024",84,5,NA,FALSE,46,2,0.25,0,0.568771075050541,1.32819,1.77404,0.05975785,0.0570237,0.0878719,0.7671585,0.1881535,2.35988,0.2943375,0.1905795,-0.2041845,0.518863,0.649573
