"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","Arew","Apun","K","betaF","betaP"
"29",10,1,NA,FALSE,63,4,0.13474268624559,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",11,1,NA,FALSE,63,2,0.25,3.00792976451339,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",12,1,NA,FALSE,63,3,0.129585420934018,0.15989951499505,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",13,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",14,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",15,1,NA,FALSE,63,1,0.25,0.630629019718617,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",16,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",17,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",18,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",19,1,NA,FALSE,63,3,0.123748740821611,0.158777299104258,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",20,1,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",21,2,NA,FALSE,63,2,0.25,3.0623997389921,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",22,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",23,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",24,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",25,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",26,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",27,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",28,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",29,2,NA,FALSE,63,4,0.106239459302742,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",30,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",31,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",32,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",33,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",34,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",35,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",36,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",37,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",38,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",39,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",40,2,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",41,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",42,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",43,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",44,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",45,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",46,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",47,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",48,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",49,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",50,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",51,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",52,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",53,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",54,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",55,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",56,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",57,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",58,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",59,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",60,3,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",61,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",62,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",63,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",64,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",65,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",66,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",67,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",68,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",69,4,NA,FALSE,63,2,0.25,3.06224749766989,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",70,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",71,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",72,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",73,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",74,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",75,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",76,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",77,4,NA,FALSE,63,3,0.133687436406035,0.0867163021466695,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",78,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",79,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",80,4,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",81,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",82,5,NA,FALSE,63,2,0.25,3.01935478817904,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",83,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",84,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",85,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",86,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",87,5,NA,FALSE,63,1,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",88,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",89,5,NA,FALSE,63,2,0.25,3.21246293396689,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",90,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",91,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",92,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",93,5,NA,FALSE,63,4,0.126362717372831,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",94,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",95,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",96,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",97,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",98,5,NA,FALSE,63,4,0.140216192521621,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",99,5,NA,FALSE,63,2,0.25,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"29",100,5,NA,FALSE,63,4,0.115032054216135,0,0.130253,0.04941345,0.7342335,7.79297,-5.461995
"3",1,1,NA,FALSE,97,1,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",2,1,NA,FALSE,97,1,0.25,0.67576212878339,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",3,1,NA,FALSE,97,3,0.108375283749774,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",4,1,NA,FALSE,97,3,0.14421611414291,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",5,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",6,1,NA,FALSE,97,3,0.119818782783113,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",7,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",8,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",9,1,NA,FALSE,97,1,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",10,1,NA,FALSE,97,3,0.108083358150907,0.108771693718154,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",11,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",12,1,NA,FALSE,97,3,0.108454607205931,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",13,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",14,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",15,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",16,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",17,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",18,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",19,1,NA,FALSE,97,2,0.25,3.17558888462372,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",20,1,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",21,2,NA,FALSE,97,1,0.25,0.60775398442056,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",22,2,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",23,2,NA,FALSE,97,2,0.25,3.01872247201391,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",24,2,NA,FALSE,97,1,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",25,2,NA,FALSE,97,1,0.25,0.773429516749456,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",26,2,NA,FALSE,97,3,0.106765747466125,0.0884571324218996,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",27,2,NA,FALSE,97,3,0.13284053246025,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",28,2,NA,FALSE,97,3,0.144325596618,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",29,2,NA,FALSE,97,4,0.140436397970188,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",30,2,NA,FALSE,97,4,0.124698707344942,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",31,2,NA,FALSE,97,3,0.132596752070822,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",32,2,NA,FALSE,97,3,0.115264661062974,0.185627900471445,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",33,2,NA,FALSE,97,3,0.129400458082091,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",34,2,NA,FALSE,97,3,0.118139242264442,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",35,2,NA,FALSE,97,3,0.120024677156471,0.101068570476491,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",36,2,NA,FALSE,97,3,0.120180376875214,0.0919952707597986,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",37,2,NA,FALSE,97,3,0.101824341982137,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",38,2,NA,FALSE,97,3,0.132527255744208,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",39,2,NA,FALSE,97,3,0.118497377482709,0.123955360753462,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",40,2,NA,FALSE,97,3,0.101116844045464,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",41,3,NA,FALSE,97,3,0.10934572921833,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",42,3,NA,FALSE,97,3,0.120784121693578,0.0806610920466483,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",43,3,NA,FALSE,97,3,0.103632710094098,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",44,3,NA,FALSE,97,3,0.124168238218408,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",45,3,NA,FALSE,97,3,0.122524920164142,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",46,3,NA,FALSE,97,3,0.120236870786175,0.0544830770464614,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",47,3,NA,FALSE,97,4,0.125231614662334,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",48,3,NA,FALSE,97,3,0.108716533274855,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",49,3,NA,FALSE,97,3,0.124833451653831,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",50,3,NA,FALSE,97,3,0.103974222834222,0.106918045401108,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",51,3,NA,FALSE,97,3,0.112303140806034,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",52,3,NA,FALSE,97,3,0.114204438671004,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",53,3,NA,FALSE,97,3,0.106801989465021,0.0827456762897782,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",54,3,NA,FALSE,97,3,0.124732511094771,0.152680724172387,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",55,3,NA,FALSE,97,3,0.149686886044219,0.138282517460175,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",56,3,NA,FALSE,97,3,0.11457778448239,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",57,3,NA,FALSE,97,3,0.102472407696769,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",58,3,NA,FALSE,97,3,0.121930024051107,0.131136190285906,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",59,3,NA,FALSE,97,4,0.113444506144151,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",60,3,NA,FALSE,97,3,0.13906427626498,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",61,4,NA,FALSE,97,3,0.149139826197643,0.0672648314270191,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",62,4,NA,FALSE,97,3,0.145619908580557,0.114672705787234,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",63,4,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",64,4,NA,FALSE,97,3,0.11096972891828,0.124519322579727,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",65,4,NA,FALSE,97,3,0.137432336015627,0.125875431287568,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",66,4,NA,FALSE,97,3,0.10124810396228,0.0766711209667846,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",67,4,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",68,4,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",69,4,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",70,4,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",71,4,NA,FALSE,97,4,0.101471058290917,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",72,4,NA,FALSE,97,3,0.117783383978531,0.128800756565761,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",73,4,NA,FALSE,97,3,0.135914977290668,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",74,4,NA,FALSE,97,4,0.116649556101765,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",75,4,NA,FALSE,97,4,0.132519726199098,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",76,4,NA,FALSE,97,4,0.122451967583038,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",77,4,NA,FALSE,97,4,0.109717063442804,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",78,4,NA,FALSE,97,4,0.11075297454372,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",79,4,NA,FALSE,97,4,0.105311747663654,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",80,4,NA,FALSE,97,3,0.119475968647748,0.197659974882845,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",81,5,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",82,5,NA,FALSE,97,4,0.120522444124799,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",83,5,NA,FALSE,97,2,0.25,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",84,5,NA,FALSE,97,4,0.149505033320747,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",85,5,NA,FALSE,97,4,0.112990933959372,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",86,5,NA,FALSE,97,4,0.102449641062412,0.610065104579553,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",87,5,NA,FALSE,97,4,0.138477117172442,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",88,5,NA,FALSE,97,4,0.131234813621268,0.610380239458755,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",89,5,NA,FALSE,97,3,0.135800151259173,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",90,5,NA,FALSE,97,3,0.138267210731283,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",91,5,NA,FALSE,97,3,0.115017117932439,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",92,5,NA,FALSE,97,3,0.101635612500831,0.0731784908100963,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",93,5,NA,FALSE,97,3,0.133029587287456,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",94,5,NA,FALSE,97,3,0.131316087988671,0.114039804448839,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",95,5,NA,FALSE,97,3,0.100613654614426,0.106258869625162,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",96,5,NA,FALSE,97,3,0.126986779400613,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",97,5,NA,FALSE,97,3,0.103361735586077,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",98,5,NA,FALSE,97,4,0.13230460685445,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",99,5,NA,FALSE,97,4,0.149874966242351,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"3",100,5,NA,FALSE,97,4,0.147918310633395,0,0.07253985,0.1357785,0.861518,3.79586,3.914545
"30",1,1,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",2,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",3,1,NA,FALSE,94,3,0.107527889730409,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",4,1,NA,FALSE,94,4,0.125433512334712,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",5,1,NA,FALSE,94,1,0.25,0.84780981639633,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",6,1,NA,FALSE,94,3,0.139151391701307,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",7,1,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",8,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",9,1,NA,FALSE,94,4,0.132447760400828,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",10,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",11,1,NA,FALSE,94,4,0.131284389528446,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",12,1,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",13,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",14,1,NA,FALSE,94,3,0.114599325857125,0.069783610268496,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",15,1,NA,FALSE,94,3,0.142754974111449,0.193581683235243,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",16,1,NA,FALSE,94,4,0.14867750966223,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",17,1,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",18,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",19,1,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",20,1,NA,FALSE,94,1,0.25,0.625430263474118,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",21,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",22,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",23,2,NA,FALSE,94,4,0.107368253101595,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",24,2,NA,FALSE,94,1,0.25,0.458609417278785,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",25,2,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",26,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",27,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",28,2,NA,FALSE,94,4,0.122642681153957,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",29,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",30,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",31,2,NA,FALSE,94,4,0.14332842231961,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",32,2,NA,FALSE,94,1,0.25,0.430679241498001,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",33,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",34,2,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",35,2,NA,FALSE,94,4,0.110722440411337,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",36,2,NA,FALSE,94,4,0.102336684823968,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",37,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",38,2,NA,FALSE,94,3,0.11145647119265,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",39,2,NA,FALSE,94,1,0.25,0.572449456341565,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",40,2,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",41,3,NA,FALSE,94,4,0.125738397962414,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",42,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",43,3,NA,FALSE,94,3,0.13869209830882,0.180689752928447,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",44,3,NA,FALSE,94,3,0.122594626562204,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",45,3,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",46,3,NA,FALSE,94,4,0.148873703659046,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",47,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",48,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",49,3,NA,FALSE,94,4,0.148815169150475,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",50,3,NA,FALSE,94,3,0.123301204992458,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",51,3,NA,FALSE,94,1,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",52,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",53,3,NA,FALSE,94,4,0.117493976780679,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",54,3,NA,FALSE,94,3,0.13344115302898,0.112795893696602,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",55,3,NA,FALSE,94,4,0.139381819113623,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",56,3,NA,FALSE,94,1,0.25,0.475504022825044,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",57,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",58,3,NA,FALSE,94,3,0.103382026520558,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",59,3,NA,FALSE,94,2,0.25,0,0.0564861,0.0394589,0.48734,2.37998,-2.466405
"30",60,3,NA,FALSE,94,3,0.149975049239583,0.199516989162657,0.0564861,0.0394589,0.48734,2.37998,-2.466405
