"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0004",15,1,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",16,1,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",17,1,NA,FALSE,1,1,0.25,0.876098950393498,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",18,1,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",19,1,NA,FALSE,1,4,0.141365143447183,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",20,1,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",21,2,NA,FALSE,1,3,0.136488598585129,0.134670427266974,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",22,2,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",23,2,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",24,2,NA,FALSE,1,4,0.148988912359346,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",25,2,NA,FALSE,1,4,0.107472897309344,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",26,2,NA,FALSE,1,4,0.134417667845264,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",27,2,NA,FALSE,1,3,0.116790251922794,0.107157869148068,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",28,2,NA,FALSE,1,4,0.132748025481123,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",29,2,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
