"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",14,1,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",15,1,NA,FALSE,23,1,0.25,0.677711331332102,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",16,1,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",17,1,NA,FALSE,23,1,0.25,0.402781397511717,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",18,1,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",19,1,NA,FALSE,23,1,0.25,0.56711418624036,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",20,1,NA,FALSE,23,2,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",21,2,NA,FALSE,23,2,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",22,2,NA,FALSE,23,2,0.25,3.04418454848928,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",23,2,NA,FALSE,23,2,0.25,3.12390714208595,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",24,2,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",25,2,NA,FALSE,23,3,0.144602875155397,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",26,2,NA,FALSE,23,3,0.12619576510042,0.15488445807714,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",27,2,NA,FALSE,23,4,0.112020535522606,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",28,2,NA,FALSE,23,4,0.102953501895536,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",29,2,NA,FALSE,23,4,0.139529796456918,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",30,2,NA,FALSE,23,4,0.138357749721035,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",31,2,NA,FALSE,23,4,0.101830441772472,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
