"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","decay"
"100",3,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",4,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",5,1,NA,FALSE,54,2,0.25,3.05498416483169,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",6,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",7,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",8,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",9,1,NA,FALSE,54,2,0.25,3.09482374438085,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",10,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",11,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",12,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",13,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",14,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",15,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",16,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",17,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",18,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",19,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",20,1,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",21,2,NA,FALSE,54,2,0.25,3.05737882788526,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",22,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",23,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",24,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",25,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",26,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",27,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",28,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",29,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",30,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",31,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",32,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",33,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",34,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",35,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",36,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",37,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",38,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",39,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",40,2,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",41,3,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",42,3,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",43,3,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",44,3,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
"100",45,3,NA,FALSE,54,2,0.25,0,1.10507,0.0145058,0.3315355,0.02526895,0.0417176
