"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update","epP","epN","K","w","decay"
"0050",32,2,NA,FALSE,59,2,0.25,0,0.736133473329528,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",33,2,NA,FALSE,59,2,0.25,0,0.709566808029986,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",34,2,NA,FALSE,59,1,0.25,0.491060254455078,0.866460174256349,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",35,2,NA,FALSE,59,1,0.25,0.762642359139863,1.21453678747805,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",36,2,NA,FALSE,59,1,0.25,0.650308806775138,0.551338691144079,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",37,2,NA,FALSE,59,4,0.113784457801376,0,0.519472446353831,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",38,2,NA,FALSE,59,2,0.25,0,0.533585703018101,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",39,2,NA,FALSE,59,3,0.14040486154845,0.194970163726248,1.24134727457239,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",40,2,NA,FALSE,59,3,0.118568374891765,0.161349747446366,1.25497125791038,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",41,3,NA,FALSE,59,3,0.121636281907558,0.167541463300586,0.892235684459858,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",42,3,NA,FALSE,59,1,0.25,0.829449584020767,1.20958107136254,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",43,3,NA,FALSE,59,3,0.108639133861288,0.160252046212554,1.53916576770804,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",44,3,NA,FALSE,59,2,0.25,0,1.20241530017916,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",45,3,NA,FALSE,59,1,0.25,0.45049712160835,1.08574273526728,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",46,3,NA,FALSE,59,3,0.137206800852437,0,0.497550464783386,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",47,3,NA,FALSE,59,1,0.25,0,0.442300168898915,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",48,3,NA,FALSE,59,3,0.110308494791389,0.12688363653142,0.533610063273004,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",49,3,NA,FALSE,59,2,0.25,0,0.625421276613026,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",50,3,NA,FALSE,59,3,0.139163862203714,0.114505144103896,0.72292831265919,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",51,3,NA,FALSE,59,2,0.25,0,0.530599654386759,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",52,3,NA,FALSE,59,3,0.130429633008316,0.0792060033301823,0.540346914099913,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",53,3,NA,FALSE,59,1,0.25,0.898884867597371,1.29625279698937,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",54,3,NA,FALSE,59,1,0.25,0,1.24057061845349,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",55,3,NA,FALSE,59,1,0.25,0.656719749968033,1.0224045403649,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",56,3,NA,FALSE,59,1,0.25,0,1.05848769866162,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",57,3,NA,FALSE,59,3,0.132679665915202,0,1.06906489274586,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",58,3,NA,FALSE,59,1,0.25,0.613535254902672,1.55330995609178,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",59,3,NA,FALSE,59,2,0.25,0,0.757112086220159,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",60,3,NA,FALSE,59,1,0.25,0.774227612395771,1.24317238002033,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",61,4,NA,FALSE,59,2,0.25,0,0.804781693555259,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",62,4,NA,FALSE,59,1,0.25,0,0.671622499256744,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",63,4,NA,FALSE,59,1,0.25,0.522576551535167,0.769594027199527,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",64,4,NA,FALSE,59,2,0.25,0,1.49260223280296,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",65,4,NA,FALSE,59,4,0.100987913925201,0,1.6265966388478,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",66,4,NA,FALSE,59,1,0.25,0.418237426958513,0.633097566922812,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",67,4,NA,FALSE,59,2,0.25,0,0.48151037556579,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",68,4,NA,FALSE,59,4,0.126955733937211,0.63561973629985,1.19470937317218,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",69,4,NA,FALSE,59,2,0.25,0,0.989410124190653,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",70,4,NA,FALSE,59,2,0.25,0,0.36601776805777,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",71,4,NA,FALSE,59,2,0.25,0,1.28741405705176,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",72,4,NA,FALSE,59,1,0.25,0,0.885010744337834,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",73,4,NA,FALSE,59,3,0.140930491161998,0.101275310816709,1.27160669899291,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",74,4,NA,FALSE,59,1,0.25,0,0.87398764186198,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",75,4,NA,FALSE,59,3,0.12002521303948,0,0.439109637470534,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",76,4,NA,FALSE,59,4,0.103273510665167,0,1.50498390891668,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",77,4,NA,FALSE,59,2,0.25,0,0.614281834884819,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",78,4,NA,FALSE,59,1,0.25,0,2.54984077514647,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",79,4,NA,FALSE,59,2,0.25,0,1.41301630930142,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",80,4,NA,FALSE,59,2,0.25,3.18115196318831,0.381247326661391,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",81,5,NA,FALSE,59,3,0.12116658576997,0.0553791075944901,0.898283380658544,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",82,5,NA,FALSE,59,1,0.25,0.420629609411117,0.632147919701678,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",83,5,NA,FALSE,59,2,0.25,0,1.44373720335997,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",84,5,NA,FALSE,59,1,0.25,0,0.567372858323962,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",85,5,NA,FALSE,59,1,0.25,0,0.452035783305525,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",86,5,NA,FALSE,59,1,0.25,0,0.617507149290281,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",87,5,NA,FALSE,59,1,0.25,0,0.980587917132549,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",88,5,NA,FALSE,59,2,0.25,0,1.06062337039404,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",89,5,NA,FALSE,59,2,0.25,0,1.45012102313502,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",90,5,NA,FALSE,59,3,0.113996734353714,0.100818879378494,1.13808032080279,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",91,5,NA,FALSE,59,1,0.25,0.471707807737403,1.35683169219376,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",92,5,NA,FALSE,59,3,0.135639937163796,0,0.447803541500828,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",93,5,NA,FALSE,59,1,0.25,0,1.04443603960279,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",94,5,NA,FALSE,59,1,0.25,0.465876030351501,0.849004340328749,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",95,5,NA,FALSE,59,2,0.25,0,0.58963746043914,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",96,5,NA,FALSE,59,1,0.25,0.670078427763656,1.62065286241266,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",97,5,NA,FALSE,59,2,0.25,0,1.62908227330784,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",98,5,NA,FALSE,59,2,0.25,3.16443850588985,0.398355980265157,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",99,5,NA,FALSE,59,1,0.25,0.478480776108336,1.181683097247,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0050",100,5,NA,FALSE,59,1,0.25,0,0.747403225813701,1.864825,1.82223,0.05959895,0.05788495,0.1111735,0.576222,0.252795,2.818895,0.4637435,0.671889,0.3970945,0.4153195,0.3244935,0.558048
"0051",1,1,NA,FALSE,70,2,0.25,3.12284666427877,2.58181230509935,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",2,1,NA,FALSE,70,2,0.25,0,1.58989774237956,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",3,1,NA,FALSE,70,1,0.25,0,3.63521559151137,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",4,1,NA,FALSE,70,1,0.25,0.623388590943068,0.61318843160569,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",5,1,NA,FALSE,70,1,0.25,0,1.32195071092761,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",6,1,NA,FALSE,70,2,0.25,0,1.60409649902592,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",7,1,NA,FALSE,70,3,0.141670954436995,0.0659689191379584,2.38320251962789,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",8,1,NA,FALSE,70,1,0.25,0,1.95660757811549,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",9,1,NA,FALSE,70,1,0.25,0.697472383268178,2.83060968912736,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",10,1,NA,FALSE,70,2,0.25,0,3.51612054304428,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",11,1,NA,FALSE,70,1,0.25,0,2.80520977048332,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",12,1,NA,FALSE,70,2,0.25,0,2.50807640844447,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",13,1,NA,FALSE,70,1,0.25,0,0.843342003563398,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",14,1,NA,FALSE,70,1,0.25,0.40578082249267,1.56446912395511,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",15,1,NA,FALSE,70,1,0.25,0,2.45088070179159,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",16,1,NA,FALSE,70,2,0.25,0,1.36351692903605,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",17,1,NA,FALSE,70,2,0.25,0,1.74884504165193,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",18,1,NA,FALSE,70,2,0.25,0,1.25656854075657,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",19,1,NA,FALSE,70,1,0.25,0,0.575803497527332,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",20,1,NA,FALSE,70,2,0.25,0,2.07809151899122,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",21,2,NA,FALSE,70,1,0.25,0.384610094840173,1.7021206736651,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",22,2,NA,FALSE,70,1,0.25,0,0.973408256132433,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",23,2,NA,FALSE,70,1,0.25,0,1.39526671540684,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",24,2,NA,FALSE,70,1,0.25,0.526973424467724,2.74515122121406,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",25,2,NA,FALSE,70,3,0.149140097131021,0.0504146262072027,1.50608417902026,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",26,2,NA,FALSE,70,1,0.25,0,2.44552530366464,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",27,2,NA,FALSE,70,3,0.132711018354166,0,1.59796710876068,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",28,2,NA,FALSE,70,1,0.25,0.683483878837433,3.34933747648165,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",29,2,NA,FALSE,70,1,0.25,0.50324255960295,1.42933078478283,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",30,2,NA,FALSE,70,2,0.25,0,2.30827166139949,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",31,2,NA,FALSE,70,1,0.25,0.628505953354761,1.16479927803639,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",32,2,NA,FALSE,70,1,0.25,0,1.90571821066963,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",33,2,NA,FALSE,70,1,0.25,0,1.98155211551532,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",34,2,NA,FALSE,70,1,0.25,0,2.38892339916588,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",35,2,NA,FALSE,70,1,0.25,0,1.55659663709148,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",36,2,NA,FALSE,70,1,0.25,0,1.44158046778836,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",37,2,NA,FALSE,70,1,0.25,0.617394982860424,0.988240582871233,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",38,2,NA,FALSE,70,2,0.25,0,2.60104830257683,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",39,2,NA,FALSE,70,2,0.25,0,1.57291916743965,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",40,2,NA,FALSE,70,1,0.25,0,1.28139562651268,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",41,3,NA,FALSE,70,1,0.25,0,2.38215784955349,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",42,3,NA,FALSE,70,3,0.102655852027237,0,1.56820823860991,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",43,3,NA,FALSE,70,1,0.25,0,1.88437265272348,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",44,3,NA,FALSE,70,1,0.25,0,2.42353229660187,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",45,3,NA,FALSE,70,4,0.101639857469127,0.603626104921568,1.22258739381239,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",46,3,NA,FALSE,70,1,0.25,0.366701221896801,1.79238392010119,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",47,3,NA,FALSE,70,1,0.25,0,2.91168097371923,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",48,3,NA,FALSE,70,1,0.25,0.451679196755867,0.864510560880354,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",49,3,NA,FALSE,70,4,0.123590660095215,0,2.52795651638032,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",50,3,NA,FALSE,70,1,0.25,0.625400617031846,1.21964105215252,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",51,3,NA,FALSE,70,1,0.25,0,2.02545558765055,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
"0051",52,3,NA,FALSE,70,3,0.115551816159859,0,2.70760056471073,3.072635,3.137405,0.0594174,0.05826745,0.1306945,0.7015105,0.215663,3.086675,0.6728605,0.174515,0.724269,0.436627,0.4407455,0.2789625
