"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","mag","update"
"202255",62,3,2,NA,FALSE,32,1,-1150,0.753912653177106,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",63,3,1,NA,FALSE,32,1,-250,1.04601914699863,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",64,3,2,NA,FALSE,32,1,100,0.314333740919005,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",65,3,2,NA,FALSE,32,1,100,1.19719495250771,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",66,3,4,NA,FALSE,32,1,50,3.40403382194824,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",67,3,3,NA,FALSE,32,0,0,0.822119623719794,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",68,3,3,NA,FALSE,32,1,50,1.65715221376918,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",69,3,1,NA,FALSE,32,0,0,1.654872848467,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",70,3,1,NA,FALSE,32,0,0,0.642982791565452,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",71,3,1,NA,FALSE,32,0,0,1.73171345013871,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",72,3,4,NA,FALSE,32,1,50,0.717310603108735,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",73,3,1,NA,FALSE,32,0,0,0.589498682780043,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",74,3,2,NA,FALSE,32,1,100,0.786569124990931,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",75,3,2,NA,FALSE,32,0,0,0.963142810861485,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",76,3,1,NA,FALSE,32,1,100,0.73874532877885,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",77,3,2,NA,FALSE,32,1,100,0.940244544893325,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",78,3,2,NA,FALSE,32,0,0,1.14267329033206,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",79,3,2,NA,FALSE,32,1,100,0.4715475883271,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",80,3,1,NA,FALSE,32,1,100,1.24850275955026,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",81,4,1,NA,FALSE,32,1,-250,1.42310256756952,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",82,4,2,NA,FALSE,32,1,100,0.643153661387479,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",83,4,3,NA,FALSE,32,0,0,0.828268773948365,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",84,4,1,NA,FALSE,32,1,100,0.686513328112451,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",85,4,2,NA,FALSE,32,1,100,0.393440527287675,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",86,4,4,NA,FALSE,32,1,50,0.953218261279548,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",87,4,1,NA,FALSE,32,0,0,1.57666754662053,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",88,4,2,NA,FALSE,32,1,100,1.66883654863822,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",89,4,4,NA,FALSE,32,1,50,0.465132655202667,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",90,4,3,NA,FALSE,32,1,50,1.37330479701652,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",91,4,2,NA,FALSE,32,0,0,0.762319445794632,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",92,4,4,NA,FALSE,32,1,50,0.428548908568042,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",93,4,4,NA,FALSE,32,1,50,1.27828537547506,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",94,4,1,NA,FALSE,32,0,0,1.67683835866976,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",95,4,4,NA,FALSE,32,1,50,0.451477064821349,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",96,4,4,NA,FALSE,32,0,0,1.55447954074571,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",97,4,3,NA,FALSE,32,1,-25,1.1356371485638,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",98,4,4,NA,FALSE,32,1,50,0.663281790201516,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",99,4,4,NA,FALSE,32,1,50,1.11527105682877,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",100,4,1,NA,FALSE,32,1,-250,0.863763224157644,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",101,5,3,NA,FALSE,32,0,0,1.07213861038771,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",102,5,3,NA,FALSE,32,1,0,0.331139567260249,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",103,5,1,NA,FALSE,32,0,0,1.46185375021107,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",104,5,3,NA,FALSE,32,0,0,0.882888187208604,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",105,5,2,NA,FALSE,32,1,100,0.564008206501329,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",106,5,3,NA,FALSE,32,0,0,0.801645464576182,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",107,5,1,NA,FALSE,32,0,0,1.69098543254861,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",108,5,4,NA,FALSE,32,1,50,0.41027869484266,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",109,5,2,NA,FALSE,32,1,100,0.656520400479707,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",110,5,1,NA,FALSE,32,0,0,1.3811283672981,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",111,5,4,NA,FALSE,32,1,50,0.626641355307893,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",112,5,4,NA,FALSE,32,1,50,0.842966042095385,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",113,5,2,NA,FALSE,32,1,100,1.49546901985125,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",114,5,3,NA,FALSE,32,1,-25,1.57818440282765,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",115,5,3,NA,FALSE,32,0,0,2.12299741724252,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",116,5,4,NA,FALSE,32,0,0,0.681654853404426,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",117,5,1,NA,FALSE,32,0,0,1.11669314386131,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",118,5,4,NA,FALSE,32,1,50,0.604678021845493,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",119,5,2,NA,FALSE,32,0,0,1.38948288425879,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202255",120,5,3,NA,FALSE,32,0,0,0.62602274159197,1.822025,0.271711,0.596152,-1.06567,0.9260055,3.7985,0.1738265,0.0873443
"202257",1,0,4,1,TRUE,92,1,50,0.113109275188139,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",2,0,3,0,TRUE,92,0,0,0.21709619560884,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",3,0,2,1,TRUE,92,1,100,0.114936843375648,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",4,0,3,1,TRUE,92,1,50,0.354668638663448,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",5,0,3,0,TRUE,92,0,0,0.407271593712167,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",6,0,2,1,TRUE,92,1,100,0.138433228608248,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",7,0,2,0,TRUE,92,0,0,0.107115102837936,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",8,0,4,1,TRUE,92,1,50,0.231039900434697,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",9,0,2,0,TRUE,92,0,0,0.141069939143321,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",10,0,1,1,TRUE,92,1,100,0.532541803604946,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",11,0,4,1,TRUE,92,1,50,0.311222611662847,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",12,0,1,0,TRUE,92,0,0,0.348229888071398,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",13,0,4,1,TRUE,92,1,50,0.284893796523145,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",14,0,3,1,TRUE,92,1,0,0.293260616873539,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",15,0,2,0,TRUE,92,0,0,0.340657030557458,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",16,0,4,1,TRUE,92,1,50,0.214363745697866,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",17,0,3,1,TRUE,92,1,-25,0.399455626419808,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",18,0,1,1,TRUE,92,1,100,0.205723264532879,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",19,0,1,1,TRUE,92,1,-250,0.604936008550006,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",20,0,1,0,TRUE,92,0,0,0.383955887921046,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",21,1,1,NA,FALSE,92,1,100,0.257329584101731,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",22,1,2,NA,FALSE,92,1,100,0.162842547804579,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",23,1,4,NA,FALSE,92,1,50,0.247833811527347,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",24,1,1,NA,FALSE,92,1,-250,0.253172011760175,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",25,1,2,NA,FALSE,92,1,100,0.254410776879552,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",26,1,1,NA,FALSE,92,1,100,0.19412050460036,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",27,1,3,NA,FALSE,92,1,50,0.963207608463649,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",28,1,4,NA,FALSE,92,1,50,0.37145865395188,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",29,1,2,NA,FALSE,92,1,100,0.374860069198947,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",30,1,1,NA,FALSE,92,1,-250,1.39405687232117,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",31,1,3,NA,FALSE,92,1,-25,0.227680604418119,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",32,1,3,NA,FALSE,92,1,50,0.522058914221667,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",33,1,2,NA,FALSE,92,1,100,0.398795262441874,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",34,1,2,NA,FALSE,92,1,100,0.125911230504825,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",35,1,4,NA,FALSE,92,1,50,0.285493329026207,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",36,1,3,NA,FALSE,92,1,50,0.375231772730794,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",37,1,2,NA,FALSE,92,1,100,0.46597367404574,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",38,1,4,NA,FALSE,92,1,50,0.231587314214196,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",39,1,2,NA,FALSE,92,1,100,0.226620434555563,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",40,1,1,NA,FALSE,92,1,100,0.527240275941515,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",41,2,2,NA,FALSE,92,1,100,0.160019520061264,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",42,2,3,NA,FALSE,92,1,50,0.565571167240151,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",43,2,2,NA,FALSE,92,1,100,0.425459462148612,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",44,2,3,NA,FALSE,92,1,50,0.256782679717705,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",45,2,2,NA,FALSE,92,1,100,0.7,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",46,2,1,NA,FALSE,92,1,100,0.35582382089225,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",47,2,2,NA,FALSE,92,1,100,0.270992957831197,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",48,2,4,NA,FALSE,92,1,50,0.420957358321128,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",49,2,3,NA,FALSE,92,1,0,0.206673730508627,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",50,2,3,NA,FALSE,92,1,50,0.309642478646182,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",51,2,3,NA,FALSE,92,1,50,0.523771138074287,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",52,2,1,NA,FALSE,92,1,100,0.681837995681758,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",53,2,4,NA,FALSE,92,1,50,0.510984311154639,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",54,2,2,NA,FALSE,92,1,100,0.462799997741356,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",55,2,3,NA,FALSE,92,0,0,0.145865082365276,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",56,2,3,NA,FALSE,92,1,-25,0.530942861812663,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",57,2,4,NA,FALSE,92,1,50,0.339985127383665,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",58,2,4,NA,FALSE,92,1,50,0.577415239441882,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",59,2,4,NA,FALSE,92,1,50,0.186181275527748,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",60,2,3,NA,FALSE,92,1,50,0.216771178397231,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",61,3,1,NA,FALSE,92,1,100,0.492924807527552,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",62,3,1,NA,FALSE,92,1,100,0.325939457383533,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",63,3,4,NA,FALSE,92,1,50,0.373494726636091,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",64,3,1,NA,FALSE,92,1,100,0.381924390167174,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",65,3,1,NA,FALSE,92,1,-250,1.05238318329066,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",66,3,1,NA,FALSE,92,1,-250,0.242785868862432,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",67,3,4,NA,FALSE,92,1,50,0.72418074783756,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",68,3,3,NA,FALSE,92,1,50,0.327132337316067,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",69,3,1,NA,FALSE,92,1,-250,0.273408023620469,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",70,3,1,NA,FALSE,92,1,100,1.41363939283827,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",71,3,2,NA,FALSE,92,1,100,0.467937769941168,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",72,3,3,NA,FALSE,92,1,50,0.474653455463312,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",73,3,4,NA,FALSE,92,1,-200,0.549265856045362,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",74,3,3,NA,FALSE,92,1,50,1.19686250657483,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",75,3,3,NA,FALSE,92,1,0,2.18059758919481,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",76,3,2,NA,FALSE,92,1,100,0.290215658041515,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",77,3,3,NA,FALSE,92,1,0,0.376509143588177,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",78,3,1,NA,FALSE,92,1,100,0.397275987772362,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",79,3,1,NA,FALSE,92,1,100,0.349936701504212,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",80,3,2,NA,FALSE,92,1,100,0.330819344085088,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",81,4,4,NA,FALSE,92,1,50,0.449107138761673,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",82,4,4,NA,FALSE,92,0,0,0.236858311945127,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",83,4,1,NA,FALSE,92,0,0,0.818191623802159,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",84,4,3,NA,FALSE,92,1,-25,0.704655766814013,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",85,4,2,NA,FALSE,92,1,100,0.408925938111879,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",86,4,1,NA,FALSE,92,1,100,0.20635892553908,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",87,4,2,NA,FALSE,92,0,0,0.190801165326937,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",88,4,4,NA,FALSE,92,1,50,1.2588310104376,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",89,4,4,NA,FALSE,92,1,50,1.07540518716192,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",90,4,3,NA,FALSE,92,1,50,0.914856709315491,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",91,4,1,NA,FALSE,92,1,-250,0.464521762061133,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",92,4,2,NA,FALSE,92,0,0,0.261110328693268,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",93,4,4,NA,FALSE,92,1,50,0.157993116326716,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",94,4,2,NA,FALSE,92,1,100,0.537847330552455,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",95,4,2,NA,FALSE,92,1,-1150,0.39029471941322,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",96,4,2,NA,FALSE,92,0,0,0.538179689320563,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",97,4,4,NA,FALSE,92,1,50,0.185139103261042,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",98,4,3,NA,FALSE,92,0,0,0.346655816253691,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",99,4,2,NA,FALSE,92,1,100,0.752283680946034,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",100,4,3,NA,FALSE,92,1,-25,1.98884822817464,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",101,5,3,NA,FALSE,92,1,50,0.266755476281926,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",102,5,2,NA,FALSE,92,0,0,0.619428677706368,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",103,5,3,NA,FALSE,92,1,50,0.497003709512434,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",104,5,4,NA,FALSE,92,1,50,0.319070169889432,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",105,5,1,NA,FALSE,92,1,100,1.15026966850553,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",106,5,4,NA,FALSE,92,1,50,0.204925197394193,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",107,5,1,NA,FALSE,92,1,100,1.5,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",108,5,3,NA,FALSE,92,1,50,1.23630578709899,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",109,5,4,NA,FALSE,92,1,50,0.589944169054251,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",110,5,4,NA,FALSE,92,1,50,0.409149096614149,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",111,5,1,NA,FALSE,92,1,100,0.572316183994001,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",112,5,1,NA,FALSE,92,1,100,0.7,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",113,5,2,NA,FALSE,92,1,100,0.673326050994441,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",114,5,1,NA,FALSE,92,1,100,0.281214403070471,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",115,5,1,NA,FALSE,92,1,-250,0.623495185313431,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",116,5,3,NA,FALSE,92,1,0,0.90893068966163,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",117,5,4,NA,FALSE,92,0,0,0.453579521544847,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",118,5,2,NA,FALSE,92,0,0,0.283329712824545,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",119,5,4,NA,FALSE,92,1,50,0.64857421258969,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202257",120,5,4,NA,FALSE,92,1,-200,0.570521481117189,1.70955,0.07336715,0.486178,-0.6037685,3.907955,1.194585,0.1660965,0.071522
"202262",1,0,4,1,TRUE,110,1,50,0.36968754165024,1.46024,0.119071,0.398847,-0.402676,3.863265,0.8848495,0.1756755,0.0624164
"202262",2,0,3,0,TRUE,110,0,0,0.26388689801909,1.46024,0.119071,0.398847,-0.402676,3.863265,0.8848495,0.1756755,0.0624164
"202262",3,0,2,1,TRUE,110,1,100,0.445653738966404,1.46024,0.119071,0.398847,-0.402676,3.863265,0.8848495,0.1756755,0.0624164
"202262",4,0,3,1,TRUE,110,1,50,0.575491705123694,1.46024,0.119071,0.398847,-0.402676,3.863265,0.8848495,0.1756755,0.0624164
