"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","mag","update","decay"
"202074",74,3,4,NA,FALSE,24,1,50,0.745078531067097,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",75,3,3,NA,FALSE,24,1,50,0.353348739818337,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",76,3,4,NA,FALSE,24,1,50,0.701623923847178,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",77,3,1,NA,FALSE,24,1,100,0.278344677829531,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",78,3,2,NA,FALSE,24,1,-1150,1.29184259875266,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",79,3,4,NA,FALSE,24,1,-200,0.4700467004685,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",80,3,4,NA,FALSE,24,0,0,0.501555249410833,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",81,4,4,NA,FALSE,24,1,50,0.224360191450533,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",82,4,2,NA,FALSE,24,0,0,0.436423814926245,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",83,4,4,NA,FALSE,24,0,0,0.409247955163909,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",84,4,2,NA,FALSE,24,1,100,0.885585463278349,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",85,4,1,NA,FALSE,24,0,0,0.673774958332194,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",86,4,2,NA,FALSE,24,0,0,0.254700335403075,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",87,4,4,NA,FALSE,24,1,50,0.551056483418943,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",88,4,2,NA,FALSE,24,1,100,0.150967779389332,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",89,4,4,NA,FALSE,24,1,50,0.188244405632949,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",90,4,2,NA,FALSE,24,0,0,0.613831800406423,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",91,4,3,NA,FALSE,24,1,50,0.609568473948257,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",92,4,1,NA,FALSE,24,1,100,0.807201720363444,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",93,4,3,NA,FALSE,24,1,0,1.11965290775323,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",94,4,1,NA,FALSE,24,1,100,0.319621225821135,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",95,4,3,NA,FALSE,24,1,-25,0.391535609899627,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",96,4,4,NA,FALSE,24,1,50,0.190599797175174,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",97,4,1,NA,FALSE,24,1,-250,1.00592017556244,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",98,4,3,NA,FALSE,24,1,50,0.165860274912004,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",99,4,4,NA,FALSE,24,1,50,0.288737895992644,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",100,4,4,NA,FALSE,24,1,50,0.31051505139232,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",101,5,3,NA,FALSE,24,0,0,0.741579788246399,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",102,5,3,NA,FALSE,24,1,50,0.416993454138802,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",103,5,4,NA,FALSE,24,1,50,0.173671962527742,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",104,5,2,NA,FALSE,24,0,0,1.04146588963266,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",105,5,2,NA,FALSE,24,0,0,0.474162029503331,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",106,5,1,NA,FALSE,24,1,100,1.03198335789317,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",107,5,2,NA,FALSE,24,1,100,0.674422791454215,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",108,5,1,NA,FALSE,24,1,-250,0.465940539254917,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",109,5,3,NA,FALSE,24,1,0,0.764221364992131,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",110,5,3,NA,FALSE,24,1,-25,0.304658259206714,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",111,5,4,NA,FALSE,24,1,50,0.275349128743515,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",112,5,2,NA,FALSE,24,1,100,0.241493089953082,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",113,5,4,NA,FALSE,24,1,50,0.760106990142252,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",114,5,1,NA,FALSE,24,0,0,0.499960084603876,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",115,5,2,NA,FALSE,24,1,-1150,0.151526904832848,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",116,5,3,NA,FALSE,24,0,0,0.365689448660033,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",117,5,1,NA,FALSE,24,1,100,0.237322302025719,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",118,5,3,NA,FALSE,24,1,-25,0.209909382053493,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",119,5,2,NA,FALSE,24,0,0,1.3435057071757,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202074",120,5,1,NA,FALSE,24,0,0,0.854903477032261,1.548145,0.07434715,0.619336,-1.09124,1.519355,4.73401,0.2382715,0.132409,0.6983975
"202076",1,0,4,1,TRUE,135,1,50,0.274687249083638,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",2,0,3,0,TRUE,135,0,0,0.273870918683501,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",3,0,2,1,TRUE,135,1,100,0.352903994587946,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",4,0,3,1,TRUE,135,1,50,0.881069609591223,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",5,0,3,0,TRUE,135,0,0,0.333868428638849,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",6,0,2,1,TRUE,135,1,100,0.277647427547119,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",7,0,2,0,TRUE,135,0,0,0.250737831574994,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",8,0,4,1,TRUE,135,1,50,0.399368007669839,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",9,0,2,0,TRUE,135,0,0,0.208428031143986,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",10,0,1,1,TRUE,135,1,100,0.313377537856211,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",11,0,4,1,TRUE,135,1,50,0.418729474437261,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",12,0,1,0,TRUE,135,0,0,0.431227636757773,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",13,0,4,1,TRUE,135,1,50,0.26034297887332,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",14,0,3,1,TRUE,135,1,50,0.456232997923436,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",15,0,2,0,TRUE,135,0,0,0.278705728777785,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",16,0,4,1,TRUE,135,1,50,0.364374079918161,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",17,0,3,1,TRUE,135,1,50,0.954703379549602,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",18,0,1,1,TRUE,135,1,-250,0.362675917625546,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",19,0,1,1,TRUE,135,1,-250,0.741629997984407,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",20,0,1,0,TRUE,135,0,0,1.69766513990599,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",21,1,1,NA,FALSE,135,0,0,0.773265662436507,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",22,1,1,NA,FALSE,135,0,0,0.799422590712432,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",23,1,1,NA,FALSE,135,0,0,1.74557841574929,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",24,1,1,NA,FALSE,135,0,0,0.275413786945761,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",25,1,2,NA,FALSE,135,1,-1150,1.06219276596658,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",26,1,4,NA,FALSE,135,1,50,0.275423966124598,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",27,1,1,NA,FALSE,135,0,0,0.516322781260877,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",28,1,1,NA,FALSE,135,1,-250,0.982972265618014,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",29,1,4,NA,FALSE,135,1,50,0.575702707696747,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",30,1,1,NA,FALSE,135,0,0,0.605840650274381,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",31,1,4,NA,FALSE,135,1,50,0.254702415473461,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",32,1,1,NA,FALSE,135,0,0,0.285989402925086,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",33,1,3,NA,FALSE,135,0,0,0.57279863827588,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",34,1,4,NA,FALSE,135,1,50,0.184098784037396,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",35,1,2,NA,FALSE,135,0,0,0.626214892158364,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",36,1,2,NA,FALSE,135,0,0,0.308857935696679,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",37,1,4,NA,FALSE,135,1,-200,0.166314116547161,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",38,1,2,NA,FALSE,135,1,100,0.473135200695705,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",39,1,4,NA,FALSE,135,1,50,0.469843196735828,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",40,1,2,NA,FALSE,135,1,100,0.233413971053382,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",41,2,1,NA,FALSE,135,1,-250,0.31052609705114,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",42,2,4,NA,FALSE,135,1,50,0.299365675978063,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",43,2,2,NA,FALSE,135,1,100,0.373638523838492,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",44,2,2,NA,FALSE,135,1,100,0.225388886016412,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",45,2,3,NA,FALSE,135,1,50,1.31914953168431,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",46,2,4,NA,FALSE,135,1,50,0.255839142902805,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",47,2,1,NA,FALSE,135,1,-250,0.343255688502744,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",48,2,1,NA,FALSE,135,0,0,1.4101101069169,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",49,2,4,NA,FALSE,135,1,50,0.205755580254326,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",50,2,3,NA,FALSE,135,1,-25,1.39518493227413,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",51,2,4,NA,FALSE,135,1,50,0.400372838438855,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",52,2,3,NA,FALSE,135,1,-25,0.878136278929005,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",53,2,3,NA,FALSE,135,1,0,1.60176080036496,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",54,2,4,NA,FALSE,135,1,50,0.377738105254907,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",55,2,3,NA,FALSE,135,0,0,1.72436375991533,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",56,2,4,NA,FALSE,135,1,50,0.247404781736974,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",57,2,2,NA,FALSE,135,1,100,0.64491728209928,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",58,2,3,NA,FALSE,135,0,0,0.873030081949453,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",59,2,3,NA,FALSE,135,0,0,0.307618006306954,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",60,2,3,NA,FALSE,135,1,50,1.39329544036902,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",61,3,1,NA,FALSE,135,0,0,1.39343336497727,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",62,3,4,NA,FALSE,135,1,50,0.217599377427299,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",63,3,4,NA,FALSE,135,1,50,0.16448326381503,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",64,3,1,NA,FALSE,135,0,0,0.313485888263195,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",65,3,3,NA,FALSE,135,1,0,0.265391180609921,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",66,3,1,NA,FALSE,135,1,100,2.94801946576483,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",67,3,3,NA,FALSE,135,0,0,1.41667872052852,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",68,3,1,NA,FALSE,135,1,100,0.162149857287807,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",69,3,3,NA,FALSE,135,1,50,1.49733014971826,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",70,3,2,NA,FALSE,135,1,100,0.210163992231853,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",71,3,3,NA,FALSE,135,0,0,0.716777473563695,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",72,3,4,NA,FALSE,135,1,-200,0.418660959224826,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",73,3,4,NA,FALSE,135,0,0,0.78769624799948,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",74,3,1,NA,FALSE,135,1,100,0.154067626027671,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",75,3,1,NA,FALSE,135,1,-250,0.745920863976258,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",76,3,2,NA,FALSE,135,1,100,0.586878402185646,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",77,3,4,NA,FALSE,135,1,50,1.48932281135884,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",78,3,3,NA,FALSE,135,0,0,3.23623158650909,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",79,3,3,NA,FALSE,135,1,50,0.285931926865786,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",80,3,2,NA,FALSE,135,1,100,0.353877904938477,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",81,4,1,NA,FALSE,135,1,-250,0.361797286278981,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",82,4,4,NA,FALSE,135,1,50,2.90763884939758,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",83,4,2,NA,FALSE,135,1,100,0.26513227196638,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",84,4,1,NA,FALSE,135,0,0,0.714236398232848,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",85,4,2,NA,FALSE,135,1,-1150,0.484188357720473,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",86,4,2,NA,FALSE,135,1,100,0.63668486114578,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",87,4,2,NA,FALSE,135,1,100,0.261009199313323,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",88,4,4,NA,FALSE,135,1,50,1.04519479252805,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",89,4,4,NA,FALSE,135,1,50,0.28614910822403,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",90,4,1,NA,FALSE,135,1,-250,0.611818859660909,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",91,4,4,NA,FALSE,135,1,50,0.401626294470869,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",92,4,2,NA,FALSE,135,1,100,0.152460343210073,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",93,4,2,NA,FALSE,135,1,100,0.320021960202778,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",94,4,3,NA,FALSE,135,1,0,0.562610498651156,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",95,4,2,NA,FALSE,135,1,100,0.309814916009665,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",96,4,4,NA,FALSE,135,1,50,0.37963891360883,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",97,4,3,NA,FALSE,135,0,0,0.395819650757667,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",98,4,4,NA,FALSE,135,1,50,0.32352957857377,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",99,4,1,NA,FALSE,135,1,-250,0.431493633001031,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",100,4,1,NA,FALSE,135,0,0,0.485224752443283,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",101,5,3,NA,FALSE,135,1,50,0.490545377541447,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",102,5,3,NA,FALSE,135,1,50,0.511878079012152,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",103,5,2,NA,FALSE,135,1,100,0.321796744429897,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",104,5,3,NA,FALSE,135,1,-25,0.347460739010374,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",105,5,2,NA,FALSE,135,1,-1150,0.383288316895814,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",106,5,2,NA,FALSE,135,1,100,0.322797691535763,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",107,5,3,NA,FALSE,135,1,-25,0.301306707584967,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",108,5,1,NA,FALSE,135,0,0,0.345764415477787,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",109,5,1,NA,FALSE,135,0,0,0.493385484675699,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",110,5,4,NA,FALSE,135,1,50,0.521975554217934,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",111,5,3,NA,FALSE,135,0,0,1.13492350326203,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",112,5,3,NA,FALSE,135,1,50,0.307417122450832,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",113,5,3,NA,FALSE,135,1,50,0.709816560184446,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",114,5,2,NA,FALSE,135,1,100,0.595865303623018,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",115,5,2,NA,FALSE,135,1,100,0.686786610099185,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",116,5,4,NA,FALSE,135,1,50,1.34635398100574,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",117,5,1,NA,FALSE,135,0,0,1.67930651986521,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",118,5,3,NA,FALSE,135,1,0,0.951819660527814,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",119,5,2,NA,FALSE,135,1,100,0.26805719159696,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202076",120,5,2,NA,FALSE,135,1,100,0.485396339303383,1.70213,0.0983946,0.543448,-0.261633,4.81412,1.89748,0.23632,0.141631,0.12373
"202077",1,0,4,1,TRUE,101,1,50,0.44186210346217,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",2,0,3,0,TRUE,101,0,0,0.490442411435211,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",3,0,2,1,TRUE,101,1,100,2.59580208774823,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",4,0,3,1,TRUE,101,1,50,0.142938567761509,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",5,0,3,0,TRUE,101,0,0,0.123775379790934,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",6,0,2,1,TRUE,101,1,100,0.5567699194874,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
"202077",7,0,2,0,TRUE,101,0,0,0.135217782368166,2.18204,0.08549945,0.838189,0.0565536,4.811775,1.074235,0.229592,0.08670475,0.0685613
