"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","retend"
"202239",65,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",66,3,3,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",67,3,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",68,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",69,3,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",70,3,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",71,3,1,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",72,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",73,3,2,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",74,3,3,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",75,3,2,NA,FALSE,67,1,-1150,0.2031365,4.65455,-1.442495,0.3029765
"202239",76,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",77,3,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",78,3,1,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",79,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",80,3,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",81,4,3,NA,FALSE,67,1,-25,0.2031365,4.65455,-1.442495,0.3029765
"202239",82,4,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",83,4,2,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",84,4,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",85,4,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",86,4,1,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",87,4,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",88,4,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",89,4,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",90,4,3,NA,FALSE,67,1,-25,0.2031365,4.65455,-1.442495,0.3029765
"202239",91,4,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",92,4,1,NA,FALSE,67,1,-250,0.2031365,4.65455,-1.442495,0.3029765
"202239",93,4,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",94,4,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",95,4,1,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",96,4,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",97,4,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",98,4,4,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",99,4,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",100,4,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",101,5,1,NA,FALSE,67,1,-250,0.2031365,4.65455,-1.442495,0.3029765
"202239",102,5,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",103,5,4,NA,FALSE,67,1,-200,0.2031365,4.65455,-1.442495,0.3029765
"202239",104,5,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",105,5,1,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",106,5,1,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",107,5,3,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",108,5,2,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",109,5,1,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",110,5,2,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",111,5,4,NA,FALSE,67,1,50,0.2031365,4.65455,-1.442495,0.3029765
"202239",112,5,2,NA,FALSE,67,1,100,0.2031365,4.65455,-1.442495,0.3029765
"202239",113,5,3,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",114,5,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",115,5,3,NA,FALSE,67,1,-25,0.2031365,4.65455,-1.442495,0.3029765
"202239",116,5,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",117,5,1,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",118,5,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",119,5,3,NA,FALSE,67,1,0,0.2031365,4.65455,-1.442495,0.3029765
"202239",120,5,2,NA,FALSE,67,0,0,0.2031365,4.65455,-1.442495,0.3029765
"202242",1,0,4,1,TRUE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",2,0,3,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",3,0,2,1,TRUE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",4,0,3,1,TRUE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",5,0,3,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",6,0,2,1,TRUE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",7,0,2,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",8,0,4,1,TRUE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",9,0,2,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",10,0,1,1,TRUE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",11,0,4,1,TRUE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",12,0,1,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",13,0,4,1,TRUE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",14,0,3,1,TRUE,150,1,-25,0.1667515,0.5190985,-0.478736,0.8194695
"202242",15,0,2,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",16,0,4,1,TRUE,150,1,-200,0.1667515,0.5190985,-0.478736,0.8194695
"202242",17,0,3,1,TRUE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",18,0,1,1,TRUE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",19,0,1,1,TRUE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",20,0,1,0,TRUE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",21,1,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",22,1,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",23,1,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",24,1,1,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",25,1,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",26,1,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",27,1,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",28,1,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",29,1,1,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",30,1,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",31,1,1,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",32,1,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",33,1,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",34,1,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",35,1,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",36,1,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",37,1,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",38,1,3,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",39,1,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",40,1,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",41,2,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",42,2,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",43,2,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",44,2,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",45,2,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",46,2,2,NA,FALSE,150,1,-1150,0.1667515,0.5190985,-0.478736,0.8194695
"202242",47,2,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",48,2,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",49,2,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",50,2,4,NA,FALSE,150,1,-200,0.1667515,0.5190985,-0.478736,0.8194695
"202242",51,2,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",52,2,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",53,2,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",54,2,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",55,2,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",56,2,3,NA,FALSE,150,1,-25,0.1667515,0.5190985,-0.478736,0.8194695
"202242",57,2,3,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",58,2,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",59,2,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",60,2,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",61,3,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",62,3,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",63,3,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",64,3,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",65,3,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",66,3,1,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",67,3,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",68,3,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",69,3,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",70,3,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",71,3,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",72,3,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",73,3,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",74,3,4,NA,FALSE,150,1,-200,0.1667515,0.5190985,-0.478736,0.8194695
"202242",75,3,1,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",76,3,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",77,3,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",78,3,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",79,3,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",80,3,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",81,4,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",82,4,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",83,4,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",84,4,2,NA,FALSE,150,1,100,0.1667515,0.5190985,-0.478736,0.8194695
"202242",85,4,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",86,4,3,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",87,4,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",88,4,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",89,4,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",90,4,2,NA,FALSE,150,1,-1150,0.1667515,0.5190985,-0.478736,0.8194695
"202242",91,4,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",92,4,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",93,4,1,NA,FALSE,150,1,-250,0.1667515,0.5190985,-0.478736,0.8194695
"202242",94,4,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",95,4,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",96,4,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",97,4,2,NA,FALSE,150,1,-1150,0.1667515,0.5190985,-0.478736,0.8194695
"202242",98,4,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",99,4,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",100,4,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",101,5,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",102,5,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",103,5,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",104,5,3,NA,FALSE,150,1,-25,0.1667515,0.5190985,-0.478736,0.8194695
"202242",105,5,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",106,5,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",107,5,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",108,5,3,NA,FALSE,150,1,-25,0.1667515,0.5190985,-0.478736,0.8194695
"202242",109,5,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",110,5,2,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",111,5,3,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",112,5,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",113,5,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",114,5,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",115,5,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",116,5,4,NA,FALSE,150,1,50,0.1667515,0.5190985,-0.478736,0.8194695
"202242",117,5,4,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",118,5,4,NA,FALSE,150,1,-200,0.1667515,0.5190985,-0.478736,0.8194695
"202242",119,5,3,NA,FALSE,150,1,0,0.1667515,0.5190985,-0.478736,0.8194695
"202242",120,5,1,NA,FALSE,150,0,0,0.1667515,0.5190985,-0.478736,0.8194695
"202244",1,0,4,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",2,0,3,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",3,0,2,1,TRUE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",4,0,3,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",5,0,3,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",6,0,2,1,TRUE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",7,0,2,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",8,0,4,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",9,0,2,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",10,0,1,1,TRUE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",11,0,4,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",12,0,1,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",13,0,4,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",14,0,3,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",15,0,2,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",16,0,4,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",17,0,3,1,TRUE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",18,0,1,1,TRUE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",19,0,1,1,TRUE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",20,0,1,0,TRUE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",21,1,3,NA,FALSE,188,1,-25,0.3197325,0.6393095,-0.224258,0.8426815
"202244",22,1,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",23,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",24,1,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",25,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",26,1,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",27,1,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",28,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",29,1,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",30,1,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",31,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",32,1,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",33,1,4,NA,FALSE,188,1,-200,0.3197325,0.6393095,-0.224258,0.8426815
"202244",34,1,4,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",35,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",36,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",37,1,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",38,1,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",39,1,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",40,1,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",41,2,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",42,2,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",43,2,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",44,2,4,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",45,2,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",46,2,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",47,2,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",48,2,3,NA,FALSE,188,1,-25,0.3197325,0.6393095,-0.224258,0.8426815
"202244",49,2,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",50,2,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",51,2,3,NA,FALSE,188,1,-25,0.3197325,0.6393095,-0.224258,0.8426815
"202244",52,2,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",53,2,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",54,2,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",55,2,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",56,2,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",57,2,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",58,2,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",59,2,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",60,2,3,NA,FALSE,188,1,-25,0.3197325,0.6393095,-0.224258,0.8426815
"202244",61,3,3,NA,FALSE,188,1,-25,0.3197325,0.6393095,-0.224258,0.8426815
"202244",62,3,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",63,3,3,NA,FALSE,188,1,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",64,3,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",65,3,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",66,3,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",67,3,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",68,3,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",69,3,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",70,3,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",71,3,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",72,3,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",73,3,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",74,3,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",75,3,3,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",76,3,3,NA,FALSE,188,1,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",77,3,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",78,3,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",79,3,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",80,3,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",81,4,2,NA,FALSE,188,1,-1150,0.3197325,0.6393095,-0.224258,0.8426815
"202244",82,4,2,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",83,4,4,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",84,4,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",85,4,3,NA,FALSE,188,1,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",86,4,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",87,4,4,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",88,4,2,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",89,4,2,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",90,4,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",91,4,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",92,4,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",93,4,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",94,4,1,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",95,4,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",96,4,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",97,4,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",98,4,3,NA,FALSE,188,1,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",99,4,3,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",100,4,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",101,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",102,5,2,NA,FALSE,188,1,-1150,0.3197325,0.6393095,-0.224258,0.8426815
"202244",103,5,1,NA,FALSE,188,1,-250,0.3197325,0.6393095,-0.224258,0.8426815
"202244",104,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",105,5,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",106,5,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
"202244",107,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",108,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",109,5,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",110,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",111,5,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",112,5,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",113,5,4,NA,FALSE,188,1,50,0.3197325,0.6393095,-0.224258,0.8426815
"202244",114,5,1,NA,FALSE,188,0,0,0.3197325,0.6393095,-0.224258,0.8426815
"202244",115,5,2,NA,FALSE,188,1,100,0.3197325,0.6393095,-0.224258,0.8426815
