"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200439",8,0,4,1,TRUE,29,1,50,0.66230349274106,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",9,0,2,0,TRUE,29,0,0,1.44701038174543,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",10,0,1,1,TRUE,29,1,100,0.471708408731676,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",11,0,4,1,TRUE,29,1,50,2.21827191628207,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",12,0,1,0,TRUE,29,0,0,0.545746943753363,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",13,0,4,1,TRUE,29,1,50,1.00678186244934,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",14,0,3,1,TRUE,29,1,-25,0.752640705041963,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",15,0,2,0,TRUE,29,0,0,1.5071356425478,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",16,0,4,1,TRUE,29,1,50,0.768967501304961,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",17,0,3,1,TRUE,29,1,50,1.41063983776898,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",18,0,1,1,TRUE,29,1,100,0.694896598033361,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",19,0,1,1,TRUE,29,1,100,0.555782318806949,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",20,0,1,0,TRUE,29,0,0,1.31457093115881,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",21,1,2,NA,FALSE,29,1,100,0.582540451019019,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",22,1,3,NA,FALSE,29,0,0,0.791449898392518,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",23,1,3,NA,FALSE,29,1,0,0.556413682155195,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",24,1,4,NA,FALSE,29,0,0,0.56484053714115,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",25,1,4,NA,FALSE,29,0,0,0.682532656104135,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",26,1,4,NA,FALSE,29,0,0,1.37919781494171,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",27,1,4,NA,FALSE,29,1,50,0.751370469711353,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",28,1,2,NA,FALSE,29,1,100,0.832702549612593,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",29,1,4,NA,FALSE,29,1,50,0.679954919204981,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",30,1,1,NA,FALSE,29,1,100,0.521701092327522,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",31,1,2,NA,FALSE,29,1,100,1.49022395179291,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",32,1,4,NA,FALSE,29,0,0,2.44618768195171,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",33,1,4,NA,FALSE,29,1,50,1.00562675946657,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",34,1,2,NA,FALSE,29,1,100,0.601543530238273,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",35,1,2,NA,FALSE,29,0,0,0.462131618505928,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",36,1,4,NA,FALSE,29,1,50,0.706703198048038,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
