"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update","decay"
"200924",28,1,2,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",29,1,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",30,1,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",31,1,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",32,1,3,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",33,1,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",34,1,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",35,1,3,NA,FALSE,51,1,-25,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",36,1,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",37,1,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",38,1,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",39,1,2,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",40,1,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",41,2,3,NA,FALSE,51,1,-25,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",42,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",43,2,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",44,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",45,2,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",46,2,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",47,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",48,2,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",49,2,3,NA,FALSE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
