"statistic","observed","predicted_mean","predicted_sd","predicted_q025","predicted_q975","ppp_value","ppp_extreme","subject_id","component"
"rl_skip_ratio",0.133333333333333,0.165833333333333,0.0612773221774871,0.0833333333333333,0.296041666666667,0.68,FALSE,"200849","RL"
"rl_good_deck_ratio",0.5,0.526434564425623,0.0281092475735179,0.464030612244898,0.572209821428571,0.88,FALSE,"200849","RL"
"rl_new_good_deck_ratio",0.675324675324675,0.706283131280211,0.0388090875159042,0.64206223628692,0.787802175664786,0.82,FALSE,"200849","RL"
"rl_new_bad_deck_ratio",0.324675324675325,0.293716868719789,0.0388090875159042,0.212197824335214,0.35793776371308,0.19,FALSE,"200849","RL"
"rl_avg_outcome",7.45192307692308,-7.88887029968769,19.5916942729119,-50.1386335784314,23.50905485474,0.24,FALSE,"200849","RL"
"rl_win_stay_ratio",0.216216216216216,0.203873214421928,0.0462920858260188,0.127304964539007,0.300672623723488,0.4,FALSE,"200849","RL"
"rl_lose_shift_ratio",0.863636363636364,0.794286378001063,0.0862190594786095,0.629583333333333,0.955583003952569,0.21,FALSE,"200849","RL"
"rl_total_money",-1075,-493.75,1451.35505736028,-3427.5,1944.375,0.7,FALSE,"200851","RL"
"rl_skip_ratio",0.441666666666667,0.477416666666667,0.0414606861505189,0.403958333333333,0.55,0.79,FALSE,"200851","RL"
"rl_good_deck_ratio",0.477611940298507,0.526668376796343,0.0386436077267297,0.448409090909091,0.5967210591133,0.9,FALSE,"200851","RL"
"rl_new_good_deck_ratio",0.615384615384615,0.685228222625701,0.0346681441145941,0.620555555555556,0.75,0.99,TRUE,"200851","RL"
"rl_new_bad_deck_ratio",0.384615384615385,0.314771777374299,0.0346681441145941,0.25,0.379444444444444,0.01,TRUE,"200851","RL"
"rl_avg_outcome",-16.044776119403,-7.78692570961406,23.2007689437665,-56.107697740113,32.6446177062374,0.7,FALSE,"200851","RL"
"rl_win_stay_ratio",0.13953488372093,0.105806814622296,0.0431766735990348,0.0361218568665377,0.202142857142857,0.19,FALSE,"200851","RL"
"rl_lose_shift_ratio",0.9,0.876444173662221,0.0814029845816414,0.6875,1,0.48,FALSE,"200851","RL"
"rl_total_money",-450,-402.5,1371.73625509256,-3600,1680,0.58,FALSE,"200853","RL"
"rl_skip_ratio",0.5,0.451083333333333,0.0491318429434651,0.366666666666667,0.546041666666667,0.18,FALSE,"200853","RL"
"rl_good_deck_ratio",0.533333333333333,0.522867140950959,0.0374763032565307,0.45470164847922,0.598697916666667,0.39,FALSE,"200853","RL"
"rl_new_good_deck_ratio",0.680851063829787,0.689046091178382,0.0378624285743328,0.611872909698997,0.749776035834266,0.6,FALSE,"200853","RL"
"rl_new_bad_deck_ratio",0.319148936170213,0.310953908821618,0.0378624285743328,0.250223964165733,0.388127090301003,0.42,FALSE,"200853","RL"
"rl_avg_outcome",-7.5,-6.27526441124262,21.427236443917,-58.8100990946905,26.9513457556936,0.6,FALSE,"200853","RL"
"rl_win_stay_ratio",0.175,0.163786000873335,0.0617543365525018,0.0615530303030303,0.277439024390244,0.4,FALSE,"200853","RL"
"rl_lose_shift_ratio",0.785714285714286,0.910595862414832,0.0743858006338179,0.733333333333333,1,0.95,FALSE,"200853","RL"
"rl_total_money",475,-573.5,1744.32637282978,-4539.375,2214.375,0.25,FALSE,"200856","RL"
"rl_skip_ratio",0.491666666666667,0.474833333333333,0.0453348311299408,0.386875,0.55875,0.4,FALSE,"200856","RL"
"rl_good_deck_ratio",0.540983606557377,0.527122125316581,0.0391828430566131,0.453995621237001,0.610862068965517,0.34,FALSE,"200856","RL"
"rl_new_good_deck_ratio",0.66,0.689781886757172,0.0392112371134993,0.617021276595745,0.777121212121212,0.78,FALSE,"200856","RL"
"rl_new_bad_deck_ratio",0.34,0.310218113242828,0.0392112371134993,0.222878787878788,0.382978723404255,0.22,FALSE,"200856","RL"
"rl_avg_outcome",7.78688524590164,-9.45854526761533,27.5992761626646,-74.2705278592375,34.3494318181818,0.24,FALSE,"200856","RL"
"rl_win_stay_ratio",0.0714285714285714,0.116805800121155,0.0530108345695435,0.0324220682830282,0.230119047619047,0.79,FALSE,"200856","RL"
"rl_lose_shift_ratio",0.9375,0.904305466832789,0.0682682210813583,0.751262626262626,1,0.34,FALSE,"200856","RL"
