"statistic","observed","predicted_mean","predicted_sd","predicted_q025","predicted_q975","ppp_value","ppp_extreme","subject_id","component"
"new_good_deck_ratio",0.695652173913043,0.709836096559714,0.0462121673728303,0.624074074074074,0.801041666666666,0.61,FALSE,"200446","RL"
"new_bad_deck_ratio",0.304347826086957,0.290163903440286,0.0462121673728303,0.198958333333333,0.375925925925926,0.39,FALSE,"200446","RL"
"avg_outcome",-3.27868852459016,-7.07190421872826,26.7684300344502,-66.0560897435898,34.5280100334448,0.48,FALSE,"200446","RL"
"win_stay_ratio",0.148936170212766,0.132913954744318,0.053162190079003,0.0380718954248366,0.238839285714286,0.39,FALSE,"200446","RL"
"lose_shift_ratio",0.923076923076923,0.939456323088676,0.0564533649816343,0.833333333333333,1,0.66,FALSE,"200446","RL"
"has_rt_data",1,1,0,1,1,1,TRUE,"200446","SSM"
"mean_rt",0.869817916497279,0.835225009118895,0.0572955317445584,0.742027796258198,0.953463073014164,0.26,FALSE,"200446","SSM"
"median_rt",0.690859972987361,0.680890185323602,0.0514677542701495,0.599195630462595,0.797411552156545,0.37,FALSE,"200446","SSM"
"min_rt",0.299463738843957,0.285292130547586,0.0220479732597579,0.244015835543768,0.326565125814613,0.26,FALSE,"200446","SSM"
"max_rt",4.62476521944392,3.06988071917545,0.628498675638873,2.12376882625175,4.24404542763263,0.02,TRUE,"200446","SSM"
"rt_play_mean",0.837414742490965,0.859977455316996,0.0790734659067929,0.726082513791383,1.01129309377244,0.6,FALSE,"200446","SSM"
"rt_play_median",0.717076984450754,0.70943226710906,0.0702992875289296,0.595465211597143,0.851387715328778,0.42,FALSE,"200446","SSM"
"rt_play_quantiles_10%",0.405434079980775,0.399581957461203,0.0289751810172031,0.354300731608493,0.450708782031662,0.34,FALSE,"200446","SSM"
"rt_play_quantiles_30%",0.592274662731159,0.537243099220139,0.0445165571142266,0.469999205605447,0.642732106308372,0.12,FALSE,"200446","SSM"
"rt_play_quantiles_50%",0.717076984450754,0.70943226710906,0.0702992875289296,0.595465211597143,0.851387715328778,0.42,FALSE,"200446","SSM"
"rt_play_quantiles_70%",0.834527419490659,0.95615312843463,0.10574713337885,0.767355665336247,1.19200367343596,0.88,FALSE,"200446","SSM"
"rt_play_quantiles_90%",1.60405582948505,1.50755250941811,0.197368294836142,1.16861007740807,1.89980817598504,0.28,FALSE,"200446","SSM"
"rt_skip_mean",0.903319503181772,0.809655282257749,0.0663556412423144,0.700193092720505,0.959269435523779,0.06,FALSE,"200446","SSM"
"rt_skip_median",0.663094035052624,0.655820759077663,0.0661586529942731,0.533554703551296,0.795714637349906,0.42,FALSE,"200446","SSM"
"rt_skip_quantiles_10%",0.37280940202838,0.374740801554279,0.0299782695194169,0.321231847648888,0.43079646185594,0.5,FALSE,"200446","SSM"
"rt_skip_quantiles_30%",0.473930791279976,0.501959989131918,0.0432599271253533,0.418428864498992,0.583344702041067,0.73,FALSE,"200446","SSM"
"rt_skip_quantiles_50%",0.663094035052624,0.655820759077663,0.0661586529942731,0.533554703551296,0.795714637349906,0.42,FALSE,"200446","SSM"
"rt_skip_quantiles_70%",1.02430000545495,0.899844512431577,0.112260623580589,0.727658551295218,1.21334788551474,0.08,FALSE,"200446","SSM"
"rt_skip_quantiles_90%",1.50763866023526,1.41900669315413,0.17869184088336,1.13084209075867,1.82334350583804,0.29,FALSE,"200446","SSM"
"choice_prob",0.508333333333333,0.512916666666667,0.0517018860084912,0.407916666666667,0.600416666666667,0.6,FALSE,"200446","SSM"
"total_money",-1125,-342.5,1434.99947207255,-3078.75,2038.125,0.68,FALSE,"200801","RL"
"skip_ratio",0.441666666666667,0.467333333333333,0.0457767480515745,0.36625,0.550416666666667,0.75,FALSE,"200801","RL"
"good_deck_ratio",0.537313432835821,0.528725696055067,0.0465742005504532,0.432232021709634,0.614487179487179,0.45,FALSE,"200801","RL"
"new_good_deck_ratio",0.72,0.698943713705678,0.0480470561588703,0.603392857142857,0.778322395406071,0.34,FALSE,"200801","RL"
"new_bad_deck_ratio",0.28,0.301056286294322,0.0480470561588703,0.221677604593929,0.396607142857143,0.66,FALSE,"200801","RL"
"avg_outcome",-16.7910447761194,-5.55649852278397,22.4171360232774,-49.6050715042373,30.9407290470723,0.65,FALSE,"200801","RL"
"win_stay_ratio",0.170212765957447,0.129705456092119,0.0475969600612854,0.0481707317073171,0.232176131322094,0.19,FALSE,"200801","RL"
"lose_shift_ratio",0.947368421052632,0.915201811733159,0.0735634386789833,0.75,1,0.27,FALSE,"200801","RL"
"has_rt_data",1,1,0,1,1,1,TRUE,"200801","SSM"
"mean_rt",0.658052280239631,0.63163998496775,0.0563108113259619,0.538879333373585,0.748891656860795,0.28,FALSE,"200801","SSM"
