"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"boundary",52,1.32387,1.46733,"group",0.14346,0.108364114301253
"tau1",52,0.08257325,0.0796675,"group",-0.00290575,-0.0351899676953493
"tau",52,0.0685088,0.0741642,"group",0.00565539999999999,0.0825499789808023
"drift_con",52,0.812721,1.94319,"group",1.130469,1.39096811821031
"urgency",52,0.120353,0.305193,"group",0.18484,1.53581547614102
"Arew",52,0.279319,0.6618885,"group",0.3825695,1.3696508293385
"Apun",52,0.271548,0.0346368,"group",-0.2369112,-0.872446860223607
"K",52,1.316835,1.440475,"group",0.12364,0.0938917935808207
"betaF",52,-0.1458955,-0.166537,"group",-0.0206415,-0.14148140278487
"betaP",52,-0.9586,0.622355,"group",1.580955,1.64923325683288
"boundary1",53,1.56874,1.448605,"group",-0.120135,-0.0765805678442571
"boundary",53,1.59921,1.750995,"group",0.151785,0.0949124880409703
"tau1",53,0.0590359,0.102541,"group",0.0435051,0.736926175428849
"tau",53,0.0573011,0.07012555,"group",0.01282445,0.223808094434488
"drift_con",53,2.12156,2.225525,"group",0.103965,0.0490040347668697
"urgency",53,0.146492,0.2173705,"group",0.0708785,0.48383870791579
"Arew",53,0.437331,0.214942,"group",-0.222389,-0.50851414603584
"Apun",53,0.03073375,0.0113047,"group",-0.01942905,-0.632173099605483
"K",53,2.648825,2.8953,"group",0.246475,0.0930506922880899
"betaF",53,0.0129167,0.00822945,"group",-0.00468725,-0.362882934495653
"betaP",53,-0.9651155,0.453439,"group",1.4185545,1.46982874070513
"boundary1",54,2.352,2.295105,"group",-0.0568949999999999,-0.0241900510204081
"boundary",54,1.76197,1.65179,"group",-0.11018,-0.0625322792102022
"tau1",54,0.0592283,0.162491,"group",0.1032627,1.74346891604182
"tau",54,0.05494565,0.07921505,"group",0.0242694,0.44169829640745
"drift_con",54,1.1928,2.31525,"group",1.12245,0.941021126760563
"urgency",54,0.1070305,0.463549,"group",0.3565185,3.33099910773097
"Arew",54,0.208589,0.2368675,"group",0.0282785,0.135570427970794
"Apun",54,0.212278,0.03701935,"group",-0.17525865,-0.825609106925824
"K",54,2.87137,3.19689,"group",0.32552,0.113367486600473
"betaF",54,1.208475,-0.02854645,"group",-1.23702145,-1.02362187881421
"betaP",54,0.122825,0.220498,"group",0.097673,0.795220842662324
"boundary1",55,2.6652,2.41335,"group",-0.25185,-0.094495722647456
"boundary",55,1.667515,1.62141,"group",-0.0461049999999998,-0.0276489266963115
"tau1",55,0.09427675,0.134912,"group",0.04063525,0.431020903881392
"tau",55,0.07181695,0.0768535,"group",0.00503655,0.0701303800843673
