"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"epP",22,-1.087935,-1.310385,"group",-0.22245,-0.204469936163466
"epN",22,-1.940815,-1.387605,"group",0.55321,0.285040047608865
"K",22,0.5017625,0.370874,"group",-0.1308885,-0.260857477392192
"w",22,0.7235265,0.756789,"group",0.0332625,0.0459727459878802
"con",23,1.111625,0.9966905,"group",-0.1149345,-0.103393230630833
"gain",23,0.00908766,0.0118191,"group",0.00273144,0.300565822224863
"loss",23,0.2214515,0.2918365,"group",0.070385,0.317834830651407
"update",23,0.03770565,0.005376595,"group",-0.032329055,-0.857406118181228
"decay",23,0.09707285,0.0775836,"group",-0.01948925,-0.20076931912476
"epP",23,-1.89295,-2.24499,"group",-0.35204,-0.185974272960194
"epN",23,-2.873035,-1.86951,"group",1.003525,0.349290906654461
"K",23,0.4056095,0.392694,"group",-0.0129155,-0.0318422029069833
"w",23,0.531091,0.601649,"group",0.070558,0.132854821490102
"con",24,0.950345,0.949105,"group",-0.00124000000000002,-0.00130478931335464
"gain",24,0.00638741,0.0608779,"group",0.05449049,8.53092098362247
"loss",24,0.4605145,0.3143835,"group",-0.146131,-0.317321170126022
"update",24,0.2397555,0.240785,"group",0.00102949999999999,0.00429395780284493
"decay",24,0.696932,0.525061,"group",-0.171871,-0.246610860170002
"epP",24,0.470517,0.2807225,"group",-0.1897945,-0.403374373295758
"epN",24,-1.549515,-1.753885,"group",-0.20437,-0.131892882611656
"K",24,0.436481,0.40528,"group",-0.031201,-0.0714830657004544
"w",24,0.7938285,0.7821055,"group",-0.011723,-0.0147676733702557
"con",25,0.8473225,0.923071,"group",0.0757485,0.0893974844288922
"gain",25,0.488373,0.226327,"group",-0.262046,-0.536569384466381
"loss",25,0.2434495,0.2617485,"group",0.018299,0.0751654860658988
"update",25,0.02842495,0.114028,"group",0.08560305,3.01154619445241
"decay",25,0.6144545,0.514058,"group",-0.1003965,-0.163391268189915
"epP",25,-1.757575,-2.404095,"group",-0.64652,-0.367847744761959
"epN",25,-2.079245,-1.258785,"group",0.82046,0.394595153529286
"K",25,0.415192,0.39681,"group",-0.018382,-0.044273492745525
"w",25,0.565143,0.559981,"group",-0.00516199999999989,-0.00913397140192817
"con",26,1.125135,1.034725,"group",-0.0904100000000001,-0.0803548018682203
"gain",26,0.376895,0.5622205,"group",0.1853255,0.491716525822842
"loss",26,0.668577,0.4143875,"group",-0.2541895,-0.380194801795455
"update",26,0.0198787,0.0124735,"group",-0.0074052,-0.372519329734842
"decay",26,0.07307745,0.0325547,"group",-0.04052275,-0.554517843739758
"epP",26,-2.779015,-2.304425,"group",0.47459,0.170776336219848
"epN",26,-2.646465,-2.4183,"group",0.228165,0.0862150075666975
"K",26,0.466674,0.38532,"group",-0.081354,-0.17432726057162
"w",26,0.454905,0.352924,"group",-0.101981,-0.224180872929513
"con",27,0.986183,0.9824745,"group",-0.00370850000000011,-0.00376045825166335
"gain",27,0.06123015,0.09996795,"group",0.0387378,0.632658910683707
"loss",27,0.274817,0.4253135,"group",0.1504965,0.547624419158931
"update",27,0.4984435,0.189399,"group",-0.3090445,-0.620019119519063
"decay",27,0.09012965,0.167368,"group",0.07723835,0.856969376892066
"epP",27,-2.005825,-2.062075,"group",-0.0562499999999999,-0.028043323819376
"epN",27,-2.46141,-2.12231,"group",0.3391,0.137766564692595
"K",27,0.392487,0.23829,"group",-0.154197,-0.392871611034251
"w",27,0.5479725,0.443891,"group",-0.1040815,-0.189939276149807
"con",28,0.9120575,0.9745855,"group",0.062528,0.0685570811050839
"gain",28,0.05771105,0.0125266,"group",-0.04518445,-0.782942781321775
"loss",28,0.269993,0.348721,"group",0.078728,0.291592744997092
"update",28,0.0231998,0.0725793,"group",0.0493795,2.12844507280235
"decay",28,0.5382045,0.4476975,"group",-0.090507,-0.168164703193675
"epP",28,1.096895,0.240574,"group",-0.856321,-0.780677275400107
"epN",28,-1.356995,-1.830165,"group",-0.47317,-0.348689567758172
"K",28,0.482169,0.3786325,"group",-0.1035365,-0.214730727193162
"w",28,0.718048,0.7915405,"group",0.0734925,0.102350399973261
"con",29,0.9677965,0.9032865,"group",-0.06451,-0.0666565750134454
"gain",29,0.249731,0.06536755,"group",-0.18436345,-0.738248155014796
"loss",29,0.146481,0.2091745,"group",0.0626935,0.427997487728784
"update",29,0.810405,0.44268,"group",-0.367725,-0.453754604179392
"decay",29,0.1859545,0.3117905,"group",0.125836,0.676703172012508
"epP",29,-0.681476,-0.4314535,"group",0.2500225,0.366883793413121
"epN",29,-0.9043545,-1.46547,"group",-0.5611155,-0.620459675934603
"K",29,0.416432,0.3327535,"group",-0.0836785,-0.200941570292389
"w",29,0.847977,0.8305775,"group",-0.0173995,-0.020518834826888
"con",30,0.7774545,0.867413,"group",0.0899585000000001,0.115709022200013
"gain",30,0.0509942,0.0287448,"group",-0.0222494,-0.43631236493562
"loss",30,0.1288105,0.257877,"group",0.1290665,1.00198741562217
"update",30,0.0160998,0.0298981,"group",0.0137983,0.857047913638679
"decay",30,0.2832355,0.2565835,"group",-0.026652,-0.0940983739679525
"epP",30,-0.7578675,-0.7567255,"group",0.00114200000000009,0.00150685970832644
"epN",30,-1.21289,-1.493745,"group",-0.280855,-0.231558509015657
"K",30,0.433076,0.402707,"group",-0.030369,-0.0701239505306227
"w",30,0.755424,0.7924675,"group",0.0370435,0.0490366999195154
"con",31,1.036525,1.06941,"group",0.0328849999999998,0.0317262005257952
"gain",31,0.0147258,0.0180819,"group",0.0033561,0.227906123945728
"loss",31,2.295025,1.092315,"group",-1.20271,-0.524050936264311
"update",31,0.08855345,0.4420085,"group",0.35345505,3.99143172852102
"decay",31,0.864578,0.8162335,"group",-0.0483444999999999,-0.0559168750534942
"epP",31,-1.19305,-1.21246,"group",-0.0194100000000001,-0.0162692259335318
"epN",31,-2.397975,-2.38933,"group",0.00864499999999957,0.00360512515768495
"K",31,0.490525,0.5061705,"group",0.0156455,0.0318954181744049
"w",31,0.6893435,0.6594145,"group",-0.029929,-0.0434166710790774
"con",32,0.8926,1.061115,"group",0.168515,0.188791171857495
"gain",32,0.01492705,0.01751125,"group",0.0025842,0.173121949748946
"loss",32,0.1449055,0.267998,"group",0.1230925,0.849467411519921
"update",32,0.00842722,0.05235305,"group",0.04392583,5.21237489943303
"decay",32,0.3450685,0.400272,"group",0.0552035,0.159978381104042
"epP",32,0.589395,1.053925,"group",0.46453,0.788147167858567
"epN",32,-1.18555,-1.535425,"group",-0.349875,-0.29511619079752
"K",32,0.5054675,0.4706775,"group",-0.03479,-0.068827372679747
"w",32,0.769633,0.797495,"group",0.0278620000000001,0.0362016701466804
"con",33,0.98752,0.9677675,"group",-0.0197525,-0.0200021265392093
"gain",33,0.627404,0.3234235,"group",-0.3039805,-0.48450519920179
"loss",33,0.3240975,0.526693,"group",0.2025955,0.625106642291286
"update",33,0.00187107,0.004944215,"group",0.003073145,1.64245324867589
"decay",33,0.0300675,0.0226444,"group",-0.0074231,-0.246881184002661
"epP",33,-2.135145,-1.697095,"group",0.43805,0.205161710328807
"epN",33,-2.42118,-2.27027,"group",0.15091,0.062329112251051
"K",33,0.505457,0.4211845,"group",-0.0842725000000001,-0.166725359427212
"w",33,0.54303,0.427729,"group",-0.115301,-0.212328968933576
"con",34,1.362155,1.17937,"group",-0.182785,-0.134188106346194
"gain",34,0.0435698,0.08677655,"group",0.04320675,0.991667393469789
"loss",34,0.213557,0.287034,"group",0.073477,0.344062709253267
"update",34,0.0768355,0.1195405,"group",0.042705,0.555797775767711
"decay",34,0.3752685,0.4428605,"group",0.067592,0.180116370012404
"epP",34,-3.68029,-3.091345,"group",0.588945,0.160026791366985
"epN",34,-3.104015,-2.920345,"group",0.18367,0.0591717501365167
"K",34,0.5665135,0.587559,"group",0.0210454999999999,0.0371491588461704
"w",34,0.3091865,0.2176295,"group",-0.0915570000000001,-0.296122243370911
"con",35,0.8400545,0.9636665,"group",0.123612,0.147147595780988
"gain",35,0.533478,0.06431905,"group",-0.46915895,-0.87943448464604
"loss",35,0.16398,0.1297755,"group",-0.0342045,-0.208589462129528
"update",35,0.151929,0.065677,"group",-0.086252,-0.567712549941091
"decay",35,0.3996115,0.305836,"group",-0.0937755,-0.234666670003241
"epP",35,-1.169745,-2.346705,"group",-1.17696,-1.00616801097675
"epN",35,-0.99864,-0.909959,"group",0.088681,0.0888017704077546
"K",35,0.417682,0.344314,"group",-0.073368,-0.175655163497589
"w",35,0.8032035,0.7469135,"group",-0.05629,-0.070081865928124
"con",36,1.19764,1.106995,"group",-0.0906450000000001,-0.0756863498213153
"gain",36,0.0177069,0.0103892,"group",-0.0073177,-0.413268273949703
"loss",36,0.4205665,0.3218825,"group",-0.098684,-0.234645412794409
