"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",146,0.0121705,0.0795019,"group",0.0673314,5.53234460375498
"loss",146,0.07868885,0.345621,"group",0.26693215,3.39224871122148
"update",146,0.181413,0.2513215,"group",0.0699085,0.385355514764653
"con",147,1.966675,2.107025,"group",0.14035,0.0713641043893883
"gain",147,0.160306,0.0787251,"group",-0.0815809,-0.508907339712799
"loss",147,0.6006855,1.053915,"group",0.4532295,0.754520460374023
"update",147,0.03251215,0.0298213,"group",-0.00269085,-0.0827644434465269
"con",148,2.771205,2.32826,"group",-0.442945,-0.159838409644902
"gain",148,0.549025,0.4378255,"group",-0.1111995,-0.202539957196849
"loss",148,2.302185,1.58779,"group",-0.714395,-0.310311725599811
"update",148,0.0333952,0.0844938,"group",0.0510986,1.53011810080491
"con",149,0.7717325,0.9106805,"group",0.138948,0.180046842655972
"gain",149,0.224223,0.2487355,"group",0.0245125,0.10932196964629
"loss",149,0.72076,0.4709725,"group",-0.2497875,-0.346561268660858
"update",149,0.050868,0.0566306,"group",0.00576260000000001,0.113285366045451
"con",150,1.3235,1.60385,"group",0.28035,0.211824707215716
"gain",150,0.02132205,0.0686546,"group",0.04733255,2.21988739356675
"loss",150,1.96865,1.18771,"group",-0.78094,-0.396688085744038
"update",150,0.0657105,0.0816464,"group",0.0159359,0.242516797163315
"con",151,1.330285,1.372785,"group",0.0425,0.0319480412092146
"gain",151,0.0300528,0.096541,"group",0.0664882,2.21237954533355
"loss",151,0.9743805,0.8931715,"group",-0.081209,-0.0833442376976961
"update",151,0.2218795,0.288979,"group",0.0670995,0.302414148220092
"con",152,1.959555,2.15152,"group",0.191965,0.0979635682591199
"gain",152,0.171753,0.0872809,"group",-0.0844721,-0.491823141371621
"loss",152,0.429275,0.8168165,"group",0.3875415,0.902781433812824
"update",152,0.03370935,0.02482475,"group",-0.0088846,-0.263564856634732
"con",153,1.262155,1.217515,"group",-0.0446399999999998,-0.0353680807824711
"gain",153,0.15585,0.3991285,"group",0.2432785,1.56097850497273
"loss",153,0.319569,0.3435755,"group",0.0240065,0.0751214917592133
"update",153,0.0441631,0.0529606,"group",0.0087975,0.19920476596978
"con",154,0.8090945,0.870398,"group",0.0613035,0.0757680345126557
"gain",154,0.275589,0.4137435,"group",0.1381545,0.50130629306685
"loss",154,0.5777105,0.3687825,"group",-0.208928,-0.361648265004704
"update",154,0.02000475,0.02828055,"group",0.0082758,0.4136917482098
"con",155,2.13016,1.25979,"group",-0.87037,-0.408593720659481
"gain",155,0.437555,0.133428,"group",-0.304127,-0.695060049593765
"loss",155,0.477898,2.67442,"group",2.196522,4.59621509192338
"update",155,0.2361155,0.14286,"group",-0.0932555,-0.39495712903219
"con",156,2.939455,2.1929,"group",-0.746555,-0.253977352944678
"gain",156,0.499109,0.2212465,"group",-0.2778625,-0.556717069818416
"loss",156,2.252675,2.464855,"group",0.21218,0.0941902404918597
"update",156,0.0326863,0.06445825,"group",0.03177195,0.972026506518021
"con",157,0.970688,0.9144115,"group",-0.0562765,-0.0579758892661699
"gain",157,0.1752585,0.378903,"group",0.2036445,1.16196646667637
"loss",157,0.376945,0.676051,"group",0.299106,0.793500378039236
"update",157,0.016578,0.04440675,"group",0.02782875,1.67865544697792
"con",158,1.108825,1.0457,"group",-0.0631249999999999,-0.0569296327193199
"gain",158,0.19941,0.5476495,"group",0.3482395,1.74634923022918
"loss",158,0.8415975,0.762277,"group",-0.0793205,-0.0942499235085656
"update",158,0.3736105,0.53428,"group",0.1606695,0.430045461784399
"con",159,3.249005,2.890655,"group",-0.35835,-0.11029530579362
"gain",159,0.85702,0.9322495,"group",0.0752294999999999,0.0877803318475648
"loss",159,1.28594,1.26056,"group",-0.0253800000000002,-0.0197365351416086
"update",159,0.1037615,0.118172,"group",0.0144105,0.138880991504556
"con",160,1.74732,1.610645,"group",-0.136675,-0.0782197880182223
"gain",160,0.2742795,0.1231245,"group",-0.151155,-0.551098423323653
"loss",160,0.2134905,0.3186615,"group",0.105171,0.492626135589172
"update",160,0.03813045,0.04747715,"group",0.0093467,0.245124303542182
