"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",89,2.036645,0.538626,"group",-1.498019,-0.735532702066389
"wgt_pun",89,0.373983,0.3286305,"group",-0.0453525,-0.12126888120583
"wgt_rew",89,0.569046,0.443948,"group",-0.125098,-0.219838115020578
"update",89,0.03887215,0.518653,"group",0.47978085,12.3425344366082
"con",90,0.472329,0.533435,"group",0.061106,0.129371687954794
"wgt_pun",90,0.256543,0.2906655,"group",0.0341225000000001,0.133008891296976
"wgt_rew",90,0.461882,0.450061,"group",-0.011821,-0.0255931168566864
"update",90,0.3249945,0.332642,"group",0.00764750000000003,0.0235311674505262
"con",91,0.5073115,0.656753,"group",0.1494415,0.294575423580975
"wgt_pun",91,0.3197875,0.2675585,"group",-0.052229,-0.163324082398468
"wgt_rew",91,0.4262545,0.4960565,"group",0.069802,0.163756628962275
"update",91,0.410864,0.430115,"group",0.019251,0.0468549203629425
"con",92,1.385135,0.636507,"group",-0.748628,-0.540472950290044
"wgt_pun",92,0.242643,0.3402645,"group",0.0976215,0.402325638901596
"wgt_rew",92,0.581921,0.4411825,"group",-0.1407385,-0.241851557170131
"update",92,0.0629715,0.428462,"group",0.3654905,5.80406215510191
"con",93,0.454236,0.5673385,"group",0.1131025,0.248995015806761
"wgt_pun",93,0.319462,0.2487355,"group",-0.0707265,-0.221392528688858
"wgt_rew",93,0.4058625,0.4794665,"group",0.073604,0.181352058886938
"update",93,0.4732175,0.249367,"group",-0.2238505,-0.473039352940244
"con",94,0.875302,0.4996415,"group",-0.3756605,-0.429178157938631
"wgt_pun",94,0.5024055,0.2926385,"group",-0.209767,-0.417525285849777
"wgt_rew",94,0.344992,0.4431965,"group",0.0982045,0.284657325387255
"update",94,0.6468875,0.2482775,"group",-0.39861,-0.616196788467856
"con",95,0.6011155,0.6982505,"group",0.097135,0.161591241616628
"wgt_pun",95,0.358304,0.3273215,"group",-0.0309824999999999,-0.0864698691613823
"wgt_rew",95,0.430211,0.474349,"group",0.044138,0.102596167926901
"update",95,0.399042,0.477029,"group",0.077987,0.195435568185805
"con",96,1.05016,1.32004,"group",0.26988,0.256989411137351
"wgt_pun",96,0.329297,0.3690765,"group",0.0397795,0.120801282732609
"wgt_rew",96,0.5193285,0.5314665,"group",0.012138,0.0233724896669449
"update",96,0.156194,0.386299,"group",0.230105,1.47319999487816
"con",97,0.3971335,0.6676515,"group",0.270518,0.681176480956656
"wgt_pun",97,0.225681,0.283789,"group",0.0581079999999999,0.257478476256308
"wgt_rew",97,0.458406,0.4971295,"group",0.0387235,0.0844742433563261
"update",97,0.289038,0.393962,"group",0.104924,0.363011091967146
"con",98,0.676302,0.485337,"group",-0.190965,-0.282366457588474
"wgt_pun",98,0.253536,0.2684355,"group",0.0148995,0.0587668023475957
"wgt_rew",98,0.5084575,0.447993,"group",-0.0604645,-0.118917510313055
"update",98,0.266687,0.433626,"group",0.166939,0.625973519519136
"con",99,0.525451,0.646467,"group",0.121016,0.230308820422837
"wgt_pun",99,0.3222835,0.359923,"group",0.0376395,0.116790031137182
"wgt_rew",99,0.4301215,0.434796,"group",0.00467450000000003,0.0108678594304168
"update",99,0.457669,0.472151,"group",0.014482,0.0316429559354031
"con",100,0.5514615,0.6361175,"group",0.084656,0.153512076545688
"wgt_pun",100,0.309828,0.310596,"group",0.000767999999999991,0.00247879468608386
"wgt_rew",100,0.445309,0.4701985,"group",0.0248895,0.055892649822932
"update",100,0.35104,0.272227,"group",-0.078813,-0.224512876025524
