"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"decay",51,0.5357175,0.4328535,"group",-0.102864,-0.192011647930113
"epP",51,0.8427645,0.7085015,"group",-0.134263,-0.159312595630215
"epN",51,0.08799615,0.756042,"group",0.66804585,7.59176225323494
"K",51,0.875689,0.870671,"group",-0.00501799999999997,-0.00573034490555433
"w",51,0.262047,0.338755,"group",0.0767080000000001,0.292726114017715
"con",52,0.6029425,0.6947685,"group",0.0918260000000001,0.152296446178533
"gain",52,0.5944485,0.5877585,"group",-0.00669000000000008,-0.0112541288269717
"loss",52,5.190905,3.2906,"group",-1.900305,-0.366083563463404
"update",52,0.4899865,0.533638,"group",0.0436515000000001,0.0890871483193926
"decay",52,0.320728,0.367581,"group",0.046853,0.14608328552543
"epP",52,0.7759675,0.8216915,"group",0.0457240000000001,0.0589251482826279
"epN",52,-0.2072515,0.0422244,"group",0.2494759,1.20373507550006
"K",52,0.850326,0.8422445,"group",-0.00808149999999985,-0.00950400199452898
"w",52,0.367011,0.428467,"group",0.0614560000000001,0.167450021933948
"con",53,1.21197,0.773848,"group",-0.438122,-0.361495746594388
"gain",53,0.187201,0.269115,"group",0.081914,0.437572448865123
"loss",53,3.82491,5.02935,"group",1.20444,0.314893683772952
"update",53,0.509796,0.4896665,"group",-0.0201294999999999,-0.0394854020039387
"decay",53,0.318348,0.2512745,"group",-0.0670735,-0.210692386947617
"epP",53,0.0815206,0.0149788,"group",-0.0665418,-0.816257485837935
"epN",53,1.3976,-0.1814575,"group",-1.5790575,-1.12983507441328
"K",53,0.337909,0.4708585,"group",0.1329495,0.393447644188228
"w",53,0.225457,0.5499645,"group",0.3245075,1.43933211211007
"con",54,0.769892,0.7137945,"group",-0.0560975,-0.0728641160058814
"gain",54,0.417008,0.2555105,"group",-0.1614975,-0.387276742892223
"loss",54,2.09972,2.07495,"group",-0.0247699999999997,-0.0117968110033718
"update",54,0.419408,0.4332275,"group",0.0138195,0.032950015259604
"decay",54,0.4682245,0.476988,"group",0.00876349999999998,0.0187164490538192
"epP",54,0.5186265,0.467634,"group",-0.0509925,-0.0983222029726595
"epN",54,1.19111,0.204143,"group",-0.986967,-0.828611127435753
"K",54,0.51809,0.4835055,"group",-0.0345844999999999,-0.0667538458568973
"w",54,0.195241,0.461499,"group",0.266258,1.36374019801169
"con",55,0.9972345,0.780898,"group",-0.2163365,-0.21693643771851
"gain",55,0.3228845,0.4078325,"group",0.084948,0.263090981450023
"loss",55,1.253975,2.043275,"group",0.7893,0.629438385932734
"update",55,0.5200045,0.3651005,"group",-0.154904,-0.297889729800415
"decay",55,0.482916,0.4802715,"group",-0.00264450000000005,-0.00547610764605035
"epP",55,0.3414225,0.5736505,"group",0.232228,0.680177785588238
"epN",55,1.31718,1.029615,"group",-0.287565,-0.218318680818111
"K",55,0.5127725,0.475792,"group",-0.0369805,-0.0721187271158262
"w",55,0.207791,0.243355,"group",0.035564,0.171152744825329
"con",56,0.837317,0.5747895,"group",-0.2625275,-0.313534181200191
"gain",56,0.2356195,0.5668535,"group",0.331234,1.40580045369759
"loss",56,1.350715,2.418705,"group",1.06799,0.790684933535202
"update",56,0.5314405,0.4763195,"group",-0.055121,-0.103719983704667
"decay",56,0.300986,0.4525535,"group",0.1515675,0.503569933485278
"epP",56,0.245961,0.415031,"group",0.16907,0.687385398498136
"epN",56,0.8296525,0.2738795,"group",-0.555773,-0.669886488620236
"K",56,0.444088,0.45155,"group",0.00746199999999997,0.0168029759867413
"w",56,0.3905845,0.435004,"group",0.0444195,0.113725711081725
"con",57,0.716907,0.8647575,"group",0.1478505,0.206233862969674
"gain",57,0.7178695,0.5594255,"group",-0.158444,-0.220714210591201
"loss",57,4.500925,4.714155,"group",0.213229999999999,0.0473747063103694
"update",57,0.4835235,0.4636605,"group",-0.019863,-0.0410796993320903
"decay",57,0.4921125,0.555527,"group",0.0634145000000001,0.128861794813178
