"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"urgency",55,0.1125005,0.340955,"group",0.2284545,2.03069764134382
"gain",55,0.4881325,0.4667365,"group",-0.021396,-0.0438323610904825
"loss",55,1.45314,0.350881,"group",-1.102259,-0.758535997907979
"decay",55,0.493631,0.911983,"group",0.418352,0.847499447968219
"explore_alpha",55,0.50233,0.4117925,"group",-0.0905374999999999,-0.180235104413433
"explore_bonus",55,2.228065,0.587898,"group",-1.640167,-0.736139654812584
"boundary1",56,2.17775,1.7852,"group",-0.39255,-0.180254850189416
"boundary",56,1.3111,1.2229,"group",-0.0881999999999998,-0.0672717565403095
"tau1",56,0.0702246,0.0955176,"group",0.025293,0.360172930853291
"tau",56,0.0607428,0.0684861,"group",0.00774329999999999,0.1274768367609
"drift_con",56,0.821363,0.641221,"group",-0.180142,-0.219320811870026
"urgency",56,0.1013395,0.3168715,"group",0.215532,2.12683109744966
"gain",56,0.178939,0.4227455,"group",0.2438065,1.36251180569915
"loss",56,1.731105,0.408058,"group",-1.323047,-0.764278885451778
"decay",56,0.8301565,0.867884,"group",0.0377275000000001,0.0454462501949935
"explore_alpha",56,0.837067,0.714244,"group",-0.122823,-0.146730190056471
"explore_bonus",56,1.62638,0.8788275,"group",-0.7475525,-0.459641965592297
"boundary1",57,2.43242,2.095385,"group",-0.337035,-0.138559541526545
"boundary",57,1.18271,1.161535,"group",-0.0211749999999997,-0.0179037972114886
"tau1",57,0.1054135,0.09359975,"group",-0.01181375,-0.112070560222362
"tau",57,0.06805445,0.06047085,"group",-0.0075836,-0.111434300034752
"drift_con",57,0.748127,0.7525035,"group",0.00437650000000001,0.00584994258996134
"urgency",57,0.21399,0.258822,"group",0.044832,0.209505117061545
"gain",57,0.5542245,0.551338,"group",-0.0028864999999999,-0.00520817827432729
"loss",57,0.2293535,0.242923,"group",0.0135695,0.0591641287357726
"decay",57,0.9456815,0.918625,"group",-0.0270565,-0.0286105840074063
"explore_alpha",57,0.494793,0.658899,"group",0.164106,0.331665969405388
"explore_bonus",57,2.38861,1.023065,"group",-1.365545,-0.571690229882651
"boundary1",58,1.275905,1.298515,"group",0.02261,0.0177207550718902
"boundary",58,1.110225,1.126285,"group",0.01606,0.0144655362651714
"tau1",58,0.05916205,0.0884403,"group",0.02927825,0.494882276729762
"tau",58,0.05288255,0.06044,"group",0.00755745,0.14291009037953
"drift_con",58,0.4351355,0.490453,"group",0.0553175,0.127127067315813
"urgency",58,0.1217165,0.1544225,"group",0.032706,0.268706379167985
"gain",58,0.1918725,0.450032,"group",0.2581595,1.345474208133
"loss",58,1.6477,0.362979,"group",-1.284721,-0.779705650300419
"decay",58,0.783199,0.7328025,"group",-0.0503965,-0.0643469922714405
"explore_alpha",58,0.4883975,0.3934735,"group",-0.094924,-0.194358079228497
"explore_bonus",58,-1.08848,-0.981917,"group",0.106563,0.0979007423195651
"boundary1",59,1.920605,1.77285,"group",-0.147755,-0.0769314877343338
"boundary",59,2.13712,2.254405,"group",0.117285,0.0548799318709292
"tau1",59,0.100263,0.129849,"group",0.029586,0.29508392926603
"tau",59,0.0754038,0.0949026,"group",0.0194988,0.258591742060745
"drift_con",59,0.322534,0.3578795,"group",0.0353455,0.1095868962652
"urgency",59,0.111161,0.4302795,"group",0.3191185,2.87077752089312
"gain",59,0.3525445,0.638669,"group",0.2861245,0.811598252135546
"loss",59,2.350995,1.061165,"group",-1.28983,-0.548631536859925
"decay",59,0.7563465,0.456405,"group",-0.2999415,-0.396566256338861
"explore_alpha",59,0.497524,0.1440675,"group",-0.3534565,-0.710431054582291
"explore_bonus",59,-0.285735,-2.023025,"group",-1.73729,-6.08007419462089
"boundary1",60,1.329265,1.076475,"group",-0.25279,-0.190172764648133
"boundary",60,1.98667,2.073585,"group",0.0869150000000001,0.043749087669316
"tau1",60,0.05623855,0.0744198,"group",0.01818125,0.32328802929663
"tau",60,0.05753785,0.082514,"group",0.02497615,0.434082086835014
"drift_con",60,0.670002,0.6096895,"group",-0.0603125,-0.0900183880048119
"urgency",60,0.1274725,0.4567315,"group",0.329259,2.58298064288376
"gain",60,0.3180995,0.5318765,"group",0.213777,0.672044438925556
"loss",60,0.564388,0.2863095,"group",-0.2780785,-0.492708030645584
"decay",60,0.87674,0.87118,"group",-0.00556000000000012,-0.00634167484088797
"explore_alpha",60,0.270447,0.3666645,"group",0.0962175,0.355772110616868
"explore_bonus",60,2.994395,0.7267795,"group",-2.2676155,-0.757286697312813
"boundary1",61,1.79356,1.926645,"group",0.133085,0.0742015879033877
"boundary",61,1.292655,1.1822,"group",-0.110455,-0.0854481667575648
"tau1",61,0.08381445,0.1012115,"group",0.01739705,0.207566237086803
"tau",61,0.0726007,0.0670554,"group",-0.00554529999999999,-0.0763808062456697
"drift_con",61,0.6372505,0.428013,"group",-0.2092375,-0.328344191177567
"urgency",61,0.195184,0.5404405,"group",0.3452565,1.76887705959505
"gain",61,0.429514,0.411574,"group",-0.01794,-0.041768137941953
"loss",61,2.68951,1.14286,"group",-1.54665,-0.575067577365394
"decay",61,0.9362485,0.666471,"group",-0.2697775,-0.288147324134565
"explore_alpha",61,0.514541,0.344244,"group",-0.170297,-0.330968766337376
"explore_bonus",61,-0.7525245,-1.9544,"group",-1.2018755,-1.59712474477575
"boundary1",62,1.901105,1.99626,"group",0.0951550000000001,0.0500524694848523
"boundary",62,1.887825,2.055635,"group",0.16781,0.0888906545892762
"tau1",62,0.08946775,0.158921,"group",0.06945325,0.776293692419894
