"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"decay",91,0.2544985,0.3648565,"group",0.110358,0.433629274828732
"epP",91,-1.662225,-2.830585,"group",-1.16836,-0.702889199717247
"epN",91,-1.299045,-1.589655,"group",-0.29061,-0.223710495017494
"K",91,0.2232435,0.2917395,"group",0.0684960000000001,0.306821923146699
"w",91,0.5322345,0.619605,"group",0.0873705,0.164157904081753
"con",92,0.848319,0.7480825,"group",-0.1002365,-0.11815897085884
"gain",92,0.032432,0.233565,"group",0.201133,6.20168352244697
"loss",92,0.331687,0.394937,"group",0.06325,0.190691826933223
"decay",92,0.163493,0.1345275,"group",-0.0289655,-0.17716660652138
"epP",92,-1.589445,-0.889047,"group",0.700398,0.440655700574729
"epN",92,-1.4127,-1.528285,"group",-0.115585,-0.081818503574715
"K",92,0.2508825,0.31132,"group",0.0604375,0.240899624326129
"w",92,0.5703575,0.763142,"group",0.1927845,0.338006425794348
"con",93,0.727886,0.794299,"group",0.0664129999999999,0.0912409360806499
