"subject_id","category","session","statistic","observed","simulated_mean","simulated_sd","ppp","p_2.5","p_50","p_97.5","extreme_ppp"
"201406","rt","block_3","rt_q50_pass",0.6105,0.687597995926198,0.218925463429555,0.573022312373225,0.397708536127502,0.649448539986553,1.24428824854606,FALSE
"201406","rt","block_3","rt_q70_pass",0.7011,0.835896445907896,0.269388502961937,0.658215010141988,0.454577934150789,0.792651463733084,1.49291792480201,FALSE
"201406","rt","block_3","rt_q90_pass",0.7917,1.08387243405199,0.395317763910973,0.77079107505071,0.485532404679281,1.02787235686809,2.04172238977277,FALSE
"201406","choice","block_4","play_ratio",0.85,0.787,0.132016773284414,0.447,0.5,0.8,1,FALSE
"201406","choice","block_4","pass_ratio",0.15,0.213,0.132016773284414,0.716,0,0.2,0.5,FALSE
"201406","choice","block_4","play_ratio_deck1",0.6,0.508333333333333,0.355670495685967,0.509,0,0.666666666666667,1,FALSE
"201406","choice","block_4","play_ratio_deck2",1,0.784166666666667,0.327695693900812,0.584,0,1,1,FALSE
"201406","choice","block_4","play_ratio_deck3",1,0.8348,0.188744760416242,0.455,0.4,0.8,1,FALSE
"201406","choice","block_4","play_ratio_deck4",0.8,0.889333333333333,0.163644946629727,0.834,0.5,1,1,FALSE
"201406","choice","block_4","good_play_ratio",0.9,0.864545454545455,0.122566147353198,0.572,0.545454545454545,0.909090909090909,1,FALSE
"201406","choice","block_4","bad_play_ratio",0.8,0.692222222222222,0.251715894921146,0.337,0.111111111111111,0.777777777777778,1,FALSE
"201406","choice","block_4","net_score",1,3.28,2.63220981848494,0.877,-1,3,9,FALSE
"201406","choice","block_4","total_earnings",275,-30.45,878.501315913677,0.48,-2100,200,1100.625,FALSE
"201406","choice","block_4","mean_earnings",13.75,-1.5225,43.9250657956838,0.48,-105,10,55.03125,FALSE
"201406","choice","block_4","total_plays",17,15.74,2.64033546568828,0.447,10,16,20,FALSE
"201406","choice","block_4","total_passes",3,4.26,2.64033546568828,0.716,0,4,10,FALSE
"201406","choice","block_4","win_stay_ratio",0.578947368421053,0.457255263157895,0.177405833701196,0.31,0.105263157894737,0.473684210526316,0.789473684210526,FALSE
"201406","choice","block_4","lose_shift_ratio",0.0526315789473684,0.0299805068226121,0.0411698249739623,0.174603174603175,0,0,0.15,FALSE
