"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"1",93,5,NA,FALSE,25,4,0.118029970896896,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",94,5,NA,FALSE,25,4,0.113270565273706,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",95,5,NA,FALSE,25,4,0.109318216843531,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",96,5,NA,FALSE,25,4,0.114819018449634,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",97,5,NA,FALSE,25,4,0.106337207253091,0,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",98,5,NA,FALSE,25,4,0.119040268834215,0.628445004567038,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",99,5,NA,FALSE,25,4,0.10633154445095,0.629781590343919,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"1",100,5,NA,FALSE,25,3,0.119455417850986,0.105369501467794,1.09611,0.02014865,0.3737015,0.309636,1.4433,-0.903316,0.426465,0.590863,0.532956
"10",1,1,NA,FALSE,73,4,0.107472198468167,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",2,1,NA,FALSE,73,3,0.123498753411695,0.180272226268426,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",3,1,NA,FALSE,73,3,0.115226442250423,0.148610842018388,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",4,1,NA,FALSE,73,4,0.116648916853592,0.623597119585611,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",5,1,NA,FALSE,73,3,0.125131599383894,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",6,1,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",7,1,NA,FALSE,73,3,0.135886416386347,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",8,1,NA,FALSE,73,3,0.110943247540854,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",9,1,NA,FALSE,73,4,0.14819836957613,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",10,1,NA,FALSE,73,3,0.127096710982732,0.113505603198428,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",11,1,NA,FALSE,73,2,0.25,3.23977112240391,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",12,1,NA,FALSE,73,3,0.101562969514634,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",13,1,NA,FALSE,73,3,0.13250596546568,0.109230157383718,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",14,1,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
