"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","wgt_rew","wgt_pun","update"
"0002",33,2,NA,FALSE,55,2,0.25,0,0.370224399860945,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",34,2,NA,FALSE,55,2,0.25,0,0.330809152451856,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",35,2,NA,FALSE,55,1,0.25,0,0.332249822143661,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",36,2,NA,FALSE,55,1,0.25,0.416114421293605,0.569414306264927,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",37,2,NA,FALSE,55,1,0.25,0,0.189218603293848,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",38,2,NA,FALSE,55,1,0.25,0,0.521720818664332,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",39,2,NA,FALSE,55,1,0.25,0.595098269090522,0.369694915799443,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",40,2,NA,FALSE,55,1,0.25,0.890539457742125,0.45312907943143,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",41,3,NA,FALSE,55,1,0.25,0,0.418818332275977,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",42,3,NA,FALSE,55,1,0.25,0.797088212741073,0.355513960820376,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
