"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"10",51,3,NA,FALSE,6,4,0.123159034573473,0,0.298276,0.04033075,0.1006205,0.243596
"10",52,3,NA,FALSE,6,3,0.110460462979972,0.129056199465413,0.298276,0.04033075,0.1006205,0.243596
"10",53,3,NA,FALSE,6,4,0.125481366843451,0.618770454218611,0.298276,0.04033075,0.1006205,0.243596
"10",54,3,NA,FALSE,6,3,0.137089842592832,0,0.298276,0.04033075,0.1006205,0.243596
"10",55,3,NA,FALSE,6,4,0.121823063120246,0,0.298276,0.04033075,0.1006205,0.243596
"10",56,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",57,3,NA,FALSE,6,1,0.25,0.498260763427243,0.298276,0.04033075,0.1006205,0.243596
"10",58,3,NA,FALSE,6,4,0.149686805624515,0,0.298276,0.04033075,0.1006205,0.243596
"10",59,3,NA,FALSE,6,3,0.127152421686333,0,0.298276,0.04033075,0.1006205,0.243596
"10",60,3,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",61,4,NA,FALSE,6,4,0.116267687676009,0.638161814189516,0.298276,0.04033075,0.1006205,0.243596
"10",62,4,NA,FALSE,6,4,0.13437779431697,0,0.298276,0.04033075,0.1006205,0.243596
"10",63,4,NA,FALSE,6,3,0.100522384920623,0,0.298276,0.04033075,0.1006205,0.243596
"10",64,4,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",65,4,NA,FALSE,6,3,0.114385716314428,0.0868731622700579,0.298276,0.04033075,0.1006205,0.243596
