"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"0002",27,2,NA,FALSE,39,4,0.132655323424842,0.63037739014253,1.16532,0.15066,0.788325,0.7073
"0002",28,2,NA,FALSE,39,1,0.25,0.447099053207785,1.16532,0.15066,0.788325,0.7073
"0002",29,2,NA,FALSE,39,4,0.129250157985371,0,1.16532,0.15066,0.788325,0.7073
"0002",30,2,NA,FALSE,39,1,0.25,0.462543835164979,1.16532,0.15066,0.788325,0.7073
"0002",31,2,NA,FALSE,39,4,0.109135157079436,0,1.16532,0.15066,0.788325,0.7073
"0002",32,2,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",33,2,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",34,2,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",35,2,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",36,2,NA,FALSE,39,4,0.130312517622951,0,1.16532,0.15066,0.788325,0.7073
"0002",37,2,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",38,2,NA,FALSE,39,4,0.135014566127211,0,1.16532,0.15066,0.788325,0.7073
"0002",39,2,NA,FALSE,39,3,0.129602944047656,0,1.16532,0.15066,0.788325,0.7073
"0002",40,2,NA,FALSE,39,1,0.25,0.760791718494147,1.16532,0.15066,0.788325,0.7073
"0002",41,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",42,3,NA,FALSE,39,2,0.25,3.16252168099163,1.16532,0.15066,0.788325,0.7073
"0002",43,3,NA,FALSE,39,4,0.125379121676087,0,1.16532,0.15066,0.788325,0.7073
"0002",44,3,NA,FALSE,39,3,0.143832305248361,0,1.16532,0.15066,0.788325,0.7073
"0002",45,3,NA,FALSE,39,3,0.107125083834399,0.122765044344123,1.16532,0.15066,0.788325,0.7073
"0002",46,3,NA,FALSE,39,4,0.104175917222165,0,1.16532,0.15066,0.788325,0.7073
"0002",47,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",48,3,NA,FALSE,39,4,0.117331548011862,0,1.16532,0.15066,0.788325,0.7073
"0002",49,3,NA,FALSE,39,4,0.140297399833798,0,1.16532,0.15066,0.788325,0.7073
"0002",50,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",51,3,NA,FALSE,39,4,0.139964241418056,0,1.16532,0.15066,0.788325,0.7073
"0002",52,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",53,3,NA,FALSE,39,4,0.137752121163066,0,1.16532,0.15066,0.788325,0.7073
"0002",54,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",55,3,NA,FALSE,39,3,0.140993511397392,0.131107624375727,1.16532,0.15066,0.788325,0.7073
"0002",56,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",57,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",58,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",59,3,NA,FALSE,39,4,0.12759220097214,0,1.16532,0.15066,0.788325,0.7073
"0002",60,3,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",61,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",62,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",63,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",64,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",65,4,NA,FALSE,39,4,0.146054512984119,0,1.16532,0.15066,0.788325,0.7073
"0002",66,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",67,4,NA,FALSE,39,3,0.128267495625187,0.093917541927658,1.16532,0.15066,0.788325,0.7073
"0002",68,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",69,4,NA,FALSE,39,2,0.25,3.16159425274236,1.16532,0.15066,0.788325,0.7073
"0002",70,4,NA,FALSE,39,4,0.108112535439432,0,1.16532,0.15066,0.788325,0.7073
"0002",71,4,NA,FALSE,39,4,0.138048572279513,0,1.16532,0.15066,0.788325,0.7073
"0002",72,4,NA,FALSE,39,4,0.111313258088194,0,1.16532,0.15066,0.788325,0.7073
"0002",73,4,NA,FALSE,39,2,0.25,0,1.16532,0.15066,0.788325,0.7073
"0002",74,4,NA,FALSE,39,4,0.114421689219307,0,1.16532,0.15066,0.788325,0.7073
"0002",75,4,NA,FALSE,39,4,0.127287847688422,0,1.16532,0.15066,0.788325,0.7073
"0002",76,4,NA,FALSE,39,1,0.25,0.556252790743019,1.16532,0.15066,0.788325,0.7073
"0002",77,4,NA,FALSE,39,1,0.25,0.604748657043092,1.16532,0.15066,0.788325,0.7073
