"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",72,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",73,4,NA,FALSE,3,4,0.110900932806544,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",74,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",75,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",76,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",77,4,NA,FALSE,3,1,0.25,0.72587873423472,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",78,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",79,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",80,4,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",81,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",82,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
