"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","decay","explore_alpha","explore_bonus"
"0015",55,3,NA,FALSE,8,1,0.25,0,0.628017907065051,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",56,3,NA,FALSE,8,4,0.120871338818688,0,0.671904085246911,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",57,3,NA,FALSE,8,1,0.25,0.726762098330073,0.514251376825333,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",58,3,NA,FALSE,8,1,0.25,0,0.668320911982885,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",59,3,NA,FALSE,8,3,0.110913476196583,0.198986057762522,0.925785944445177,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",60,3,NA,FALSE,8,1,0.25,0,0.723577911353112,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",61,4,NA,FALSE,8,1,0.25,0.484703143162187,0.982386788707929,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",62,4,NA,FALSE,8,3,0.147965619142633,0.0950899058021605,0.770265346362488,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",63,4,NA,FALSE,8,2,0.25,0,0.559594689538955,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",64,4,NA,FALSE,8,2,0.25,3.04363764997106,0.827633701542652,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",65,4,NA,FALSE,8,4,0.139922249433585,0,0.532476843276103,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",66,4,NA,FALSE,8,2,0.25,0,0.959419918010598,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",67,4,NA,FALSE,8,1,0.25,0,0.79431900099226,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",68,4,NA,FALSE,8,1,0.25,0,0.703651534632202,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",69,4,NA,FALSE,8,2,0.25,0,0.884375560389193,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",70,4,NA,FALSE,8,1,0.25,0,0.835880781711297,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",71,4,NA,FALSE,8,2,0.25,0,0.879246680566376,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",72,4,NA,FALSE,8,3,0.137599817011505,0.143243610288482,1.28107202796081,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",73,4,NA,FALSE,8,1,0.25,0.399846063833684,0.595633743086435,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",74,4,NA,FALSE,8,4,0.107419151696377,0,0.97602402741069,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",75,4,NA,FALSE,8,1,0.25,0,1.45645602324131,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",76,4,NA,FALSE,8,1,0.25,0,0.515092126769487,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",77,4,NA,FALSE,8,1,0.25,0,0.759584484016087,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",78,4,NA,FALSE,8,1,0.25,0,0.463709929442203,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",79,4,NA,FALSE,8,1,0.25,0.771824642305728,0.795144393975541,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",80,4,NA,FALSE,8,1,0.25,0,1.04194027724192,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",81,5,NA,FALSE,8,2,0.25,0,1.91133340377194,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",82,5,NA,FALSE,8,1,0.25,0.600656304717995,0.396986948412305,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",83,5,NA,FALSE,8,2,0.25,0,0.885338856092093,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",84,5,NA,FALSE,8,1,0.25,0.499360590730794,1.06545622329644,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",85,5,NA,FALSE,8,3,0.13391134319827,0,0.826055826814571,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",86,5,NA,FALSE,8,1,0.25,0.512333648104686,0.729599719033066,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",87,5,NA,FALSE,8,2,0.25,0,0.733775497574947,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",88,5,NA,FALSE,8,4,0.130873591802083,0,1.15744207445723,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",89,5,NA,FALSE,8,3,0.116415043640882,0.130176888417918,0.387187820325894,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",90,5,NA,FALSE,8,2,0.25,0,0.798770665674415,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",91,5,NA,FALSE,8,2,0.25,0,0.526128660954442,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",92,5,NA,FALSE,8,2,0.25,0,0.734311990630384,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",93,5,NA,FALSE,8,1,0.25,0.686961100844201,0.697264724125659,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",94,5,NA,FALSE,8,1,0.25,0,0.688549666744487,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",95,5,NA,FALSE,8,1,0.25,0,0.359988598600035,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",96,5,NA,FALSE,8,3,0.117222660989501,0.13490239524981,0.496726276285597,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",97,5,NA,FALSE,8,1,0.25,0,0.697510470568332,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",98,5,NA,FALSE,8,1,0.25,0.716511058679316,0.408301356188453,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",99,5,NA,FALSE,8,2,0.25,0,0.444024716302956,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0015",100,5,NA,FALSE,8,1,0.25,0,1.10366557975226,1.952525,1.85268,0.0569895,0.05606195,0.1118165,0.521863,0.27168,1.25043,0.6951795,0.377409,3.735785
"0016",1,1,NA,FALSE,21,3,0.124791197106242,0,0.810578757966084,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",2,1,NA,FALSE,21,4,0.117956203117501,0,1.12491741373156,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",3,1,NA,FALSE,21,3,0.13154642987065,0.140625114634167,1.9137999214228,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",4,1,NA,FALSE,21,3,0.122208654507995,0.196505884674843,2.32605646562907,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",5,1,NA,FALSE,21,3,0.12511941108387,0,0.90719011261825,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",6,1,NA,FALSE,21,1,0.25,0,0.902307534221785,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",7,1,NA,FALSE,21,1,0.25,0,1.0960204110528,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",8,1,NA,FALSE,21,1,0.25,0,1.14294104993507,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",9,1,NA,FALSE,21,1,0.25,0,0.896660684380193,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",10,1,NA,FALSE,21,1,0.25,0,0.895302232052592,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",11,1,NA,FALSE,21,1,0.25,0.721518865891267,1.40657235723991,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",12,1,NA,FALSE,21,1,0.25,0.650910001178272,1.95838005888355,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",13,1,NA,FALSE,21,1,0.25,0.585360465175472,1.45537751348499,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",14,1,NA,FALSE,21,1,0.25,0.867897723207716,1.1506760169097,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",15,1,NA,FALSE,21,1,0.25,0,0.887822130786833,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",16,1,NA,FALSE,21,1,0.25,0.371593042893801,1.41571395812075,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",17,1,NA,FALSE,21,1,0.25,0,2.07095577352049,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",18,1,NA,FALSE,21,1,0.25,0,1.16407405203558,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",19,1,NA,FALSE,21,1,0.25,0.379029094136786,2.4692097021672,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",20,1,NA,FALSE,21,1,0.25,0,2.90130600305038,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",21,2,NA,FALSE,21,1,0.25,0,0.82449274184092,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",22,2,NA,FALSE,21,1,0.25,0.72881310825469,1.71195045988997,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",23,2,NA,FALSE,21,2,0.25,0,0.958520796925834,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",24,2,NA,FALSE,21,1,0.25,0,0.588419442733228,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",25,2,NA,FALSE,21,1,0.25,0.602887808473315,0.988798898463361,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",26,2,NA,FALSE,21,2,0.25,0,0.652179983920295,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",27,2,NA,FALSE,21,1,0.25,0,0.59958840805927,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",28,2,NA,FALSE,21,1,0.25,0,1.09466279237017,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",29,2,NA,FALSE,21,1,0.25,0,0.902930194432732,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",30,2,NA,FALSE,21,1,0.25,0.380997524678241,1.49616845507842,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",31,2,NA,FALSE,21,1,0.25,0.840430561057292,0.763397640929509,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",32,2,NA,FALSE,21,2,0.25,0,1.06333573234674,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",33,2,NA,FALSE,21,2,0.25,0,0.787448638017876,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",34,2,NA,FALSE,21,1,0.25,0.583956332399975,0.608110567015741,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",35,2,NA,FALSE,21,2,0.25,3.17188919615,0.867142082797019,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",36,2,NA,FALSE,21,1,0.25,0,0.645187559217354,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",37,2,NA,FALSE,21,1,0.25,0.732908067305107,0.478941276467497,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",38,2,NA,FALSE,21,3,0.149850124050863,0.108595979551319,0.843016666933829,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",39,2,NA,FALSE,21,1,0.25,0.64923027199693,0.688139245612192,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",40,2,NA,FALSE,21,4,0.138052865141071,0,0.484014994630911,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",41,3,NA,FALSE,21,2,0.25,0,1.49820174154053,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",42,3,NA,FALSE,21,1,0.25,0.886110955919139,1.21540435850849,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",43,3,NA,FALSE,21,2,0.25,0,2.14999954576343,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",44,3,NA,FALSE,21,1,0.25,0.758409784559626,0.546562723405183,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",45,3,NA,FALSE,21,3,0.126083803619258,0,1.11185492830291,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",46,3,NA,FALSE,21,3,0.1404157333076,0,0.746644858923576,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",47,3,NA,FALSE,21,2,0.25,0,1.2819309224871,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",48,3,NA,FALSE,21,2,0.25,0,0.571292152243903,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",49,3,NA,FALSE,21,1,0.25,0.460032795846928,0.6160256791041,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",50,3,NA,FALSE,21,1,0.25,0,1.01346964930652,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",51,3,NA,FALSE,21,1,0.25,0,1.45219938193393,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",52,3,NA,FALSE,21,2,0.25,0,1.15352762467886,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",53,3,NA,FALSE,21,1,0.25,0.693261269992217,0.666315660082853,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",54,3,NA,FALSE,21,1,0.25,0.519786573271267,1.65427495671323,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",55,3,NA,FALSE,21,1,0.25,0,1.04039445054574,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",56,3,NA,FALSE,21,1,0.25,0,0.694222644148327,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",57,3,NA,FALSE,21,1,0.25,0.638811148377135,1.14918547214253,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",58,3,NA,FALSE,21,1,0.25,0,0.796091240136029,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",59,3,NA,FALSE,21,1,0.25,0.809241306583863,0.598994983025728,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",60,3,NA,FALSE,21,4,0.125787011173088,0,3.00787351132106,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",61,4,NA,FALSE,21,1,0.25,0.71570967376465,0.434111606175427,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",62,4,NA,FALSE,21,1,0.25,0,1.42360878953954,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",63,4,NA,FALSE,21,1,0.25,0,0.590715371435449,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",64,4,NA,FALSE,21,1,0.25,0.520422890596092,0.935300196679056,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",65,4,NA,FALSE,21,1,0.25,0,0.561534896904964,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",66,4,NA,FALSE,21,1,0.25,0,0.941312347808934,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",67,4,NA,FALSE,21,1,0.25,0,1.12997827131259,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",68,4,NA,FALSE,21,4,0.143612246681005,0.603022203082219,0.876086762915217,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",69,4,NA,FALSE,21,2,0.25,0,0.943589872203475,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",70,4,NA,FALSE,21,1,0.25,0.362971999752335,0.782348216541902,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",71,4,NA,FALSE,21,1,0.25,0,0.781160850525588,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",72,4,NA,FALSE,21,2,0.25,0,0.937783735434221,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",73,4,NA,FALSE,21,1,0.25,0.60207688921364,0.654891730451989,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",74,4,NA,FALSE,21,3,0.129497123591136,0,0.917174519996903,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",75,4,NA,FALSE,21,2,0.25,0,0.979632494494157,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",76,4,NA,FALSE,21,2,0.25,0,0.939792553247386,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",77,4,NA,FALSE,21,2,0.25,0,0.959033168134332,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",78,4,NA,FALSE,21,1,0.25,0,0.886046067781186,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",79,4,NA,FALSE,21,1,0.25,0,0.558016073300429,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",80,4,NA,FALSE,21,1,0.25,0.758079670509323,1.15644611454031,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",81,5,NA,FALSE,21,2,0.25,0,0.596421613459999,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",82,5,NA,FALSE,21,2,0.25,0,0.874751870436896,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",83,5,NA,FALSE,21,1,0.25,0.622279552638065,0.752180832515127,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",84,5,NA,FALSE,21,1,0.25,0,1.10101580287237,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",85,5,NA,FALSE,21,1,0.25,0,1.04390781744296,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",86,5,NA,FALSE,21,1,0.25,0.532724436011631,0.587597964163894,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",87,5,NA,FALSE,21,1,0.25,0,0.691204356984936,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",88,5,NA,FALSE,21,1,0.25,0,1.27864161023501,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",89,5,NA,FALSE,21,1,0.25,0,0.810532454426091,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",90,5,NA,FALSE,21,2,0.25,0,0.792257376258262,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",91,5,NA,FALSE,21,1,0.25,0.88728812354384,1.30033519201672,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",92,5,NA,FALSE,21,1,0.25,0.858062484289985,0.90066494629635,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",93,5,NA,FALSE,21,3,0.112932181113865,0.163951288466342,1.35867104501654,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",94,5,NA,FALSE,21,3,0.129049330507405,0.163053842040244,2.02947518487439,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",95,5,NA,FALSE,21,1,0.25,0.445216304739006,0.937978732319046,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",96,5,NA,FALSE,21,3,0.101562485483009,0.18976313698804,1.08826863602728,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",97,5,NA,FALSE,21,1,0.25,0,0.734513032645053,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",98,5,NA,FALSE,21,1,0.25,0.726503453578334,0.51744303898788,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",99,5,NA,FALSE,21,1,0.25,0.599660153780132,1.40356229800305,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
"0016",100,5,NA,FALSE,21,1,0.25,0.549829416431021,0.910823604378461,2.665735,1.934105,0.074461,0.0731454,0.125921,0.4483645,0.406441,2.941405,0.28917,0.734688,-2.39296
