"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","explore_alpha","explore_bonus"
"0003",90,5,NA,FALSE,96,3,0.104589251778089,0.113913257373497,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",91,5,NA,FALSE,96,3,0.135444186476525,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",92,5,NA,FALSE,96,3,0.114486661169212,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",93,5,NA,FALSE,96,3,0.139242540614214,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",94,5,NA,FALSE,96,3,0.129204359138384,0.0819417898193933,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",95,5,NA,FALSE,96,4,0.116954471671488,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",96,5,NA,FALSE,96,4,0.120454776939005,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",97,5,NA,FALSE,96,4,0.100334664899856,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",98,5,NA,FALSE,96,4,0.138861349923536,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",99,5,NA,FALSE,96,4,0.144920083775651,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",100,5,NA,FALSE,96,4,0.10987691890914,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0007",1,1,NA,FALSE,69,4,0.144315744342748,0,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",2,1,NA,FALSE,69,3,0.130082361772656,0.0642042865976691,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",3,1,NA,FALSE,69,4,0.10217783258995,0,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",4,1,NA,FALSE,69,1,0.25,0.50600579319289,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",5,1,NA,FALSE,69,1,0.25,0.511745541752316,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",6,1,NA,FALSE,69,4,0.125413559819572,0,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
"0007",7,1,NA,FALSE,69,4,0.10346280928934,0,0.423823,0.3045895,0.847646,0.5230445,0.112786,-5.141785
