"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update"
"0003",27,2,NA,FALSE,45,1,0.25,0.714608777826652,0.960292398297441,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",28,2,NA,FALSE,45,1,0.25,0.89752738593379,1.44430463729625,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",29,2,NA,FALSE,45,1,0.25,0,0.52235678472192,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",30,2,NA,FALSE,45,1,0.25,0,0.850516826241689,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",31,2,NA,FALSE,45,2,0.25,0,1.31117474137714,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",32,2,NA,FALSE,45,2,0.25,0,1.25945713090943,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",33,2,NA,FALSE,45,3,0.105309180100448,0,0.5511814865729,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",34,2,NA,FALSE,45,2,0.25,0,1.29230581866893,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",35,2,NA,FALSE,45,1,0.25,0.471908991073724,0.785447563696506,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",36,2,NA,FALSE,45,3,0.14173362555448,0,0.781871775201115,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",37,2,NA,FALSE,45,1,0.25,0,0.617090035633016,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",38,2,NA,FALSE,45,3,0.131299071328249,0,0.578405304420586,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",39,2,NA,FALSE,45,1,0.25,0,1.94734266019118,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",40,2,NA,FALSE,45,1,0.25,0,1.17240715551373,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",41,3,NA,FALSE,45,1,0.25,0.365750845649745,0.720308070307943,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",42,3,NA,FALSE,45,2,0.25,0,1.08026125859672,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",43,3,NA,FALSE,45,2,0.25,0,0.477163154777539,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",44,3,NA,FALSE,45,1,0.25,0.84659781154478,0.571595350861342,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",45,3,NA,FALSE,45,1,0.25,0,0.953675216639074,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",46,3,NA,FALSE,45,2,0.25,0,0.474988092754962,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",47,3,NA,FALSE,45,1,0.25,0,0.682475599924573,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",48,3,NA,FALSE,45,2,0.25,0,0.492433230704854,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
