"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error","model"
"loss",5,0.7045815,0.468111,"group",-0.2364705,-0.335618377717837,"pvlboth"
"update",5,0.435802,0.465228,"group",0.029426,0.0675214891166171,"pvlboth"
"decay",5,0.7226905,0.6593175,"group",-0.0633729999999999,-0.0876903736800192,"pvlboth"
"con",6,0.537009,0.501351,"group",-0.035658,-0.0664011217689088,"pvlboth"
"gain",6,0.5771905,0.299554,"group",-0.2776365,-0.481013634146785,"pvlboth"
"loss",6,0.3872725,1.532525,"group",1.1452525,2.95722650071978,"pvlboth"
"update",6,0.4026845,0.55427,"group",0.1515855,0.376437384602586,"pvlboth"
"decay",6,0.5549315,0.43282,"group",-0.1221115,-0.220047879783361,"pvlboth"
"con",7,1.844375,1.990855,"group",0.14648,0.0794198576753643,"pvlboth"
"gain",7,0.31835,0.2665085,"group",-0.0518415,-0.162844353698759,"pvlboth"
"loss",7,0.442542,0.6280595,"group",0.1855175,0.419208798260956,"pvlboth"
"update",7,0.471568,0.3223225,"group",-0.1492455,-0.316487759983714,"pvlboth"
"decay",7,0.593396,0.375494,"group",-0.217902,-0.367211777632475,"pvlboth"
"con",8,0.3494095,0.856845,"group",0.5074355,1.45226589431598,"pvlboth"
"gain",8,0.474002,1.19846,"group",0.724458,1.5283859561774,"pvlboth"
"loss",8,5.995795,2.911215,"group",-3.08458,-0.514457215431815,"pvlboth"
"update",8,0.3652975,0.444929,"group",0.0796315,0.217990815705008,"pvlboth"
"decay",8,0.4137045,0.5590695,"group",0.145365,0.351373987955171,"pvlboth"
"con",9,0.4966025,0.694113,"group",0.1975105,0.397723531395835,"pvlboth"
"gain",9,1.202585,1.048565,"group",-0.15402,-0.128074107027778,"pvlboth"
"loss",9,1.57291,2.45772,"group",0.88481,0.562530596156169,"pvlboth"
"update",9,0.4170135,0.477038,"group",0.0600244999999999,0.143938985188729,"pvlboth"
"decay",9,0.6055275,0.782061,"group",0.1765335,0.291536717985558,"pvlboth"
"con",10,0.183703,0.4931495,"group",0.3094465,1.68449344866442,"pvlboth"
"gain",10,0.7863235,1.10393,"group",0.3176065,0.403913274879868,"pvlboth"
"loss",10,3.25968,3.39803,"group",0.13835,0.0424428164727826,"pvlboth"
"update",10,0.3646685,0.4338175,"group",0.069149,0.189621532981324,"pvlboth"
"decay",10,0.4822655,0.755619,"group",0.2733535,0.566811227425557,"pvlboth"
"con",11,0.971524,0.945907,"group",-0.025617,-0.0263678509228799,"pvlboth"
"gain",11,0.203623,0.3211475,"group",0.1175245,0.577167117663525,"pvlboth"
"loss",11,0.500419,0.4683615,"group",-0.0320575,-0.0640613166166751,"pvlboth"
"update",11,0.6078945,0.4876265,"group",-0.120268,-0.197843540285362,"pvlboth"
"decay",11,0.7298665,0.7236445,"group",-0.00622199999999995,-0.00852484666716441,"pvlboth"
"con",12,0.4097085,0.7690925,"group",0.359384,0.877169987930443,"pvlboth"
"gain",12,0.332974,0.3469065,"group",0.0139325,0.0418426063296234,"pvlboth"
"loss",12,1.02056,0.597217,"group",-0.423343,-0.414814415614956,"pvlboth"
"update",12,0.3022505,0.4655825,"group",0.163332,0.540386202835066,"pvlboth"
"decay",12,0.1009225,0.3136965,"group",0.212774,2.10829101538309,"pvlboth"
"con",13,0.335041,0.395449,"group",0.060408,0.180300321453195,"pvlboth"
"gain",13,0.4490015,0.768959,"group",0.3199575,0.71259784210075,"pvlboth"
"loss",13,1.08676,1.55864,"group",0.47188,0.434208104825352,"pvlboth"
"update",13,0.44979,0.4476465,"group",-0.00214350000000002,-0.00476555726005474,"pvlboth"
"decay",13,0.5731095,0.633249,"group",0.0601395,0.104935444273738,"pvlboth"
"con",14,0.5073105,0.8665375,"group",0.359227,0.708100857364474,"pvlboth"
"gain",14,1.23964,1.43442,"group",0.19478,0.157126262463296,"pvlboth"
"loss",14,6.506635,3.50461,"group",-3.002025,-0.461379038473804,"pvlboth"
"update",14,0.420919,0.4780535,"group",0.0571345,0.13573751719452,"pvlboth"
"decay",14,0.777312,0.717053,"group",-0.0602590000000001,-0.0775222819151127,"pvlboth"
"con",15,0.38985,0.3618175,"group",-0.0280325,-0.0719058612286777,"pvlboth"
"gain",15,1.117225,0.973478,"group",-0.143747,-0.128664324554141,"pvlboth"
"loss",15,4.735285,3.190495,"group",-1.54479,-0.326229572243276,"pvlboth"
"update",15,0.4279105,0.424675,"group",-0.00323549999999995,-0.00756116056979192,"pvlboth"
"decay",15,0.68966,0.659053,"group",-0.0306069999999999,-0.0443798393411245,"pvlboth"
"con",16,0.8794735,1.328345,"group",0.4488715,0.510386611990015,"pvlboth"
"gain",16,0.4157675,0.858383,"group",0.4426155,1.06457455188296,"pvlboth"
"loss",16,0.301582,0.270973,"group",-0.030609,-0.101494784171469,"pvlboth"
"update",16,0.5670725,0.4647515,"group",-0.102321,-0.180437245678463,"pvlboth"
"decay",16,0.230264,0.411943,"group",0.181679,0.789003057360247,"pvlboth"
"con",17,0.7306975,0.4329005,"group",-0.297797,-0.407551688626278,"pvlboth"
"gain",17,0.4978395,0.7633565,"group",0.265517,0.533338555900044,"pvlboth"
"loss",17,0.4932715,1.377315,"group",0.8840435,1.79220469862946,"pvlboth"
"update",17,0.3614345,0.4165335,"group",0.055099,0.152445325501578,"pvlboth"
"decay",17,0.4254955,0.6380595,"group",0.212564,0.499568150544483,"pvlboth"
"con",18,1.116225,1.399925,"group",0.2837,0.254160227552689,"pvlboth"
"gain",18,1.132035,1.383145,"group",0.25111,0.221821763461377,"pvlboth"
"loss",18,6.574455,4.14795,"group",-2.426505,-0.369080783121947,"pvlboth"
"update",18,0.4891875,0.492508,"group",0.0033205,0.00678778586942635,"pvlboth"
"decay",18,0.68985,0.657148,"group",-0.032702,-0.047404508226426,"pvlboth"
"con",19,0.255482,0.7210165,"group",0.4655345,1.82218121041796,"pvlboth"
"gain",19,0.5119325,1.227385,"group",0.7154525,1.3975524116949,"pvlboth"
"loss",19,1.872695,2.73026,"group",0.857565,0.457930949780931,"pvlboth"
"update",19,0.3444505,0.432331,"group",0.0878805,0.255132450090797,"pvlboth"
"decay",19,0.212649,0.7891605,"group",0.5765115,2.7110943385579,"pvlboth"
"con",20,0.815519,0.687327,"group",-0.128192,-0.157190696967207,"pvlboth"
"gain",20,0.492916,0.547371,"group",0.054455,0.110475212815165,"pvlboth"
"loss",20,0.5001305,0.6433975,"group",0.143267,0.28645923413989,"pvlboth"
"update",20,0.360917,0.4884915,"group",0.1275745,0.353473236228828,"pvlboth"
"decay",20,0.521474,0.613508,"group",0.0920339999999999,0.176488185412887,"pvlboth"
"con",21,0.9678265,1.31053,"group",0.3427035,0.354096007910509,"pvlboth"
"gain",21,0.195756,0.549996,"group",0.35424,1.80959970575615,"pvlboth"
"loss",21,0.3201975,0.3193845,"group",-0.000813000000000064,-0.002539057925187,"pvlboth"
"update",21,0.422937,0.5086185,"group",0.0856815,0.202586910107179,"pvlboth"
"decay",21,0.648048,0.461225,"group",-0.186823,-0.288285744265857,"pvlboth"
"con",22,0.8960705,1.15076,"group",0.2546895,0.284229310082187,"pvlboth"
"gain",22,0.4595055,1.402395,"group",0.9428895,2.0519656456778,"pvlboth"
"loss",22,0.9305795,2.47848,"group",1.5479005,1.6633726618736,"pvlboth"
"update",22,0.220218,0.460022,"group",0.239804,1.08893914212281,"pvlboth"
"decay",22,0.33374,0.434472,"group",0.100732,0.301827770120453,"pvlboth"
"con",23,0.83185,0.7045605,"group",-0.1272895,-0.153019775199856,"pvlboth"
"gain",23,0.1885335,0.222652,"group",0.0341185,0.180967838606932,"pvlboth"
"loss",23,0.38422,0.847765,"group",0.463545,1.20645723804071,"pvlboth"
"update",23,0.2755635,0.3646125,"group",0.089049,0.323152376856877,"pvlboth"
"decay",23,0.3238435,0.2985595,"group",-0.025284,-0.0780747490686087,"pvlboth"
"con",24,0.671109,1.00542,"group",0.334311,0.498147096820338,"pvlboth"
"gain",24,0.372058,1.07104,"group",0.698982,1.87869095678631,"pvlboth"
"loss",24,0.551516,1.32627,"group",0.774754,1.4047715750767,"pvlboth"
"update",24,0.412855,0.599612,"group",0.186757,0.452354943018736,"pvlboth"
"decay",24,0.222694,0.243509,"group",0.020815,0.0934690651746343,"pvlboth"
"con",25,0.4882265,0.7077065,"group",0.21948,0.44954544663184,"pvlboth"
"gain",25,0.2232045,0.481133,"group",0.2579285,1.15557034020371,"pvlboth"
"loss",25,1.13519,2.170495,"group",1.035305,0.912010324262899,"pvlboth"
"update",25,0.1800705,0.365652,"group",0.1855815,1.03060467983373,"pvlboth"
"decay",25,0.05246165,0.5061355,"group",0.45367385,8.647723622875,"pvlboth"
"con",26,0.717542,1.09452,"group",0.376978,0.525374124441496,"pvlboth"
"gain",26,0.477965,1.23912,"group",0.761155,1.59249108198299,"pvlboth"
"loss",26,1.1131,2.974405,"group",1.861305,1.67218129548109,"pvlboth"
"update",26,0.3435515,0.447645,"group",0.1040935,0.302992418894984,"pvlboth"
"decay",26,0.488637,0.7946935,"group",0.3060565,0.626347370338308,"pvlboth"
"con",27,1.029645,1.026865,"group",-0.00278,-0.00269995969484629,"pvlboth"
"gain",27,0.352368,0.3297365,"group",-0.0226315,-0.0642268877991192,"pvlboth"
"loss",27,1.239085,1.322115,"group",0.0830299999999999,0.0670091236678678,"pvlboth"
"update",27,0.135499,0.1341995,"group",-0.00129950000000001,-0.00959047668248481,"pvlboth"
"decay",27,0.129635,0.1427365,"group",0.0131015,0.101064527326725,"pvlboth"
"con",28,0.9319575,1.00088,"group",0.0689225,0.0739545526485918,"pvlboth"
"gain",28,0.266612,0.3404695,"group",0.0738575,0.277022414594992,"pvlboth"
"loss",28,0.464676,0.5164915,"group",0.0518155000000001,0.111508879305151,"pvlboth"
"update",28,0.2541955,0.517553,"group",0.2633575,1.0360431242882,"pvlboth"
"decay",28,0.4284695,0.241673,"group",-0.1867965,-0.435962186339985,"pvlboth"
"con",29,0.8667985,0.954731,"group",0.0879325,0.101445145555743,"pvlboth"
"gain",29,0.1610755,0.245756,"group",0.0846805,0.525719305543053,"pvlboth"
"loss",29,0.8565935,1.01039,"group",0.1537965,0.179544322948984,"pvlboth"
"update",29,0.532222,0.5465745,"group",0.0143525,0.0269671302576744,"pvlboth"
"decay",29,0.6581615,0.7064415,"group",0.0482799999999999,0.0733558556676437,"pvlboth"
"con",30,0.2166655,0.392044,"group",0.1753785,0.809443589311635,"pvlboth"
"gain",30,0.590511,1.20947,"group",0.618959,1.04817522450894,"pvlboth"
"loss",30,4.093015,2.022955,"group",-2.07006,-0.505754315583989,"pvlboth"
"update",30,0.358715,0.456834,"group",0.098119,0.273529124792663,"pvlboth"
"decay",30,0.441441,0.625583,"group",0.184142,0.417138417138417,"pvlboth"
"con",31,0.7005215,0.896228,"group",0.1957065,0.279372581712339,"pvlboth"
"gain",31,0.2972265,0.546957,"group",0.2497305,0.840202673718528,"pvlboth"
"loss",31,1.45083,2.112905,"group",0.662075,0.456342231688068,"pvlboth"
"update",31,0.303345,0.437561,"group",0.134216,0.442453312235244,"pvlboth"
"decay",31,0.38158,0.6658885,"group",0.2843085,0.745082289428167,"pvlboth"
"con",32,0.991606,1.207995,"group",0.216389,0.218220744932967,"pvlboth"
"gain",32,0.868585,0.8355565,"group",-0.0330284999999999,-0.0380256394020158,"pvlboth"
"loss",32,0.2461105,0.320394,"group",0.0742835,0.301829869103512,"pvlboth"
"update",32,0.09676,0.206927,"group",0.110167,1.1385593220339,"pvlboth"
"decay",32,0.1278565,0.1623185,"group",0.034462,0.269536550742434,"pvlboth"
"con",33,1.365135,1.412425,"group",0.0472900000000001,0.0346412625857516,"pvlboth"
"gain",33,0.297383,0.332134,"group",0.034751,0.116856040863129,"pvlboth"
"loss",33,0.291124,0.3647975,"group",0.0736735,0.253065703961199,"pvlboth"
"update",33,0.3408815,0.442761,"group",0.1018795,0.298870721937095,"pvlboth"
"decay",33,0.374683,0.429437,"group",0.054754,0.146134198776032,"pvlboth"
"con",34,0.631961,0.655167,"group",0.0232060000000001,0.0367206204180322,"pvlboth"
"gain",34,0.4141135,0.3434985,"group",-0.070615,-0.170520883767373,"pvlboth"
"loss",34,0.6938385,0.7624125,"group",0.0685739999999999,0.0988327975458265,"pvlboth"
"update",34,0.174035,0.1842135,"group",0.0101785,0.0584853621397995,"pvlboth"
"decay",34,0.0657112,0.1059895,"group",0.0402783,0.61295943461693,"pvlboth"
"con",35,0.2144665,0.6823735,"group",0.467907,2.1817253510455,"pvlboth"
"gain",35,0.506635,1.172105,"group",0.66547,1.31350972593682,"pvlboth"
"loss",35,5.23268,5.588265,"group",0.355585,0.0679546618558749,"pvlboth"
"update",35,0.3775815,0.4515085,"group",0.073927,0.195790842506849,"pvlboth"
"decay",35,0.4359715,0.6992715,"group",0.2633,0.60393856020405,"pvlboth"
"con",36,0.5786875,0.8836895,"group",0.305002,0.527058213629982,"pvlboth"
"gain",36,0.201334,0.4643,"group",0.262966,1.30611819166162,"pvlboth"
"loss",36,1.046975,0.621859,"group",-0.425116,-0.406042169106235,"pvlboth"
"update",36,0.270443,0.2192915,"group",-0.0511515,-0.189139670836368,"pvlboth"
"decay",36,0.08403385,0.181528,"group",0.09749415,1.16017711910141,"pvlboth"
"con",37,0.5705755,0.7138265,"group",0.143251,0.251064057254474,"pvlboth"
"gain",37,0.3977985,0.444443,"group",0.0466445,0.117256601017852,"pvlboth"
"loss",37,0.5215035,0.5051925,"group",-0.0163110000000001,-0.0312768754188612,"pvlboth"
"update",37,0.132194,0.399397,"group",0.267203,2.0212944611707,"pvlboth"
"decay",37,0.0930955,0.1964405,"group",0.103345,1.11009662121155,"pvlboth"
"con",38,0.5125,0.6559585,"group",0.1434585,0.279919024390244,"pvlboth"
"gain",38,1.291135,1.333305,"group",0.0421699999999998,0.0326611857009529,"pvlboth"
"loss",38,6.05554,4.38705,"group",-1.66849,-0.275531166502079,"pvlboth"
"update",38,0.4279825,0.4530495,"group",0.025067,0.058570151816955,"pvlboth"
"decay",38,0.789213,0.810766,"group",0.0215530000000002,0.027309484258369,"pvlboth"
"con",39,0.7615305,0.798196,"group",0.0366655,0.0481471195178657,"pvlboth"
"gain",39,0.303528,0.459127,"group",0.155599,0.512634748688753,"pvlboth"
"loss",39,1.17221,1.27023,"group",0.0980199999999998,0.0836198292114892,"pvlboth"
"update",39,0.183646,0.2518905,"group",0.0682445,0.37160896507411,"pvlboth"
"decay",39,0.119452,0.156904,"group",0.037452,0.313531795198071,"pvlboth"
"con",40,0.743744,1.010305,"group",0.266561,0.358404235866105,"pvlboth"
"gain",40,0.3424085,0.320856,"group",-0.0215525,-0.0629438229483204,"pvlboth"
"loss",40,1.780195,1.22013,"group",-0.560065,-0.314608792856962,"pvlboth"
"update",40,0.06239235,0.119713,"group",0.05732065,0.918712790911065,"pvlboth"
"decay",40,0.06830545,0.133191,"group",0.06488555,0.94993225284366,"pvlboth"
"con",41,0.1602965,0.36551,"group",0.2052135,1.28021198217054,"pvlboth"
"gain",41,0.890591,0.96051,"group",0.0699190000000001,0.0785085409576338,"pvlboth"
"loss",41,1.288115,2.92414,"group",1.636025,1.27009234423945,"pvlboth"
"update",41,0.376815,0.402265,"group",0.02545,0.0675397741597335,"pvlboth"
"decay",41,0.556481,0.7404035,"group",0.1839225,0.330509936547699,"pvlboth"
"con",42,0.351651,0.388194,"group",0.0365429999999999,0.103918373614749,"pvlboth"
"gain",42,0.641504,0.5764855,"group",-0.0650185000000001,-0.101353226168504,"pvlboth"
"loss",42,1.71498,1.422965,"group",-0.292015,-0.170273122718632,"pvlboth"
"update",42,0.3275955,0.4253135,"group",0.097718,0.298288590655244,"pvlboth"
"decay",42,0.252787,0.470004,"group",0.217217,0.859288650128369,"pvlboth"
"con",43,0.6039085,0.916097,"group",0.3121885,0.516946689771712,"pvlboth"
"gain",43,0.459375,0.684288,"group",0.224913,0.489606530612245,"pvlboth"
"loss",43,0.482571,0.7236205,"group",0.2410495,0.499510952792439,"pvlboth"
"update",43,0.5028375,0.466869,"group",-0.0359685000000001,-0.0715310612275339,"pvlboth"
"decay",43,0.6676715,0.698471,"group",0.0307995000000001,0.046129720978056,"pvlboth"
"con",44,1.440145,1.89984,"group",0.459695,0.31920049717216,"pvlboth"
"gain",44,0.5937305,0.9187735,"group",0.325043,0.547458821805516,"pvlboth"
"loss",44,0.5780555,0.436648,"group",-0.1414075,-0.244626164788675,"pvlboth"
"update",44,0.236785,0.3606035,"group",0.1238185,0.522915302911924,"pvlboth"
"decay",44,0.350009,0.3574275,"group",0.00741849999999999,0.021195169267076,"pvlboth"
"con",45,0.625527,0.801528,"group",0.176001,0.281364353577064,"pvlboth"
"gain",45,0.3389465,0.3106505,"group",-0.028296,-0.0834822014683734,"pvlboth"
"loss",45,0.8394895,0.8830155,"group",0.043526,0.0518481767788638,"pvlboth"
"update",45,0.119963,0.2488395,"group",0.1288765,1.07430207647358,"pvlboth"
"decay",45,0.113527,0.1693145,"group",0.0557875,0.491402926176152,"pvlboth"
"con",46,1.32293,1.3027,"group",-0.0202299999999997,-0.0152918143817131,"pvlboth"
"gain",46,0.4167985,0.300019,"group",-0.1167795,-0.280182150367624,"pvlboth"
"loss",46,0.989176,1.167285,"group",0.178109,0.180057947220717,"pvlboth"
"update",46,0.149847,0.219568,"group",0.069721,0.465281253545283,"pvlboth"
"decay",46,0.177013,0.169424,"group",-0.00758899999999998,-0.042872557382791,"pvlboth"
"con",47,0.7705485,0.9373025,"group",0.166754,0.21640947974073,"pvlboth"
"gain",47,0.381996,0.799885,"group",0.417889,1.09396171687662,"pvlboth"
"loss",47,0.678311,1.3234,"group",0.645089,0.951022466095935,"pvlboth"
"update",47,0.339383,0.4287505,"group",0.0893675,0.26332344283597,"pvlboth"
"decay",47,0.3877115,0.3645665,"group",-0.023145,-0.0596964495507613,"pvlboth"
"con",48,0.8641305,0.878543,"group",0.0144125000000001,0.0166786150934379,"pvlboth"
"gain",48,0.439937,0.3539835,"group",-0.0859535,-0.195376838047266,"pvlboth"
"loss",48,0.3394715,0.4640925,"group",0.124621,0.367102982135466,"pvlboth"
"update",48,0.2526795,0.3935875,"group",0.140908,0.557655053140441,"pvlboth"
"decay",48,0.4763875,0.4118755,"group",-0.064512,-0.135419170318281,"pvlboth"
"con",49,0.2720975,0.4070025,"group",0.134905,0.495796543518408,"pvlboth"
"gain",49,1.037835,1.330815,"group",0.29298,0.282299209411901,"pvlboth"
"loss",49,2.62224,2.214545,"group",-0.407695,-0.155475852706083,"pvlboth"
"update",49,0.4127735,0.4674515,"group",0.054678,0.132464899030582,"pvlboth"
"decay",49,0.6634715,0.4848885,"group",-0.178583,-0.269164538341134,"pvlboth"
"con",50,0.713962,0.757245,"group",0.043283,0.060623674649351,"pvlboth"
"gain",50,0.388746,0.383236,"group",-0.00550999999999996,-0.0141737792800439,"pvlboth"
"loss",50,0.452191,0.697659,"group",0.245468,0.542841409935182,"pvlboth"
"update",50,0.295757,0.2917575,"group",-0.00399949999999999,-0.013522925915532,"pvlboth"
"decay",50,0.048693,0.162911,"group",0.114218,2.34567596985193,"pvlboth"
"con",51,0.848319,1.145495,"group",0.297176,0.350311616266994,"pvlboth"
"gain",51,0.308167,0.505976,"group",0.197809,0.641888975782612,"pvlboth"
"loss",51,0.2707345,0.5339165,"group",0.263182,0.972103666137858,"pvlboth"
"update",51,0.5087325,0.3985685,"group",-0.110164,-0.216546023696147,"pvlboth"
"decay",51,0.432984,0.6134675,"group",0.1804835,0.416836418897696,"pvlboth"
"con",52,0.6190125,0.6819315,"group",0.0629190000000001,0.101644150966257,"pvlboth"
"gain",52,0.6895125,0.593324,"group",-0.0961885,-0.139502184514421,"pvlboth"
"loss",52,1.11312,1.367845,"group",0.254725,0.228838759522783,"pvlboth"
"update",52,0.161109,0.2921545,"group",0.1310455,0.813396520368198,"pvlboth"
"decay",52,0.0943266,0.181567,"group",0.0872404,0.924875909870599,"pvlboth"
"con",53,0.764786,0.946373,"group",0.181587,0.237435047189671,"pvlboth"
"gain",53,0.28288,0.506131,"group",0.223251,0.789207437782805,"pvlboth"
"loss",53,0.370812,0.5338075,"group",0.1629955,0.439563714227155,"pvlboth"
"update",53,0.269923,0.142654,"group",-0.127269,-0.471501131804255,"pvlboth"
"decay",53,0.096482,0.1116235,"group",0.0151415,0.156936008789204,"pvlboth"
"con",54,0.7102085,0.977858,"group",0.2676495,0.376860457175604,"pvlboth"
"gain",54,0.169936,0.330701,"group",0.160765,0.9460326240467,"pvlboth"
"loss",54,0.8828505,0.8351255,"group",-0.047725,-0.0540578501116554,"pvlboth"
"update",54,0.1218485,0.186074,"group",0.0642255,0.527093070493277,"pvlboth"
"decay",54,0.142066,0.133785,"group",-0.00828100000000004,-0.058289808962032,"pvlboth"
"con",55,1.120545,1.103925,"group",-0.0166200000000001,-0.014832068323896,"pvlboth"
"gain",55,0.9684555,1.06664,"group",0.0981845,0.101382562234403,"pvlboth"
"loss",55,1.11997,1.417545,"group",0.297575,0.26569908122539,"pvlboth"
"update",55,0.1026885,0.1610965,"group",0.058408,0.568788131095498,"pvlboth"
"decay",55,0.01994395,0.1442845,"group",0.12434055,6.23449968536824,"pvlboth"
"con",56,0.847741,0.8425825,"group",-0.00515850000000007,-0.00608499529927191,"pvlboth"
"gain",56,0.2102135,0.2343895,"group",0.024176,0.115006885856522,"pvlboth"
"loss",56,0.844454,0.9794695,"group",0.1350155,0.159884967091162,"pvlboth"
"update",56,0.1719975,0.2632005,"group",0.091203,0.530257707234116,"pvlboth"
"decay",56,0.2377125,0.212031,"group",-0.0256815,-0.108035967818268,"pvlboth"
"con",57,0.456137,0.68525,"group",0.229113,0.502289882206442,"pvlboth"
"gain",57,1.12854,1.42911,"group",0.30057,0.266335265032697,"pvlboth"
